customer_id,total_spent,transaction_count,first_purchase,last_purchase
CUST11648,1042.74,11,2023-05-27,2023-12-31
CUST11649,405.26,7,2023-03-09,2023-10-12
CUST11650,434.31,6,2023-02-28,2023-12-16
CUST11651,1165.13,12,2023-02-08,2023-12-23
CUST11652,760.72,13,2023-01-21,2023-12-30
CUST11653,357.8,4,2023-06-06,2023-12-09
CUST11654,884.9,11,2023-01-12,2023-12-03
CUST11655,456.93,9,2023-02-05,2023-12-03
CUST11656,1272.06,14,2023-02-13,2023-12-30
CUST11657,859.09,11,2023-01-17,2023-11-02
CUST11658,668.38,7,2023-01-14,2023-12-21
CUST11659,834.66,10,2023-01-19,2023-12-09
CUST11660,746.47,9,2023-01-30,2023-12-06
CUST11661,325.39,4,2023-02-12,2023-09-02
CUST11662,501.57,7,2023-01-31,2023-12-11
CUST11663,1338.42,12,2023-02-20,2023-12-10
CUST11664,1077.27,9,2023-03-22,2023-12-12
CUST11665,511.94,7,2023-01-21,2023-12-14
CUST11666,783.48,7,2023-03-09,2023-12-12
CUST11667,638.74,10,2023-01-11,2023-12-29
CUST11668,187.66,4,2023-01-11,2023-11-28
CUST11669,776.27,12,2023-02-03,2023-12-04
CUST11670,580.18,8,2023-01-08,2023-07-03
CUST11671,1037.97,15,2023-01-26,2023-12-31
CUST11672,346.29,12,2023-03-30,2023-11-13
CUST11673,565.8,6,2023-03-15,2024-01-01
CUST11674,664.89,13,2023-02-24,2023-12-22
CUST11675,1214.45,16,2023-01-15,2023-10-22
CUST11676,912.13,15,2023-01-12,2023-12-04
CUST11677,1258.7,9,2023-04-13,2023-11-23
CUST11678,1123.91,13,2023-02-11,2023-09-07
CUST11679,255.57,9,2023-02-28,2023-12-19
CUST11680,1142.03,10,2023-02-01,2023-09-29
CUST11681,582.53,7,2023-01-09,2023-11-21
CUST11682,260.21,4,2023-01-22,2023-12-17
CUST11683,919.56,13,2023-01-06,2023-12-24
CUST11684,1524.14,12,2023-01-28,2023-12-31
CUST11685,446.6,9,2023-01-22,2023-11-10
CUST11686,548.35,7,2023-01-26,2023-11-26
CUST11687,1235.9,15,2023-01-12,2023-10-06
CUST11688,585.77,9,2023-05-13,2023-10-22
CUST11689,1134.17,17,2023-01-21,2023-12-10
CUST11690,1300.37,14,2023-01-31,2023-12-26
CUST11691,387.71,4,2023-10-02,2023-11-05
CUST11692,764.01,7,2023-04-19,2023-12-24
CUST11693,870.74,9,2023-01-19,2023-11-19
CUST11694,576.07,8,2023-01-03,2023-11-11
CUST11695,614.74,6,2023-03-05,2023-11-07
CUST11696,1711.56,10,2023-01-03,2023-11-24
CUST11697,1041.59,18,2023-01-05,2023-12-10
CUST11698,666.15,8,2023-05-09,2023-11-25
CUST11699,354.88,6,2023-02-04,2023-12-16
CUST11700,919.09,12,2023-02-01,2023-12-25
CUST11701,663.83,9,2023-01-03,2023-12-20
CUST11702,1061.09,12,2023-01-06,2023-12-30
CUST11703,1582.83,18,2023-01-03,2023-12-25
CUST11704,490.17,9,2023-01-11,2023-11-25
CUST11705,955.79,12,2023-01-03,2023-12-13
CUST11706,1700.94,10,2023-02-04,2023-12-13
CUST11707,518.21,11,2023-02-05,2023-12-25
CUST11708,608.64,7,2023-01-22,2023-12-20
CUST11709,1234.48,13,2023-03-06,2023-12-27
CUST11710,1020.22,14,2023-02-10,2023-12-15
CUST11711,814.13,9,2023-01-11,2023-11-12
CUST11712,916.6,11,2023-01-18,2023-09-14
CUST11713,759.79,12,2023-02-03,2023-12-20
CUST11714,832.29,9,2023-01-24,2023-11-11
CUST11715,154.1,3,2023-01-02,2023-11-15
CUST11716,822.87,12,2023-01-03,2023-11-27
CUST11717,1140.85,15,2023-01-06,2023-12-20
CUST11718,558.15,10,2023-01-10,2023-10-29
CUST11719,574.97,8,2023-01-28,2023-12-11
CUST11720,817.32,6,2023-01-18,2023-11-27
CUST11721,1765.14,14,2023-01-25,2023-12-29
CUST11722,1058.4,14,2023-04-11,2023-12-08
CUST11723,1148.48,11,2023-02-11,2023-11-16
CUST11724,721.1,12,2023-02-02,2023-12-28
CUST11725,344.96,8,2023-01-07,2023-12-26
CUST11726,685.56,10,2023-01-09,2023-12-28
CUST11727,515.86,10,2023-01-22,2023-12-11
CUST11728,627.28,5,2023-03-27,2023-12-20
CUST11729,815.9,11,2023-01-04,2023-12-29
CUST11730,1843.89,17,2023-01-23,2023-12-12
CUST11731,377.94,7,2023-01-07,2024-01-01
CUST11732,443.39,7,2023-01-18,2023-12-31
CUST11733,419.45,8,2023-01-13,2023-11-12
CUST11734,1067.58,10,2023-01-02,2023-12-28
CUST11735,1150.36,13,2023-01-06,2023-12-17
CUST11736,1340.93,11,2023-02-01,2023-12-10
CUST11737,917.23,9,2023-04-19,2023-10-04
CUST11738,1527.82,14,2023-02-22,2023-12-18
CUST11739,392.84,6,2023-01-24,2023-11-29
CUST11740,682.44,10,2023-04-24,2024-01-01
CUST11741,1286.81,10,2023-02-09,2023-11-22
CUST11742,435.52,7,2023-04-02,2023-11-28
CUST11743,633.09,8,2023-01-16,2023-12-19
CUST11744,481.66,8,2023-02-18,2023-11-07
CUST11745,1053.43,11,2023-01-13,2023-12-12
CUST11746,452.36,11,2023-01-30,2023-11-23
CUST11747,472.87,10,2023-01-12,2023-12-07
CUST11748,610.24,11,2023-02-27,2023-11-20
CUST11749,868.02,8,2023-01-15,2023-11-15
CUST11750,368.08,7,2023-03-20,2023-11-18
CUST11751,1373.55,9,2023-02-07,2023-11-03
CUST11752,382.48,6,2023-02-04,2023-10-21
CUST11753,523.73,10,2023-01-02,2023-12-26
CUST11754,365.29,6,2023-01-07,2023-09-01
CUST11755,756.06,12,2023-01-08,2023-12-12
CUST11756,1241.91,11,2023-01-03,2023-11-28
CUST11757,1470.8,10,2023-01-20,2023-12-23
CUST11758,1123.35,9,2023-03-01,2023-12-16
CUST11759,875.27,10,2023-01-03,2023-11-21
CUST11760,620.88,8,2023-01-18,2023-10-03
CUST11761,911.11,11,2023-03-26,2023-12-22
CUST11762,593.54,9,2023-05-21,2023-11-29
CUST11763,773.19,11,2023-03-30,2023-12-31
CUST11764,483.91,7,2023-05-27,2024-01-01
CUST11765,1184.4,19,2023-01-16,2023-12-26
CUST11766,470.35,10,2023-04-28,2023-12-27
CUST11767,749.51,9,2023-01-05,2023-09-03
CUST11768,559.65,4,2023-03-24,2023-11-13
CUST11769,1001.95,9,2023-02-26,2023-10-02
CUST11770,639.61,10,2023-01-04,2023-12-26
CUST11771,555.5,10,2023-01-29,2023-12-18
CUST11772,1009.23,15,2023-01-07,2023-12-04
CUST11773,676.91,13,2023-05-06,2023-12-07
CUST11774,769.83,13,2023-02-25,2023-12-13
CUST11775,813.57,15,2023-02-09,2023-12-04
CUST11776,1017.07,8,2023-02-20,2023-12-10
CUST11777,1707.86,16,2023-01-18,2023-11-29
CUST11778,982.96,12,2023-02-20,2023-12-21
CUST11779,1583.86,14,2023-03-05,2023-12-29
CUST11780,430.54,5,2023-04-01,2023-10-29
CUST11781,980.1,12,2023-02-14,2023-12-01
CUST11782,858.56,12,2023-01-23,2023-12-29
CUST11783,1063.09,15,2023-01-27,2023-12-22
CUST11784,889.21,13,2023-01-11,2023-12-04
CUST11785,910.41,12,2023-01-01,2023-10-03
CUST11786,1170.98,10,2023-02-09,2023-12-26
CUST11787,541.93,9,2023-01-05,2023-12-20
CUST11788,866.51,12,2023-01-19,2023-10-16
CUST11789,1325.58,18,2023-01-09,2023-12-14
CUST11790,551.43,7,2023-02-27,2023-12-11
CUST11791,502.13,8,2023-02-03,2023-08-13
CUST11792,682.6,11,2023-03-20,2023-11-29
CUST11793,629.36,11,2023-01-09,2023-12-17
CUST11794,877.82,15,2023-02-03,2023-12-04
CUST11795,957.54,14,2023-01-22,2023-12-11
CUST11796,619.61,8,2023-01-21,2023-12-11
CUST11797,305.66,5,2023-03-01,2023-11-21
CUST11798,371.64,4,2023-02-06,2023-08-20
CUST11799,374.09,4,2023-01-11,2023-08-30
CUST11800,882.69,8,2023-02-06,2023-12-17
CUST11801,681.4,10,2023-01-26,2023-12-09
CUST11802,649.42,6,2023-01-18,2023-09-16
CUST11803,168.6,5,2023-01-14,2023-11-25
CUST11804,722.38,15,2023-01-27,2023-10-28
CUST11805,1243.32,14,2023-03-15,2023-12-16
CUST11806,1437.7,9,2023-02-11,2024-01-01
CUST11807,1115.58,13,2023-01-29,2023-12-22
CUST11808,445.9,7,2023-01-31,2023-09-23
CUST11809,680.81,7,2023-04-24,2023-12-15
CUST11810,815.75,12,2023-01-27,2023-12-17
CUST11811,441.66,7,2023-03-10,2023-11-16
CUST11812,1358.09,8,2023-04-04,2023-12-20
CUST11813,1758.98,15,2023-01-11,2023-12-25
CUST11814,136.29,3,2023-03-19,2023-09-14
CUST11815,495.98,9,2023-02-02,2023-12-16
CUST11816,488.31,6,2023-01-10,2023-12-10
CUST11817,640.38,8,2023-01-04,2023-12-18
CUST11818,641.64,9,2023-01-28,2023-12-22
CUST11819,591.89,9,2023-01-18,2023-12-03
CUST11820,1065.94,12,2023-02-07,2023-12-13
CUST11821,1024.14,13,2023-01-17,2023-12-24
CUST11822,1467.15,16,2023-01-23,2023-12-28
CUST11823,946.49,13,2023-02-08,2023-11-24
CUST11824,1619.15,15,2023-01-24,2023-12-24
CUST11825,930.23,13,2023-03-10,2023-12-17
CUST11826,1420.94,14,2023-01-02,2023-12-29
CUST11827,569.33,9,2023-01-06,2023-11-13
CUST11828,1209.73,12,2023-03-03,2023-12-08
CUST11829,1628.35,12,2023-01-01,2023-11-28
CUST11830,1307.25,12,2023-01-04,2023-11-29
CUST11831,365.19,9,2023-01-09,2023-12-23
CUST11832,404.64,8,2023-01-26,2023-12-07
CUST11833,841.85,15,2023-01-09,2023-11-09
CUST11834,536.03,10,2023-01-18,2023-10-18
CUST11835,485.84,6,2023-02-26,2023-10-14
CUST11836,1128.51,12,2023-01-24,2023-11-26
CUST11837,1233.63,8,2023-02-26,2023-11-02
CUST11838,1155.66,12,2023-01-19,2023-12-28
CUST11839,676.9,8,2023-02-06,2023-12-17
CUST11840,546.91,7,2023-02-20,2023-12-27
CUST11841,436.18,9,2023-01-23,2023-10-21
CUST11842,541.85,9,2023-01-16,2023-12-11
CUST11843,841.64,7,2023-06-27,2023-12-26
CUST11844,463.6,8,2023-02-09,2023-11-27
CUST11845,1416.5,15,2023-01-16,2023-12-23
CUST11846,439.78,4,2023-01-13,2023-10-21
CUST11847,1251.14,12,2023-01-07,2023-11-24
CUST11848,590.25,8,2023-01-14,2023-12-29
CUST11849,592.86,9,2023-01-21,2023-11-15
CUST11850,1189.02,10,2023-01-09,2023-12-05
CUST11851,1244.74,7,2023-02-01,2023-11-17
CUST11852,682.29,7,2023-04-06,2023-12-15
CUST11853,779.35,11,2023-02-28,2023-12-03
CUST11854,585.55,12,2023-01-01,2023-12-01
CUST11855,353.79,7,2023-02-15,2023-11-26
CUST11856,603.86,10,2023-04-09,2023-12-13
CUST11857,1217.1,15,2023-01-09,2023-12-04
CUST11858,548.36,9,2023-02-02,2023-12-05
CUST11859,777.7,8,2023-01-29,2023-12-08
CUST11860,1537.9,14,2023-01-21,2023-11-04
CUST11861,412.09,7,2023-02-10,2023-08-13
CUST11862,568.64,11,2023-01-07,2023-11-01
CUST11863,337.53,4,2023-03-25,2023-12-24
CUST11864,344.27,7,2023-05-08,2023-11-26
CUST11865,971.5,11,2023-01-12,2024-01-01
CUST11866,2125.59,18,2023-01-15,2023-12-25
CUST11867,914.61,13,2023-01-23,2023-12-22
CUST11868,821.9,6,2023-02-11,2023-12-23
CUST11869,231.57,8,2023-03-23,2023-12-09
CUST11870,483.23,6,2023-01-26,2023-11-21
CUST11871,342.59,7,2023-01-10,2023-08-08
CUST11872,698.85,12,2023-01-03,2023-11-21
CUST11873,760.41,13,2023-02-02,2023-12-25
CUST11874,441.43,7,2023-02-08,2023-11-07
CUST11875,1060.29,10,2023-01-06,2023-12-17
CUST11876,1015.8,7,2023-03-31,2023-12-28
CUST11877,427.55,7,2023-01-06,2023-07-04
CUST11878,777.1,9,2023-01-03,2023-10-19
CUST11879,950.59,8,2023-01-17,2023-11-24
CUST11880,863.38,12,2023-01-21,2023-11-18
CUST11881,421.58,7,2023-01-20,2023-12-19
CUST11882,734.42,12,2023-01-20,2023-12-25
CUST11883,407.55,7,2023-01-19,2023-12-14
CUST11884,1335.53,11,2023-03-14,2023-12-06
CUST11885,556.79,6,2023-01-17,2023-11-28
CUST11886,713.61,8,2023-01-11,2023-10-26
CUST11887,1173.31,14,2023-01-15,2023-12-01
CUST11888,603.98,11,2023-01-31,2023-09-22
CUST11889,582.9,10,2023-01-18,2023-11-18
CUST11890,1262.61,10,2023-03-14,2023-12-19
CUST11891,1020.93,13,2023-01-06,2023-10-18
CUST11892,1057.05,12,2023-02-12,2023-12-17
CUST11893,618.08,8,2023-01-03,2023-12-01
CUST11894,442.03,5,2023-06-23,2023-12-06
CUST11895,659.99,12,2023-01-26,2023-10-27
CUST11896,691.68,10,2023-02-20,2023-12-04
CUST11897,600.77,9,2023-01-03,2023-12-18
CUST11898,375.89,6,2023-01-17,2023-06-10
CUST11899,881.06,11,2023-01-26,2023-12-20
CUST11900,939.75,12,2023-01-01,2023-10-25
CUST11901,817.76,13,2023-01-10,2023-12-26
CUST11902,1138.14,11,2023-01-21,2023-11-28
CUST11903,697.48,5,2023-01-13,2023-11-14
CUST11904,558.0,10,2023-03-14,2023-11-23
CUST11905,1938.84,22,2023-01-02,2023-12-18
CUST11906,1392.31,13,2023-02-12,2023-12-21
CUST11907,48.92,2,2023-03-29,2023-04-29
CUST11908,282.32,9,2023-01-24,2023-11-29
CUST11909,624.68,4,2023-01-24,2023-07-15
CUST11910,579.01,9,2023-02-08,2023-12-31
CUST11911,923.66,11,2023-01-09,2023-11-30
CUST11912,860.97,6,2023-03-30,2023-12-10
CUST11913,597.41,9,2023-02-09,2023-12-18
CUST11914,913.89,11,2023-02-09,2023-11-22
CUST11915,677.93,11,2023-01-21,2023-12-22
CUST11916,403.15,5,2023-01-07,2023-07-22
CUST11917,182.85,6,2023-01-17,2023-11-06
CUST11918,1004.15,9,2023-03-04,2023-11-16
CUST11919,1002.34,12,2023-01-20,2023-12-25
CUST11920,955.64,12,2023-02-05,2023-12-19
CUST11921,669.51,9,2023-01-13,2023-12-29
CUST11922,791.69,11,2023-03-22,2023-12-22
CUST11923,1466.68,12,2023-02-08,2023-11-26
CUST11924,757.28,11,2023-03-02,2023-10-15
CUST11925,980.68,17,2023-01-17,2023-12-18
CUST11926,1220.45,15,2023-01-02,2023-11-28
CUST11927,609.05,11,2023-01-28,2023-12-06
CUST11928,793.51,11,2023-01-19,2023-12-22
CUST11929,546.9,10,2023-01-04,2023-12-29
CUST11930,828.74,11,2023-03-31,2023-12-16
CUST11931,556.1,8,2023-02-09,2023-11-21
CUST11932,620.87,9,2023-02-02,2023-12-11
CUST11933,262.98,5,2023-02-19,2023-12-21
CUST11934,1475.93,9,2023-02-05,2023-10-13
CUST11935,790.43,15,2023-03-14,2023-12-17
CUST11936,1047.67,11,2023-02-21,2023-11-19
CUST11937,901.86,9,2023-01-19,2023-09-18
CUST11938,105.95,4,2023-01-28,2023-12-29
CUST11939,618.43,11,2023-01-20,2023-11-05
CUST11940,899.16,9,2023-01-06,2023-11-22
CUST11941,373.65,7,2023-01-11,2023-10-23
CUST11942,149.88,3,2023-05-03,2023-11-01
CUST11943,611.61,7,2023-02-03,2023-12-03
CUST11944,730.61,8,2023-03-20,2023-12-07
CUST11945,536.23,8,2023-02-08,2023-09-25
CUST11946,1020.87,16,2023-01-03,2023-11-17
CUST11947,522.61,11,2023-03-05,2023-12-10
CUST11948,244.64,5,2023-02-03,2023-12-28
CUST11949,358.38,6,2023-01-11,2023-09-09
CUST11950,285.77,7,2023-01-08,2023-09-18
CUST11951,557.73,10,2023-03-19,2023-12-20
CUST11952,508.18,9,2023-01-16,2023-12-20
CUST11953,764.55,9,2023-05-28,2023-12-30
CUST11954,1139.08,14,2023-01-19,2023-11-28
CUST11955,953.44,7,2023-01-25,2023-09-21
CUST11956,658.96,9,2023-03-27,2023-09-06
CUST11957,333.42,8,2023-04-30,2023-12-09
CUST11958,478.5,8,2023-03-04,2023-11-12
CUST11959,1163.3,15,2023-01-04,2023-12-23
CUST11960,1280.63,15,2023-01-20,2023-10-14
CUST11961,566.37,7,2023-04-27,2023-12-27
CUST11962,785.6,9,2023-01-02,2023-11-29
CUST11963,253.89,5,2023-04-16,2023-09-19
CUST11964,1097.32,11,2023-01-14,2023-11-14
CUST11965,775.24,8,2023-02-02,2023-09-27
CUST11966,1262.56,13,2023-01-31,2023-10-20
CUST11967,575.82,9,2023-04-10,2023-11-28
CUST11968,397.29,10,2023-03-10,2023-11-19
CUST11969,856.12,12,2023-01-15,2023-12-25
CUST11970,1110.19,12,2023-01-14,2023-11-10
CUST11971,787.89,13,2023-01-14,2023-12-29
CUST11972,554.96,6,2023-01-07,2023-09-21
CUST11973,526.68,8,2023-02-16,2023-12-24
CUST11974,791.5,10,2023-01-17,2023-12-25
CUST11975,1132.61,15,2023-01-08,2023-11-13
CUST11976,1052.35,12,2023-01-20,2023-12-23
CUST11977,1386.97,14,2023-01-06,2023-12-01
CUST11978,940.18,6,2023-01-07,2023-12-10
CUST11979,453.74,5,2023-01-11,2023-12-12
CUST11980,493.68,9,2023-02-22,2023-10-19
CUST11981,285.36,8,2023-01-09,2023-12-10
CUST11982,1399.47,15,2023-01-09,2023-12-25
CUST11983,1191.13,12,2023-02-17,2023-12-24
CUST11984,1018.53,14,2023-02-21,2023-10-14
CUST11985,1203.78,14,2023-02-11,2023-12-22
CUST11986,777.49,12,2023-01-15,2023-12-15
CUST11987,213.56,5,2023-07-11,2023-11-28
CUST11988,1199.06,15,2023-02-02,2023-12-15
CUST11989,490.98,7,2023-01-25,2023-09-18
CUST11990,946.91,13,2023-02-20,2023-12-16
CUST11991,465.96,7,2023-01-18,2023-08-29
CUST11992,589.21,9,2023-01-03,2023-11-07
CUST11993,601.5,9,2023-01-31,2023-11-20
CUST11994,535.7,6,2023-03-27,2023-12-09
CUST11995,629.39,8,2023-01-03,2023-12-19
CUST11996,417.55,10,2023-01-19,2023-12-29
CUST11997,511.33,12,2023-01-26,2023-11-15
CUST11998,406.55,7,2023-01-27,2023-11-20
CUST11999,576.23,6,2023-03-08,2023-10-03
CUST12000,371.27,7,2023-02-04,2023-12-24
CUST12001,712.13,12,2023-02-17,2023-10-06
CUST12002,690.51,11,2023-01-14,2023-12-03
CUST12003,1204.3,12,2023-01-01,2023-12-01
CUST12004,1264.36,11,2023-02-27,2023-12-05
CUST12005,952.64,7,2023-01-07,2023-10-29
CUST12006,1392.57,10,2023-01-05,2023-12-20
CUST12007,1016.21,13,2023-01-28,2023-11-28
CUST12008,437.19,7,2023-04-15,2023-11-18
CUST12009,857.01,9,2023-01-12,2023-10-27
CUST12010,647.06,11,2023-01-13,2023-12-21
CUST12011,783.91,11,2023-01-06,2023-12-04
CUST12012,1689.34,20,2023-01-17,2023-12-07
CUST12013,883.99,14,2023-01-22,2023-11-23
CUST12014,1215.4,12,2023-01-29,2023-12-13
CUST12015,926.9,12,2023-02-26,2023-12-30
CUST12016,636.06,14,2023-01-10,2023-12-29
CUST12017,389.61,12,2023-01-21,2023-12-01
CUST12018,510.8,10,2023-03-12,2023-12-23
CUST12019,811.04,9,2023-03-25,2023-12-17
CUST12020,759.76,12,2023-01-07,2023-11-02
CUST12021,1454.73,12,2023-01-23,2024-01-01
CUST12022,608.82,11,2023-02-21,2023-12-02
CUST12023,690.1,10,2023-01-03,2023-11-30
CUST12024,340.4,3,2023-03-03,2023-08-03
CUST12025,729.89,11,2023-02-20,2023-12-31
CUST12026,500.32,7,2023-02-08,2023-07-14
CUST12027,1105.09,12,2023-01-21,2023-11-23
CUST12028,616.38,11,2023-01-09,2023-11-14
CUST12029,353.94,5,2023-01-09,2023-04-22
CUST12030,846.34,8,2023-02-25,2023-12-30
CUST12031,543.32,8,2023-04-06,2023-12-14
CUST12032,213.61,6,2023-02-03,2023-10-06
CUST12033,1863.25,15,2023-03-28,2023-12-20
CUST12034,1121.71,7,2023-03-24,2023-12-26
CUST12035,562.87,9,2023-01-07,2023-11-25
CUST12036,1647.91,18,2023-01-04,2023-12-28
CUST12037,1073.4,12,2023-03-08,2023-12-10
CUST12038,682.13,8,2023-02-01,2023-11-22
CUST12039,1096.39,16,2023-01-09,2023-11-14
CUST12040,1151.23,13,2023-01-01,2023-11-30
CUST12041,840.83,10,2023-02-24,2023-12-31
CUST12042,702.06,11,2023-04-21,2023-10-10
CUST12043,738.91,12,2023-01-04,2023-12-11
CUST12044,753.03,11,2023-02-02,2023-12-27
CUST12045,232.72,7,2023-05-13,2023-12-30
CUST12046,830.32,10,2023-01-26,2023-10-09
CUST12047,636.43,7,2023-02-22,2023-10-26
CUST12048,526.72,10,2023-01-05,2023-12-12
CUST12049,1059.15,10,2023-03-11,2023-11-15
CUST12050,723.61,11,2023-01-14,2023-12-14
CUST12051,672.95,7,2023-01-06,2023-12-14
CUST12052,567.08,12,2023-01-12,2023-12-01
CUST12053,740.07,10,2023-02-06,2023-12-19
CUST12054,483.52,5,2023-01-01,2023-12-31
CUST12055,403.4,8,2023-03-09,2023-11-18
CUST12056,277.57,10,2023-01-05,2023-12-09
CUST12057,885.91,15,2023-01-11,2023-12-08
CUST12058,537.13,10,2023-01-01,2023-12-06
CUST12059,1005.1,14,2023-04-22,2023-12-30
CUST12060,409.26,8,2023-01-21,2023-11-30
CUST12061,1196.14,12,2023-01-21,2023-12-31
CUST12062,589.46,8,2023-01-06,2023-10-21
CUST12063,1229.82,12,2023-02-12,2023-10-14
CUST12064,1138.46,11,2023-02-12,2023-12-11
CUST12065,1192.41,9,2023-01-08,2023-10-13
CUST12066,501.24,6,2023-02-13,2023-10-14
CUST12067,501.95,9,2023-02-05,2023-11-26
CUST12068,602.54,9,2023-01-14,2023-12-22
CUST12069,482.25,7,2023-01-11,2023-12-07
CUST12070,226.58,7,2023-01-13,2023-09-01
CUST12071,1029.73,15,2023-01-17,2023-12-28
CUST12072,284.97,4,2023-01-21,2023-07-04
CUST12073,852.97,15,2023-02-05,2023-12-28
CUST12074,1034.85,13,2023-04-26,2023-11-28
CUST12075,526.72,7,2023-02-28,2023-10-02
CUST12076,969.06,10,2023-01-11,2023-10-29
CUST12077,748.3,9,2023-02-03,2023-10-29
CUST12078,386.6,7,2023-05-27,2023-12-06
CUST12079,685.68,7,2023-02-20,2023-10-16
CUST12080,322.5,7,2023-01-13,2023-12-01
CUST12081,617.18,7,2023-06-26,2023-12-28
CUST12082,1081.75,11,2023-04-18,2023-12-09
CUST12083,1061.03,13,2023-01-28,2023-12-31
CUST12084,590.3,8,2023-01-20,2023-12-25
CUST12085,389.85,8,2023-01-11,2023-12-21
CUST12086,1236.94,19,2023-01-11,2024-01-01
CUST12087,771.78,11,2023-01-11,2023-10-25
CUST12088,1283.91,16,2023-01-21,2023-11-07
CUST12089,481.34,9,2023-01-07,2023-10-27
CUST12090,334.68,7,2023-01-11,2023-12-20
CUST12091,1316.41,18,2023-02-11,2023-11-08
CUST12092,973.51,14,2023-02-08,2023-12-06
CUST12093,485.98,5,2023-04-22,2023-10-27
CUST12094,1521.77,15,2023-01-12,2023-11-09
CUST12095,723.98,15,2023-01-15,2023-11-24
CUST12096,388.55,5,2023-01-21,2023-10-15
CUST12097,1110.35,15,2023-01-08,2023-11-29
CUST12098,318.83,6,2023-02-14,2023-11-18
CUST12099,313.37,7,2023-01-30,2023-11-19
CUST12100,599.99,10,2023-02-03,2023-12-18
CUST12101,523.11,9,2023-01-06,2023-11-13
CUST12102,727.14,8,2023-02-03,2023-10-11
CUST12103,1123.03,10,2023-01-09,2023-11-23
CUST12104,894.7,10,2023-01-22,2023-12-01
CUST12105,357.22,7,2023-01-16,2023-10-28
CUST12106,1133.86,16,2023-01-07,2023-11-16
CUST12107,1062.78,13,2023-02-21,2023-11-19
CUST12108,2005.66,15,2023-01-01,2023-12-15
CUST12109,853.28,10,2023-02-01,2023-12-05
CUST12110,808.43,6,2023-02-16,2023-11-27
CUST12111,239.65,5,2023-03-01,2023-10-16
CUST12112,928.5,15,2023-02-03,2023-12-30
CUST12113,226.33,5,2023-02-10,2023-12-05
CUST12114,1048.74,10,2023-01-08,2023-08-20
CUST12115,1312.1,18,2023-01-01,2023-12-16
CUST12116,522.09,10,2023-01-10,2023-12-03
CUST12117,853.59,9,2023-03-19,2023-12-07
CUST12118,749.43,13,2023-02-05,2023-10-25
CUST12119,833.76,9,2023-01-16,2023-12-28
CUST12120,114.54,3,2023-04-23,2023-10-30
CUST12121,395.7,7,2023-04-08,2023-12-25
CUST12122,738.14,7,2023-01-11,2023-10-05
CUST12123,708.64,8,2023-02-03,2023-08-03
CUST12124,432.9,4,2023-06-24,2023-08-29
CUST12125,372.64,7,2023-02-08,2023-12-29
CUST12126,1609.65,19,2023-02-03,2023-12-29
CUST12127,1110.62,16,2023-01-23,2023-12-26
CUST12128,1117.53,8,2023-04-19,2023-12-04
CUST12129,620.88,9,2023-01-30,2023-11-15
CUST12130,877.85,9,2023-02-25,2023-09-26
CUST12131,673.46,10,2023-02-21,2023-12-23
CUST12132,744.32,10,2023-01-19,2023-12-11
CUST12133,782.66,10,2023-03-07,2023-08-04
CUST12134,223.63,6,2023-01-02,2023-11-05
CUST12135,1201.62,17,2023-03-12,2023-12-09
CUST12136,871.55,11,2023-01-05,2023-12-29
CUST12137,525.08,6,2023-07-18,2023-11-16
CUST12138,1864.58,14,2023-01-14,2023-12-28
CUST12139,1088.67,14,2023-01-14,2023-12-22
CUST12140,703.54,9,2023-01-10,2023-12-22
CUST12141,330.66,5,2023-01-01,2023-09-14
CUST12142,957.06,12,2023-02-04,2023-12-22
CUST12143,1330.15,17,2023-02-11,2024-01-01
CUST12144,1253.54,16,2023-01-11,2023-12-20
CUST12145,640.83,12,2023-03-29,2023-12-18
CUST12146,682.69,9,2023-01-13,2023-12-23
CUST12147,538.58,9,2023-01-17,2023-12-28
CUST12148,451.24,9,2023-03-12,2023-11-20
CUST12149,1292.19,14,2023-01-06,2023-12-19
CUST12150,629.72,12,2023-02-04,2023-12-21
CUST12151,1040.75,13,2023-01-01,2023-11-01
CUST12152,889.7,11,2023-01-02,2023-12-24
CUST12153,919.08,11,2023-01-30,2023-10-16
CUST12154,636.75,7,2023-04-28,2023-12-30
CUST12155,934.1,11,2023-02-15,2023-12-13
CUST12156,537.66,8,2023-03-07,2023-11-13
CUST12157,765.07,11,2023-01-21,2023-12-18
CUST12158,1371.38,15,2023-01-02,2023-11-26
CUST12159,553.59,13,2023-01-05,2023-12-27
CUST12160,479.32,12,2023-02-04,2024-01-01
CUST12161,619.79,13,2023-02-27,2024-01-01
CUST12162,673.81,11,2023-03-10,2023-11-22
CUST12163,931.29,8,2023-01-02,2023-09-19
CUST12164,829.71,10,2023-01-16,2023-12-04
CUST12165,669.78,6,2023-04-04,2023-12-15
CUST12166,1203.4,12,2023-01-03,2023-11-23
CUST12167,632.83,10,2023-03-13,2023-10-31
CUST12168,1105.85,12,2023-02-05,2023-12-17
CUST12169,1068.89,11,2023-02-26,2023-12-15
CUST12170,644.97,8,2023-05-21,2023-12-12
CUST12171,588.61,9,2023-01-25,2023-08-24
CUST12172,1073.81,13,2023-02-14,2023-12-23
CUST12173,909.42,11,2023-01-07,2023-11-17
CUST12174,227.26,4,2023-03-09,2024-01-01
CUST12175,704.72,10,2023-01-01,2023-12-15
CUST12176,639.37,8,2023-01-14,2023-12-15
CUST12177,443.66,6,2023-01-04,2023-10-09
CUST12178,970.95,13,2023-01-15,2023-12-25
