user_id,signup_date,location,device_type,account_age_days,trust_score
USER11537,2023-04-08,City 18,Desktop,99,40.58
USER11538,2022-08-22,City 19,Desktop,20,89.59
USER11539,2023-02-28,City 20,Tablet,573,81.33
USER11540,2022-12-14,City 1,Desktop,490,93.4
USER11541,2023-04-10,City 2,Desktop,419,64.66
USER11542,2023-02-13,City 3,Mobile,690,62.05
USER11543,2023-03-02,City 4,Tablet,62,69.06
USER11544,2022-04-08,City 5,Tablet,145,70.17
USER11545,2022-11-17,City 6,Desktop,216,31.44
USER11546,2023-03-14,City 7,Tablet,3,65.74
USER11547,2022-11-17,City 8,Mobile,160,58.78
USER11548,2023-11-13,City 9,Mobile,120,94.37
USER11549,2022-09-19,City 10,Tablet,89,80.76
USER11550,2023-01-19,City 11,Desktop,329,83.35
USER11551,2022-06-06,City 12,Tablet,580,66.05
USER11552,2023-12-05,City 13,Mobile,357,52.33
USER11553,2023-05-01,City 14,Desktop,610,77.61
USER11554,2022-03-10,City 15,Tablet,267,59.11
USER11555,2022-04-04,City 16,Mobile,617,70.94
USER11556,2022-03-29,City 17,Tablet,323,83.12
USER11557,2022-04-06,City 18,Tablet,635,81.29
USER11558,2023-03-19,City 19,Desktop,541,53.66
USER11559,2022-04-09,City 20,Mobile,649,70.93
USER11560,2023-01-17,City 1,Tablet,195,54.57
USER11561,2022-05-14,City 2,Tablet,332,45.49
USER11562,2023-07-24,City 3,Desktop,170,77.53
USER11563,2022-03-03,City 4,Tablet,521,50.76
USER11564,2023-08-24,City 5,Mobile,463,76.03
USER11565,2023-07-30,City 6,Tablet,40,75.28
USER11566,2023-07-30,City 7,Desktop,537,71.7
USER11567,2022-12-04,City 8,Desktop,261,77.38
USER11568,2023-11-18,City 9,Desktop,395,83.36
USER11569,2022-05-06,City 10,Tablet,226,80.11
USER11570,2023-02-25,City 11,Desktop,124,88.44
USER11571,2022-12-29,City 12,Mobile,38,82.28
USER11572,2023-11-13,City 13,Mobile,328,69.09
USER11573,2023-03-10,City 14,Tablet,251,59.42
USER11574,2022-02-22,City 15,Tablet,176,59.89
USER11575,2022-10-22,City 16,Mobile,602,65.96
USER11576,2023-09-07,City 17,Mobile,454,55.06
USER11577,2022-11-16,City 18,Mobile,37,51.11
USER11578,2022-12-27,City 19,Mobile,316,95.58
USER11579,2022-04-17,City 20,Mobile,688,51.51
USER11580,2023-08-15,City 1,Mobile,593,45.5
USER11581,2023-06-04,City 2,Mobile,114,81.86
USER11582,2022-08-06,City 3,Desktop,40,84.76
USER11583,2022-06-08,City 4,Mobile,301,83.35
USER11584,2023-11-04,City 5,Mobile,224,55.03
USER11585,2023-05-09,City 6,Mobile,318,64.72
USER11586,2022-08-18,City 7,Tablet,349,81.36
USER11587,2022-04-21,City 8,Tablet,115,86.39
USER11588,2022-12-25,City 9,Desktop,698,96.85
USER11589,2023-07-24,City 10,Tablet,323,67.18
USER11590,2023-01-12,City 11,Desktop,568,50.79
USER11591,2022-04-28,City 12,Tablet,40,67.9
USER11592,2022-10-13,City 13,Tablet,40,81.81
USER11593,2023-08-11,City 14,Tablet,289,96.2
USER11594,2022-08-20,City 15,Tablet,262,90.17
USER11595,2023-03-16,City 16,Desktop,216,79.74
USER11596,2023-07-29,City 17,Mobile,147,76.93
USER11597,2023-09-29,City 18,Desktop,336,56.8
USER11598,2023-09-21,City 19,Mobile,168,26.01
USER11599,2023-11-23,City 20,Tablet,92,88.83
USER11600,2023-10-21,City 1,Tablet,353,81.14
USER11601,2023-07-25,City 2,Mobile,571,92.82
USER11602,2022-01-27,City 3,Mobile,571,66.53
USER11603,2023-09-16,City 4,Mobile,681,92.92
USER11604,2023-11-05,City 5,Tablet,363,74.21
USER11605,2023-12-12,City 6,Desktop,557,85.55
USER11606,2022-10-01,City 7,Mobile,345,73.91
USER11607,2022-01-30,City 8,Desktop,693,86.96
USER11608,2022-07-04,City 9,Tablet,170,82.47
USER11609,2022-10-07,City 10,Mobile,356,37.47
USER11610,2023-12-21,City 11,Desktop,191,78.29
USER11611,2022-11-13,City 12,Tablet,667,84.37
USER11612,2022-12-14,City 13,Tablet,422,82.56
USER11613,2022-12-26,City 14,Desktop,700,94.58
USER11614,2022-01-07,City 15,Desktop,7,87.44
USER11615,2022-07-05,City 16,Tablet,133,89.76
USER11616,2022-05-27,City 17,Mobile,557,68.98
USER11617,2023-08-03,City 18,Tablet,31,59.15
USER11618,2023-11-05,City 19,Desktop,535,58.64
USER11619,2023-02-15,City 20,Tablet,426,54.64
USER11620,2022-03-13,City 1,Mobile,394,74.75
USER11621,2022-05-26,City 2,Tablet,672,87.04
USER11622,2023-10-11,City 3,Mobile,363,90.86
USER11623,2022-02-01,City 4,Desktop,437,50.54
USER11624,2022-04-04,City 5,Mobile,670,62.01
USER11625,2023-06-28,City 6,Mobile,551,58.65
USER11626,2022-08-09,City 7,Tablet,82,82.07
USER11627,2023-01-21,City 8,Mobile,356,57.16
USER11628,2023-03-06,City 9,Mobile,258,80.4
USER11629,2023-04-10,City 10,Tablet,718,65.49
USER11630,2022-12-16,City 11,Mobile,589,68.08
USER11631,2022-06-11,City 12,Tablet,524,82.02
USER11632,2023-01-14,City 13,Desktop,295,96.45
USER11633,2022-11-16,City 14,Mobile,224,61.68
USER11634,2022-11-29,City 15,Mobile,525,85.75
USER11635,2023-08-05,City 16,Tablet,46,93.28
USER11636,2023-09-03,City 17,Tablet,667,88.06
USER11637,2022-03-28,City 18,Mobile,113,75.08
USER11638,2022-02-23,City 19,Tablet,233,57.26
USER11639,2022-06-09,City 20,Tablet,17,54.97
USER11640,2022-06-11,City 1,Mobile,360,79.16
USER11641,2023-09-25,City 2,Tablet,223,83.28
USER11642,2022-02-20,City 3,Tablet,700,27.08
USER11643,2023-11-22,City 4,Tablet,448,94.85
USER11644,2022-03-25,City 5,Desktop,365,74.69
USER11645,2022-10-06,City 6,Tablet,675,70.23
USER11646,2023-03-30,City 7,Mobile,326,76.06
USER11647,2023-11-09,City 8,Tablet,467,57.14
USER11648,2023-03-11,City 9,Tablet,414,66.1
USER11649,2023-05-13,City 10,Desktop,455,71.42
USER11650,2023-09-14,City 11,Tablet,586,73.14
USER11651,2023-03-29,City 12,Desktop,233,76.91
USER11652,2023-03-01,City 13,Tablet,224,94.94
USER11653,2022-10-07,City 14,Tablet,412,88.43
USER11654,2022-08-09,City 15,Desktop,572,56.28
USER11655,2023-06-09,City 16,Mobile,335,71.08
USER11656,2022-04-27,City 17,Mobile,222,63.22
USER11657,2022-12-20,City 18,Mobile,37,78.22
USER11658,2023-03-17,City 19,Tablet,278,96.68
USER11659,2022-04-24,City 20,Desktop,196,32.14
USER11660,2022-10-18,City 1,Tablet,484,96.82
USER11661,2023-11-26,City 2,Desktop,242,79.92
USER11662,2023-11-26,City 3,Tablet,324,91.34
USER11663,2023-08-31,City 4,Mobile,192,75.04
USER11664,2023-05-14,City 5,Tablet,17,71.35
USER11665,2023-06-24,City 6,Tablet,524,83.34
USER11666,2023-11-15,City 7,Desktop,401,70.92
USER11667,2022-11-12,City 8,Desktop,705,76.86
USER11668,2022-02-16,City 9,Desktop,22,76.17
USER11669,2022-08-14,City 10,Tablet,474,85.76
USER11670,2023-02-09,City 11,Desktop,120,81.82
USER11671,2023-09-06,City 12,Desktop,210,67.03
USER11672,2022-02-26,City 13,Desktop,306,81.92
USER11673,2022-01-08,City 14,Tablet,270,33.76
USER11674,2022-07-29,City 15,Desktop,704,57.51
USER11675,2022-11-05,City 16,Tablet,687,98.11
USER11676,2022-08-05,City 17,Desktop,285,88.14
USER11677,2022-05-21,City 18,Tablet,716,83.94
USER11678,2022-09-19,City 19,Mobile,676,79.7
USER11679,2022-10-24,City 20,Tablet,227,85.43
USER11680,2022-12-02,City 1,Tablet,381,89.19
USER11681,2022-05-03,City 2,Mobile,460,47.27
USER11682,2022-01-08,City 3,Desktop,7,43.38
USER11683,2023-05-25,City 4,Tablet,29,81.98
USER11684,2023-03-17,City 5,Tablet,33,76.11
USER11685,2022-06-29,City 6,Desktop,646,74.01
USER11686,2022-05-13,City 7,Desktop,79,75.63
USER11687,2023-01-25,City 8,Desktop,459,89.71
USER11688,2023-06-30,City 9,Desktop,570,90.86
USER11689,2023-12-22,City 10,Desktop,538,47.66
USER11690,2022-08-24,City 11,Mobile,482,65.91
USER11691,2023-05-28,City 12,Tablet,430,64.68
USER11692,2023-07-27,City 13,Mobile,285,62.61
USER11693,2023-11-16,City 14,Desktop,516,66.22
USER11694,2022-12-29,City 15,Tablet,99,73.21
USER11695,2022-03-15,City 16,Mobile,397,56.93
USER11696,2023-02-11,City 17,Tablet,489,73.75
USER11697,2022-02-13,City 18,Mobile,39,72.16
USER11698,2023-03-23,City 19,Desktop,271,84.61
USER11699,2022-01-20,City 20,Mobile,157,93.7
USER11700,2023-04-16,City 1,Desktop,75,73.19
USER11701,2022-03-21,City 2,Mobile,130,87.35
USER11702,2022-11-17,City 3,Mobile,687,47.37
USER11703,2023-08-13,City 4,Desktop,84,64.47
USER11704,2023-03-16,City 5,Mobile,22,75.63
USER11705,2023-08-11,City 6,Tablet,459,55.36
USER11706,2023-02-19,City 7,Desktop,539,78.8
USER11707,2023-12-28,City 8,Tablet,707,90.33
USER11708,2023-10-18,City 9,Tablet,382,61.87
USER11709,2023-03-04,City 10,Tablet,440,66.48
USER11710,2022-10-24,City 11,Tablet,604,86.58
USER11711,2022-04-28,City 12,Tablet,21,73.08
USER11712,2023-02-19,City 13,Mobile,303,57.61
USER11713,2022-01-22,City 14,Mobile,84,91.26
USER11714,2022-11-29,City 15,Mobile,659,78.08
USER11715,2022-06-25,City 16,Desktop,453,79.86
USER11716,2023-09-25,City 17,Desktop,387,32.36
USER11717,2023-04-17,City 18,Mobile,507,81.0
USER11718,2023-12-08,City 19,Mobile,257,39.17
USER11719,2023-01-06,City 20,Desktop,570,61.1
USER11720,2022-04-01,City 1,Desktop,527,56.22
USER11721,2023-03-24,City 2,Tablet,162,92.33
USER11722,2022-04-19,City 3,Mobile,163,39.57
USER11723,2022-09-07,City 4,Mobile,524,68.53
USER11724,2023-03-23,City 5,Desktop,271,53.43
USER11725,2023-08-27,City 6,Desktop,492,55.85
USER11726,2023-02-15,City 7,Mobile,208,59.91
USER11727,2023-06-21,City 8,Tablet,539,84.89
USER11728,2022-03-22,City 9,Desktop,584,94.07
USER11729,2023-02-10,City 10,Tablet,60,64.9
USER11730,2022-11-14,City 11,Mobile,430,63.3
USER11731,2022-12-14,City 12,Tablet,657,80.99
USER11732,2022-08-15,City 13,Mobile,605,63.48
USER11733,2022-12-08,City 14,Tablet,309,88.79
USER11734,2022-06-22,City 15,Desktop,520,70.45
USER11735,2022-03-20,City 16,Desktop,591,46.98
USER11736,2023-06-07,City 17,Mobile,27,79.43
USER11737,2023-10-11,City 18,Desktop,686,48.2
USER11738,2022-04-27,City 19,Tablet,562,50.93
USER11739,2023-06-28,City 20,Tablet,199,65.74
USER11740,2023-06-07,City 1,Tablet,387,94.93
USER11741,2022-07-18,City 2,Mobile,349,59.49
USER11742,2022-12-24,City 3,Tablet,693,86.54
USER11743,2022-12-26,City 4,Tablet,536,96.58
USER11744,2023-10-23,City 5,Desktop,378,71.34
USER11745,2022-06-01,City 6,Mobile,558,82.56
USER11746,2022-08-30,City 7,Tablet,527,72.54
USER11747,2022-04-16,City 8,Tablet,153,71.87
USER11748,2022-05-30,City 9,Desktop,206,65.3
USER11749,2022-09-20,City 10,Mobile,455,69.41
USER11750,2022-07-22,City 11,Mobile,273,52.69
USER11751,2022-06-27,City 12,Desktop,236,72.72
USER11752,2023-09-09,City 13,Desktop,521,65.66
USER11753,2022-06-06,City 14,Desktop,678,72.0
USER11754,2023-11-03,City 15,Desktop,726,60.56
USER11755,2022-03-19,City 16,Mobile,501,77.08
USER11756,2022-07-01,City 17,Mobile,117,86.81
USER11757,2023-10-06,City 18,Tablet,386,45.9
USER11758,2023-05-21,City 19,Tablet,344,85.95
USER11759,2023-04-21,City 20,Tablet,584,59.97
USER11760,2023-08-01,City 1,Mobile,395,55.47
USER11761,2023-08-17,City 2,Tablet,64,79.33
USER11762,2023-04-05,City 3,Tablet,717,83.76
USER11763,2023-11-29,City 4,Desktop,721,85.57
USER11764,2023-08-02,City 5,Mobile,72,75.82
USER11765,2023-10-21,City 6,Desktop,274,79.45
USER11766,2023-10-13,City 7,Tablet,320,82.99
USER11767,2023-10-02,City 8,Mobile,338,67.1
USER11768,2022-11-27,City 9,Desktop,366,91.52
USER11769,2023-10-05,City 10,Tablet,495,81.09
USER11770,2022-11-20,City 11,Tablet,607,84.14
USER11771,2022-06-04,City 12,Mobile,166,85.17
USER11772,2023-03-27,City 13,Desktop,544,83.08
USER11773,2022-03-11,City 14,Tablet,11,66.04
USER11774,2023-04-26,City 15,Tablet,301,67.75
USER11775,2023-03-29,City 16,Mobile,729,88.18
USER11776,2023-10-09,City 17,Mobile,102,70.82
USER11777,2022-11-07,City 18,Mobile,425,95.17
USER11778,2022-10-09,City 19,Tablet,392,80.96
USER11779,2023-08-29,City 20,Tablet,214,47.32
USER11780,2022-02-27,City 1,Desktop,691,76.66
USER11781,2022-12-27,City 2,Desktop,88,83.77
USER11782,2023-06-04,City 3,Tablet,553,53.35
USER11783,2022-03-17,City 4,Tablet,401,61.15
USER11784,2022-11-14,City 5,Tablet,588,67.79
USER11785,2023-04-18,City 6,Mobile,46,56.59
USER11786,2023-04-08,City 7,Mobile,672,71.68
USER11787,2022-02-08,City 8,Desktop,463,63.42
USER11788,2022-02-28,City 9,Desktop,592,74.28
USER11789,2023-01-13,City 10,Desktop,310,66.0
USER11790,2022-10-21,City 11,Mobile,86,69.09
USER11791,2022-03-20,City 12,Mobile,92,68.66
USER11792,2023-10-23,City 13,Desktop,660,63.6
USER11793,2022-04-03,City 14,Mobile,673,64.45
USER11794,2023-09-22,City 15,Desktop,714,87.29
USER11795,2023-09-01,City 16,Tablet,242,79.78
USER11796,2023-06-04,City 17,Tablet,2,47.67
USER11797,2023-01-29,City 18,Mobile,225,89.8
USER11798,2023-04-19,City 19,Tablet,589,57.89
USER11799,2023-08-18,City 20,Desktop,116,62.03
USER11800,2023-07-22,City 1,Desktop,666,66.5
USER11801,2022-02-12,City 2,Mobile,103,66.84
USER11802,2023-04-06,City 3,Desktop,194,73.28
USER11803,2023-08-09,City 4,Tablet,166,73.66
USER11804,2023-10-30,City 5,Desktop,90,74.15
USER11805,2022-07-12,City 6,Tablet,686,53.35
USER11806,2022-11-26,City 7,Mobile,122,73.86
USER11807,2023-09-12,City 8,Mobile,143,69.38
USER11808,2023-05-03,City 9,Desktop,106,67.31
USER11809,2023-05-29,City 10,Tablet,428,97.39
USER11810,2022-06-04,City 11,Mobile,305,75.22
USER11811,2022-03-05,City 12,Desktop,317,63.86
USER11812,2023-04-07,City 13,Desktop,635,64.46
USER11813,2022-04-16,City 14,Tablet,9,94.49
USER11814,2022-12-18,City 15,Tablet,73,92.41
USER11815,2022-03-28,City 16,Mobile,359,65.29
USER11816,2023-06-01,City 17,Tablet,223,84.06
USER11817,2023-10-24,City 18,Tablet,416,51.43
USER11818,2022-06-26,City 19,Tablet,553,67.32
USER11819,2022-02-10,City 20,Tablet,370,82.77
USER11820,2022-09-11,City 1,Mobile,716,41.87
USER11821,2023-12-26,City 2,Mobile,264,44.79
USER11822,2023-03-25,City 3,Mobile,690,43.52
USER11823,2023-03-26,City 4,Desktop,318,39.47
USER11824,2023-06-21,City 5,Desktop,84,84.14
USER11825,2023-06-20,City 6,Desktop,318,75.34
USER11826,2023-09-17,City 7,Tablet,111,69.65
USER11827,2022-06-12,City 8,Tablet,251,54.35
USER11828,2023-01-08,City 9,Mobile,383,71.68
USER11829,2023-01-17,City 10,Mobile,7,77.95
USER11830,2022-10-17,City 11,Tablet,459,94.98
USER11831,2023-02-01,City 12,Desktop,84,74.91
USER11832,2023-02-23,City 13,Desktop,208,77.85
USER11833,2022-12-13,City 14,Desktop,390,63.49
USER11834,2023-11-27,City 15,Desktop,314,27.94
USER11835,2023-09-05,City 16,Mobile,22,42.36
USER11836,2022-02-23,City 17,Desktop,410,74.28
USER11837,2023-10-09,City 18,Desktop,515,69.43
USER11838,2023-10-25,City 19,Tablet,127,66.32
USER11839,2022-12-09,City 20,Tablet,700,60.35
USER11840,2022-03-09,City 1,Mobile,14,81.54
USER11841,2022-12-04,City 2,Desktop,12,80.24
USER11842,2022-04-07,City 3,Mobile,87,66.0
USER11843,2023-07-26,City 4,Desktop,524,85.45
USER11844,2023-11-26,City 5,Tablet,537,47.54
USER11845,2023-01-31,City 6,Desktop,301,75.32
USER11846,2022-10-18,City 7,Tablet,243,77.24
USER11847,2022-09-16,City 8,Mobile,122,83.84
USER11848,2023-11-04,City 9,Desktop,147,66.65
USER11849,2023-09-10,City 10,Mobile,567,93.05
USER11850,2022-06-03,City 11,Mobile,356,79.14
USER11851,2022-12-08,City 12,Mobile,685,67.01
USER11852,2022-03-25,City 13,Tablet,631,69.43
USER11853,2023-08-20,City 14,Desktop,309,76.51
USER11854,2023-11-11,City 15,Mobile,695,68.14
USER11855,2022-05-25,City 16,Tablet,288,71.64
USER11856,2022-12-25,City 17,Mobile,307,87.73
USER11857,2022-11-14,City 18,Mobile,594,45.4
USER11858,2023-11-03,City 19,Tablet,723,83.45
USER11859,2023-12-17,City 20,Mobile,662,82.24
USER11860,2023-11-10,City 1,Mobile,549,72.26
USER11861,2023-02-06,City 2,Tablet,352,67.02
USER11862,2022-05-13,City 3,Mobile,312,74.85
USER11863,2023-09-02,City 4,Desktop,59,82.45
USER11864,2023-12-27,City 5,Mobile,643,74.01
USER11865,2022-03-28,City 6,Desktop,714,90.83
USER11866,2022-11-14,City 7,Tablet,35,65.45
USER11867,2023-07-27,City 8,Mobile,445,60.08
USER11868,2023-01-21,City 9,Desktop,93,83.2
USER11869,2023-10-21,City 10,Desktop,207,84.87
USER11870,2022-12-03,City 11,Desktop,353,66.79
USER11871,2022-05-11,City 12,Mobile,332,88.76
USER11872,2023-11-18,City 13,Desktop,725,56.68
USER11873,2023-12-21,City 14,Mobile,159,73.07
USER11874,2023-12-03,City 15,Tablet,24,76.43
USER11875,2023-06-24,City 16,Tablet,404,53.36
USER11876,2022-04-06,City 17,Mobile,516,72.54
USER11877,2023-10-24,City 18,Mobile,364,39.05
USER11878,2023-11-18,City 19,Tablet,382,68.86
USER11879,2023-03-10,City 20,Tablet,532,85.14
USER11880,2023-06-05,City 1,Desktop,152,67.01
USER11881,2023-01-06,City 2,Tablet,562,94.19
USER11882,2022-01-19,City 3,Desktop,689,62.57
USER11883,2023-01-07,City 4,Tablet,608,65.98
USER11884,2022-11-13,City 5,Tablet,617,95.99
USER11885,2022-07-04,City 6,Mobile,420,82.05
USER11886,2022-08-08,City 7,Tablet,250,91.52
USER11887,2022-12-16,City 8,Tablet,117,81.09
USER11888,2023-05-13,City 9,Tablet,512,66.93
USER11889,2022-07-16,City 10,Mobile,578,82.56
USER11890,2022-08-20,City 11,Desktop,335,74.12
USER11891,2022-05-21,City 12,Tablet,418,85.15
USER11892,2022-06-08,City 13,Tablet,295,90.76
USER11893,2022-03-21,City 14,Tablet,371,94.13
USER11894,2022-10-30,City 15,Mobile,186,87.71
USER11895,2022-04-14,City 16,Desktop,246,58.91
USER11896,2023-06-04,City 17,Mobile,637,81.49
USER11897,2023-07-07,City 18,Mobile,268,73.67
USER11898,2023-06-24,City 19,Desktop,643,56.42
USER11899,2022-02-08,City 20,Mobile,237,43.17
USER11900,2023-11-09,City 1,Tablet,530,74.37
USER11901,2022-12-11,City 2,Tablet,552,78.23
USER11902,2023-09-25,City 3,Desktop,21,81.19
USER11903,2022-05-15,City 4,Mobile,520,92.47
USER11904,2023-09-04,City 5,Desktop,100,73.24
USER11905,2023-01-21,City 6,Tablet,478,71.24
USER11906,2022-06-07,City 7,Mobile,599,76.55
USER11907,2022-06-16,City 8,Mobile,298,67.35
USER11908,2022-07-05,City 9,Desktop,526,74.02
USER11909,2023-12-11,City 10,Tablet,334,85.78
USER11910,2023-10-02,City 11,Desktop,2,82.98
USER11911,2022-06-19,City 12,Tablet,375,69.07
USER11912,2023-03-25,City 13,Tablet,293,41.05
USER11913,2022-02-14,City 14,Desktop,553,85.17
USER11914,2023-02-25,City 15,Mobile,318,71.96
USER11915,2023-01-09,City 16,Mobile,502,50.31
USER11916,2023-11-24,City 17,Desktop,381,55.6
USER11917,2022-09-01,City 18,Tablet,623,66.08
USER11918,2023-03-31,City 19,Desktop,14,66.6
USER11919,2023-09-18,City 20,Mobile,504,71.08
USER11920,2022-10-19,City 1,Desktop,231,50.22
USER11921,2023-04-05,City 2,Tablet,84,61.27
USER11922,2022-08-28,City 3,Tablet,130,94.57
USER11923,2023-07-01,City 4,Mobile,145,96.03
USER11924,2022-09-02,City 5,Desktop,28,77.47
USER11925,2022-11-13,City 6,Desktop,66,45.09
USER11926,2023-04-26,City 7,Tablet,163,66.93
USER11927,2022-07-18,City 8,Tablet,229,74.4
USER11928,2023-01-12,City 9,Mobile,261,24.75
USER11929,2023-11-26,City 10,Mobile,449,63.76
USER11930,2023-08-08,City 11,Mobile,424,71.75
USER11931,2023-03-28,City 12,Tablet,460,76.03
USER11932,2023-04-18,City 13,Desktop,676,88.49
USER11933,2022-10-16,City 14,Tablet,301,90.06
USER11934,2023-01-27,City 15,Tablet,303,96.34
USER11935,2023-05-30,City 16,Mobile,287,79.81
USER11936,2023-06-25,City 17,Mobile,395,81.23
USER11937,2023-03-05,City 18,Mobile,10,75.02
USER11938,2022-06-15,City 19,Tablet,707,80.36
USER11939,2022-07-24,City 20,Desktop,630,77.44
USER11940,2023-09-12,City 1,Desktop,270,27.81
USER11941,2022-05-22,City 2,Desktop,592,85.76
USER11942,2022-09-14,City 3,Desktop,605,78.36
USER11943,2022-02-23,City 4,Tablet,361,82.29
USER11944,2023-10-19,City 5,Mobile,257,84.36
USER11945,2023-05-08,City 6,Mobile,133,63.39
USER11946,2023-01-16,City 7,Desktop,276,84.5
USER11947,2023-07-22,City 8,Tablet,683,70.25
USER11948,2022-04-16,City 9,Desktop,513,57.89
USER11949,2023-12-30,City 10,Desktop,313,72.35
USER11950,2023-06-13,City 11,Tablet,576,76.48
USER11951,2022-05-08,City 12,Desktop,284,62.46
USER11952,2022-10-19,City 13,Mobile,121,84.87
USER11953,2022-03-27,City 14,Tablet,107,27.35
USER11954,2022-06-14,City 15,Desktop,687,80.79
USER11955,2022-10-07,City 16,Mobile,204,61.93
USER11956,2023-04-06,City 17,Tablet,165,86.92
USER11957,2023-06-10,City 18,Desktop,305,66.85
USER11958,2022-05-31,City 19,Desktop,497,40.0
USER11959,2023-03-24,City 20,Mobile,632,47.08
USER11960,2022-04-04,City 1,Tablet,556,71.66
USER11961,2022-08-16,City 2,Desktop,156,76.3
USER11962,2023-04-07,City 3,Mobile,367,92.55
USER11963,2022-12-24,City 4,Mobile,719,66.01
USER11964,2022-01-28,City 5,Desktop,620,62.64
USER11965,2023-03-01,City 6,Desktop,251,85.64
USER11966,2022-02-24,City 7,Tablet,334,76.4
USER11967,2023-02-10,City 8,Mobile,642,41.62
USER11968,2023-05-30,City 9,Mobile,511,37.29
USER11969,2023-01-18,City 10,Tablet,293,51.39
USER11970,2022-08-30,City 11,Desktop,20,61.28
USER11971,2023-01-31,City 12,Tablet,282,67.02
USER11972,2022-03-25,City 13,Tablet,1,58.23
USER11973,2023-01-19,City 14,Tablet,119,54.71
USER11974,2022-08-18,City 15,Tablet,35,91.93
USER11975,2022-01-29,City 16,Tablet,198,96.39
USER11976,2022-11-23,City 17,Mobile,485,76.13
USER11977,2022-04-12,City 18,Desktop,59,54.37
USER11978,2023-10-28,City 19,Mobile,161,91.45
USER11979,2022-12-10,City 20,Tablet,691,59.86
USER11980,2022-05-30,City 1,Mobile,206,72.55
USER11981,2022-05-21,City 2,Desktop,12,89.75
USER11982,2022-02-09,City 3,Desktop,490,98.95
USER11983,2022-10-21,City 4,Tablet,276,71.12
USER11984,2023-04-29,City 5,Desktop,693,56.01
USER11985,2023-12-14,City 6,Desktop,242,71.69
USER11986,2022-05-23,City 7,Tablet,216,78.33
USER11987,2023-12-24,City 8,Mobile,251,62.88
USER11988,2023-04-26,City 9,Mobile,126,75.89
USER11989,2023-04-05,City 10,Tablet,217,79.69
USER11990,2023-09-23,City 11,Mobile,306,85.79
USER11991,2022-01-06,City 12,Tablet,185,82.22
USER11992,2022-03-23,City 13,Tablet,39,68.08
USER11993,2022-01-20,City 14,Tablet,223,30.61
USER11994,2022-09-20,City 15,Mobile,184,66.93
USER11995,2022-08-09,City 16,Mobile,495,83.65
USER11996,2022-06-03,City 17,Desktop,427,53.87
USER11997,2023-07-16,City 18,Tablet,178,84.56
USER11998,2023-09-16,City 19,Tablet,428,73.98
USER11999,2023-06-25,City 20,Tablet,294,73.89
USER12000,2023-03-10,City 1,Mobile,151,80.72
USER12001,2022-04-24,City 2,Desktop,384,45.26
USER12002,2022-10-23,City 3,Mobile,638,71.45
USER12003,2022-09-01,City 4,Tablet,308,63.91
USER12004,2022-11-05,City 5,Tablet,336,39.35
USER12005,2022-05-05,City 6,Mobile,375,22.49
USER12006,2022-02-18,City 7,Desktop,8,83.14
