employee_id,department,education,education_field,gender,age,tenure,marital_status,distance_from_home,job_role,salary,bonus,job_satisfaction,performance_rating,overtime,attrition,salary_category,tenure_group,age_group
EMP1569,Operations,PhD,Technical,Female,29,0,Single,3.9,Supply Chain Analyst,96247.2,2947.14,4,4,Yes,No,Medium,,26-35
EMP1570,Finance,Bachelor,Life Sciences,Female,22,26,Single,1.9,Financial Analyst,95260.09,1543.77,4,4,Yes,No,Medium,10+ years,18-25
EMP1571,Technology,PhD,Other,Female,43,0,Divorced,2.7,CTO,244610.41,59959.63,4,4,No,No,Very High,,36-45
EMP1572,HR,Master,Other,Female,38,5,Single,0.0,CHRO,172895.81,3029.44,3,2,No,Yes,Very High,3-5 years,36-45
EMP1573,Customer Service,Master,Other,Male,28,20,Divorced,19.0,Customer Support,71857.42,981.19,4,2,No,No,Medium,10+ years,26-35
EMP1574,Finance,PhD,Medical,Male,46,1,Single,19.8,Financial Analyst,115005.39,7523.39,5,5,No,No,High,0-2 years,46-55
EMP1575,Customer Service,PhD,Technical,Male,25,0,Divorced,10.9,Support Specialist,69768.24,3861.73,1,1,No,No,Medium,,18-25
EMP1576,R&D,PhD,Other,Male,57,0,Single,2.6,Research Scientist,109313.58,6705.03,2,3,No,Yes,High,,55+
EMP1577,Operations,Bachelor,Other,Male,27,1,Married,1.3,Logistics Coordinator,43184.94,2026.21,5,2,Yes,No,Low,0-2 years,26-35
EMP1578,Sales,Master,Other,Female,52,0,Single,0.3,BD Manager,121491.77,23991.09,4,4,No,Yes,High,,46-55
EMP1579,Customer Service,Bachelor,Life Sciences,Male,40,5,Divorced,2.7,Service Manager,62299.18,12066.34,1,1,No,No,Medium,3-5 years,36-45
EMP1580,Operations,Bachelor,Marketing,Female,60,0,Single,33.2,Supply Chain Analyst,54002.72,6960.92,2,3,No,Yes,Medium,,55+
EMP1581,Marketing,PhD,Medical,Male,48,3,Divorced,4.1,Marketing Specialist,101022.27,13452.78,5,3,No,No,High,3-5 years,46-55
EMP1582,Customer Service,Bachelor,Marketing,Male,31,28,Single,6.6,Support Specialist,75028.07,8518.91,2,3,No,No,Medium,10+ years,26-35
EMP1583,Finance,High School,Technical,Female,47,8,Single,1.7,Financial Analyst,63243.01,3129.26,3,3,No,No,Medium,6-10 years,46-55
EMP1584,Operations,High School,Marketing,Male,40,4,Divorced,3.8,Supply Chain Analyst,48395.9,2031.24,4,5,No,No,Low,3-5 years,36-45
EMP1585,HR,High School,Medical,Male,60,1,Divorced,11.0,HR Specialist,37702.17,3624.83,5,3,No,No,Low,0-2 years,55+
EMP1586,Operations,High School,Other,Male,24,4,Married,14.0,Supply Chain Analyst,47356.93,1235.87,5,1,No,No,Low,3-5 years,18-25
EMP1587,HR,High School,Other,Female,34,3,Married,4.2,CHRO,97459.49,9222.67,1,2,No,Yes,Medium,3-5 years,26-35
EMP1588,HR,PhD,Life Sciences,Male,49,2,Divorced,0.9,HR Specialist,90335.36,10094.47,1,1,No,No,Medium,0-2 years,46-55
EMP1589,Sales,Bachelor,Life Sciences,Male,41,0,Divorced,7.4,Sales Manager,83819.11,1991.06,1,4,No,No,Medium,,36-45
EMP1590,Finance,Bachelor,Medical,Female,49,10,Single,4.0,CFO,144117.19,7243.08,2,5,No,No,High,6-10 years,46-55
EMP1591,Technology,High School,Other,Female,29,2,Married,3.7,CTO,125109.32,9484.79,4,5,No,No,High,0-2 years,26-35
EMP1592,Finance,Bachelor,Marketing,Female,62,1,Divorced,48.2,Controller,84078.75,3224.46,2,4,No,No,Medium,0-2 years,55+
EMP1593,R&D,High School,Marketing,Female,60,2,Single,14.4,Lab Technician,36502.69,738.96,4,1,No,No,Low,0-2 years,55+
EMP1594,Customer Service,Bachelor,Medical,Female,22,2,Single,12.2,Customer Support,42609.47,1675.09,5,1,Yes,Yes,Low,0-2 years,18-25
EMP1595,Finance,PhD,Life Sciences,Female,24,8,Married,8.1,Financial Analyst,125917.23,27217.43,2,4,No,Yes,High,6-10 years,18-25
EMP1596,Customer Service,Master,Marketing,Male,34,6,Married,8.4,Customer Support,53704.31,2519.12,2,3,No,No,Medium,6-10 years,26-35
EMP1597,Customer Service,High School,Technical,Male,49,7,Married,11.7,Service Manager,49637.5,9453.89,2,3,No,Yes,Low,6-10 years,46-55
EMP1598,Customer Service,PhD,Medical,Male,46,0,Single,17.9,Service Manager,105491.14,10544.78,3,2,No,No,High,,46-55
EMP1599,Sales,PhD,Technical,Male,54,2,Divorced,18.2,Account Executive,102378.38,13902.16,4,1,No,Yes,High,0-2 years,46-55
EMP1600,Technology,High School,Technical,Male,59,3,Single,2.8,IT Support,42478.13,2869.38,4,1,Yes,Yes,Low,3-5 years,55+
EMP1601,HR,High School,Life Sciences,Male,27,0,Married,10.4,HR Specialist,37519.0,5295.46,2,4,No,No,Low,,26-35
EMP1602,Finance,PhD,Other,Female,53,1,Single,8.0,Accountant,81483.37,3031.95,3,4,Yes,No,Medium,0-2 years,46-55
EMP1603,R&D,High School,Medical,Male,42,7,Married,30.7,Research Director,84765.3,11298.77,2,3,No,Yes,Medium,6-10 years,36-45
EMP1604,Finance,High School,Other,Male,37,0,Single,15.0,Financial Analyst,55144.98,3324.37,4,1,No,Yes,Medium,,36-45
EMP1605,HR,Master,Marketing,Male,42,3,Married,11.4,HR Manager,100068.52,5629.63,5,1,No,No,High,3-5 years,36-45
EMP1606,Operations,Master,Marketing,Male,32,1,Single,1.8,Supply Chain Analyst,78671.85,5937.7,3,5,No,Yes,Medium,0-2 years,26-35
EMP1607,Customer Service,High School,Medical,Female,58,0,Divorced,14.0,Support Specialist,37264.22,4390.76,3,2,No,Yes,Low,,55+
EMP1608,Operations,PhD,Life Sciences,Male,57,1,Single,1.9,Logistics Coordinator,73570.64,1984.62,2,2,Yes,Yes,Medium,0-2 years,55+
EMP1609,R&D,Bachelor,Marketing,Female,56,18,Married,6.2,Research Scientist,109373.49,3790.52,5,3,Yes,Yes,High,10+ years,55+
EMP1610,Operations,High School,Marketing,Male,40,8,Married,2.3,Operations Manager,69715.54,5532.47,4,1,No,No,Medium,6-10 years,36-45
EMP1611,Operations,High School,Other,Female,41,16,Divorced,17.7,Supply Chain Analyst,57149.59,6379.88,1,5,No,Yes,Medium,10+ years,36-45
EMP1612,Customer Service,Bachelor,Marketing,Female,39,3,Married,3.5,Support Specialist,50352.56,5242.03,4,1,No,No,Medium,3-5 years,36-45
EMP1613,HR,Bachelor,Life Sciences,Male,62,0,Divorced,7.5,HR Manager,74411.0,4177.3,4,4,Yes,No,Medium,,55+
EMP1614,HR,Bachelor,Marketing,Female,35,3,Divorced,33.9,Recruiter,52363.54,5863.59,5,3,Yes,No,Medium,3-5 years,26-35
EMP1615,HR,Master,Marketing,Female,36,3,Single,3.4,Recruiter,61802.04,7145.57,3,2,Yes,No,Medium,3-5 years,36-45
EMP1616,Finance,Master,Technical,Female,52,9,Single,10.6,CFO,218839.36,11437.13,4,1,Yes,No,Very High,6-10 years,46-55
EMP1617,Technology,Master,Life Sciences,Male,22,0,Married,8.2,DevOps,116125.98,10207.86,3,3,No,Yes,High,,18-25
EMP1618,Finance,PhD,Marketing,Male,24,3,Married,0.3,Financial Analyst,104697.24,6597.0,5,2,Yes,Yes,High,3-5 years,18-25
EMP1619,Operations,High School,Life Sciences,Male,37,0,Single,23.6,Logistics Coordinator,36276.44,4248.97,5,1,No,Yes,Low,,36-45
EMP1620,Technology,Master,Life Sciences,Male,44,1,Married,1.1,IT Support,80108.29,2199.58,2,5,Yes,No,Medium,0-2 years,36-45
EMP1621,Marketing,PhD,Marketing,Male,32,6,Married,9.6,Content Writer,86406.25,4500.29,1,3,No,Yes,Medium,6-10 years,26-35
EMP1622,Finance,PhD,Marketing,Female,33,3,Married,12.3,Financial Analyst,101362.75,11023.73,5,1,No,No,High,3-5 years,26-35
EMP1623,Finance,Bachelor,Life Sciences,Male,31,2,Divorced,14.9,Accountant,59560.9,6499.68,5,2,Yes,Yes,Medium,0-2 years,26-35
EMP1624,Customer Service,Bachelor,Other,Female,53,2,Divorced,17.5,Support Specialist,45354.62,2602.52,3,2,No,No,Low,0-2 years,46-55
EMP1625,HR,Master,Other,Female,37,3,Married,4.4,CHRO,136633.67,4988.25,5,5,No,No,High,3-5 years,36-45
EMP1626,HR,High School,Life Sciences,Male,29,7,Divorced,0.2,HR Specialist,44719.75,3940.01,4,3,Yes,No,Low,6-10 years,26-35
EMP1627,Technology,High School,Life Sciences,Male,59,11,Married,19.3,DevOps,78559.05,8238.55,2,3,No,No,Medium,10+ years,55+
EMP1628,Finance,High School,Other,Male,33,15,Single,11.5,CFO,143822.23,7996.56,2,1,No,No,High,10+ years,26-35
EMP1629,HR,PhD,Other,Male,45,7,Divorced,27.1,Recruiter,79409.62,4276.86,4,2,No,Yes,Medium,6-10 years,36-45
EMP1630,Finance,PhD,Technical,Male,49,1,Married,25.8,Accountant,95639.71,10285.89,5,2,No,Yes,Medium,0-2 years,46-55
EMP1631,Operations,PhD,Other,Female,29,5,Married,27.8,Supply Chain Analyst,95052.63,13359.84,1,5,No,Yes,Medium,3-5 years,26-35
EMP1632,Marketing,PhD,Other,Female,49,2,Married,10.0,Content Writer,72001.9,8180.45,5,5,Yes,Yes,Medium,0-2 years,46-55
EMP1633,HR,High School,Medical,Female,57,1,Single,6.1,HR Specialist,38687.91,2105.85,2,3,No,Yes,Low,0-2 years,55+
EMP1634,Sales,High School,Marketing,Female,47,9,Single,23.5,Account Executive,58090.34,3149.23,1,2,Yes,Yes,Medium,6-10 years,46-55
EMP1635,Marketing,Bachelor,Technical,Male,29,0,Married,9.0,Marketing Specialist,50250.05,2737.29,3,1,No,No,Medium,,26-35
EMP1636,HR,High School,Technical,Female,49,11,Divorced,3.0,Recruiter,41171.7,2213.79,3,4,No,No,Low,10+ years,46-55
EMP1637,Sales,PhD,Life Sciences,Female,49,3,Married,29.0,Sales Manager,145761.61,4680.05,5,1,Yes,No,High,3-5 years,46-55
EMP1638,Sales,PhD,Medical,Male,58,5,Single,32.1,Account Executive,109626.34,11378.75,5,5,No,No,High,3-5 years,55+
EMP1639,HR,Master,Marketing,Female,62,5,Single,9.4,HR Manager,105478.12,8389.72,1,1,No,Yes,High,3-5 years,55+
EMP1640,Marketing,High School,Technical,Female,57,11,Divorced,1.2,Content Writer,42838.4,5179.37,1,2,No,No,Low,10+ years,55+
EMP1641,Customer Service,High School,Other,Female,48,5,Married,7.4,Support Specialist,42577.17,2091.43,5,3,No,No,Low,3-5 years,46-55
EMP1642,Technology,Bachelor,Other,Male,38,4,Divorced,24.4,Software Engineer,93403.57,7393.59,2,4,No,No,Medium,3-5 years,36-45
EMP1643,Sales,Bachelor,Other,Male,30,0,Single,34.8,Sales Manager,84880.27,7352.19,3,3,No,No,Medium,,26-35
EMP1644,HR,PhD,Marketing,Female,54,3,Married,3.4,CHRO,180222.78,3685.8,1,4,No,Yes,Very High,3-5 years,46-55
EMP1645,Customer Service,Master,Technical,Female,41,0,Married,1.0,Customer Support,47910.73,5246.51,2,4,No,No,Low,,36-45
EMP1646,Customer Service,High School,Marketing,Male,34,6,Divorced,31.5,Service Manager,58634.99,9497.53,5,2,Yes,Yes,Medium,6-10 years,26-35
EMP1647,Customer Service,High School,Life Sciences,Male,49,3,Divorced,7.4,Support Specialist,34803.65,2698.68,4,2,Yes,No,Low,3-5 years,46-55
EMP1648,Operations,Master,Life Sciences,Female,50,5,Divorced,11.7,Supply Chain Analyst,82327.68,10336.98,1,5,No,No,Medium,3-5 years,46-55
EMP1649,Marketing,High School,Medical,Male,34,0,Single,51.7,Marketing Specialist,42222.98,696.86,4,5,No,No,Low,,26-35
EMP1650,Sales,Bachelor,Life Sciences,Female,56,0,Single,1.0,Sales Manager,81946.82,7738.92,2,4,No,No,Medium,,55+
EMP1651,HR,Master,Technical,Male,27,6,Single,15.7,CHRO,149406.44,4030.84,3,5,No,No,High,6-10 years,26-35
EMP1652,Customer Service,High School,Technical,Male,39,0,Married,1.2,Service Manager,50718.35,10487.93,2,2,Yes,No,Medium,,36-45
EMP1653,Technology,Bachelor,Technical,Female,26,0,Married,7.1,DevOps,78582.46,1930.35,3,5,Yes,No,Medium,,26-35
EMP1654,Technology,Bachelor,Other,Female,46,0,Divorced,24.4,Software Engineer,82158.51,2090.82,2,4,No,No,Medium,,46-55
EMP1655,R&D,PhD,Other,Female,23,15,Divorced,8.5,Research Director,182734.39,12030.96,1,3,Yes,No,Very High,10+ years,18-25
EMP1656,Customer Service,High School,Technical,Female,31,6,Single,88.1,Support Specialist,36856.8,343.79,1,1,No,No,Low,6-10 years,26-35
EMP1657,Technology,Master,Life Sciences,Female,51,2,Divorced,12.3,IT Support,80449.04,5484.78,4,5,No,No,Medium,0-2 years,46-55
EMP1658,Sales,Bachelor,Life Sciences,Female,26,1,Single,5.8,BD Manager,90894.7,5510.75,2,2,Yes,Yes,Medium,0-2 years,26-35
EMP1659,Marketing,Bachelor,Medical,Male,54,2,Single,3.7,SEO Analyst,66409.2,9333.3,2,3,Yes,No,Medium,0-2 years,46-55
EMP1660,Marketing,PhD,Marketing,Female,22,7,Married,6.5,Marketing Specialist,101215.47,11733.15,4,2,No,No,High,6-10 years,18-25
EMP1661,HR,Master,Medical,Female,39,5,Single,7.0,Recruiter,58917.01,3008.25,5,5,No,No,Medium,3-5 years,36-45
EMP1662,Technology,PhD,Marketing,Male,53,1,Married,1.1,Software Engineer,142452.66,6958.63,2,4,No,No,High,0-2 years,46-55
EMP1663,Finance,Bachelor,Life Sciences,Male,32,0,Single,6.9,Controller,80698.34,1002.45,2,1,No,Yes,Medium,,26-35
EMP1664,Technology,High School,Technical,Female,42,0,Divorced,9.4,IT Support,47164.88,5015.95,2,1,No,No,Low,,36-45
EMP1665,R&D,Master,Other,Female,47,5,Married,19.2,Research Director,126851.57,11200.23,5,3,Yes,No,High,3-5 years,46-55
EMP1666,Finance,High School,Medical,Male,46,7,Single,16.0,CFO,126952.69,2437.93,1,1,Yes,No,High,6-10 years,46-55
EMP1667,R&D,High School,Medical,Male,43,1,Single,18.5,Lab Technician,33145.15,1330.27,4,4,No,No,Low,0-2 years,36-45
EMP1668,Customer Service,PhD,Life Sciences,Male,48,0,Married,0.1,Customer Support,64150.79,9835.9,5,2,Yes,No,Medium,,46-55
EMP1669,Customer Service,Bachelor,Marketing,Male,34,0,Divorced,3.7,Service Manager,63233.31,6257.2,3,4,Yes,No,Medium,,26-35
EMP1670,HR,High School,Medical,Female,54,17,Married,16.3,Recruiter,52434.91,6740.44,3,3,No,No,Medium,10+ years,46-55
EMP1671,R&D,Master,Marketing,Female,55,1,Married,9.9,Lab Technician,64553.42,6478.95,5,3,No,No,Medium,0-2 years,46-55
EMP1672,HR,PhD,Medical,Female,62,7,Divorced,0.1,HR Specialist,97029.96,3405.79,5,1,Yes,No,Medium,6-10 years,55+
EMP1673,Sales,Master,Technical,Female,56,4,Divorced,24.5,Sales Representative,75650.21,2178.97,1,4,No,Yes,Medium,3-5 years,55+
EMP1674,Technology,High School,Life Sciences,Male,22,2,Divorced,22.2,Data Scientist,74285.26,4108.09,3,2,No,Yes,Medium,0-2 years,18-25
EMP1675,Finance,Master,Marketing,Male,42,1,Married,11.9,CFO,164939.54,3749.1,4,4,Yes,No,Very High,0-2 years,36-45
EMP1676,Finance,PhD,Life Sciences,Female,27,0,Divorced,1.0,Financial Analyst,99610.55,14688.13,2,2,No,Yes,Medium,,26-35
EMP1677,HR,PhD,Other,Male,49,4,Married,21.8,Recruiter,75847.94,3492.92,2,2,Yes,Yes,Medium,3-5 years,46-55
EMP1678,Technology,Bachelor,Life Sciences,Female,38,7,Married,13.1,Data Scientist,105989.33,5497.56,1,4,No,No,High,6-10 years,36-45
EMP1679,Marketing,Master,Marketing,Male,26,5,Married,22.8,Content Writer,64923.43,7600.78,1,5,Yes,Yes,Medium,3-5 years,26-35
EMP1680,Finance,PhD,Marketing,Female,52,3,Divorced,20.9,Controller,134353.65,8709.38,3,4,No,No,High,3-5 years,46-55
EMP1681,Marketing,PhD,Other,Female,26,0,Divorced,24.4,SEO Analyst,99671.94,12395.6,4,2,Yes,No,Medium,,26-35
EMP1682,Technology,Bachelor,Other,Male,59,17,Married,10.9,Software Engineer,100072.63,3906.33,4,3,No,No,High,10+ years,55+
EMP1683,Marketing,PhD,Medical,Male,24,8,Married,2.3,Marketing Specialist,98207.26,5627.67,5,3,No,No,Medium,6-10 years,18-25
EMP1684,Sales,High School,Marketing,Male,44,1,Divorced,16.7,Sales Representative,40827.3,2338.35,1,1,No,Yes,Low,0-2 years,36-45
EMP1685,R&D,Master,Life Sciences,Male,58,19,Married,14.5,Lab Technician,85516.33,11399.17,2,3,No,No,Medium,10+ years,55+
EMP1686,Customer Service,Bachelor,Other,Female,58,4,Single,20.3,Service Manager,67903.52,6945.67,2,5,Yes,Yes,Medium,3-5 years,55+
EMP1687,Customer Service,High School,Life Sciences,Female,31,4,Married,2.8,Customer Support,35565.93,1118.16,3,2,No,Yes,Low,3-5 years,26-35
EMP1688,HR,High School,Other,Male,31,6,Single,3.3,HR Manager,62573.59,2199.9,2,4,Yes,Yes,Medium,6-10 years,26-35
EMP1689,Sales,Master,Marketing,Female,40,8,Single,33.2,Sales Manager,129386.05,17226.88,4,4,No,Yes,High,6-10 years,36-45
EMP1690,Finance,Bachelor,Other,Male,38,5,Married,20.8,Accountant,55508.1,2463.6,4,5,Yes,No,Medium,3-5 years,36-45
EMP1691,HR,PhD,Marketing,Female,42,0,Married,35.8,HR Specialist,78037.81,5938.64,1,3,No,Yes,Medium,,36-45
EMP1692,HR,Bachelor,Other,Female,35,2,Married,21.3,CHRO,112421.26,20968.09,3,2,No,Yes,High,0-2 years,26-35
EMP1693,Customer Service,PhD,Medical,Male,30,13,Single,13.6,Customer Support,73218.08,14598.03,2,3,No,No,Medium,10+ years,26-35
EMP1694,Technology,Master,Other,Male,22,1,Divorced,15.9,DevOps,107615.24,18982.3,1,1,Yes,Yes,High,0-2 years,18-25
EMP1695,Finance,Master,Medical,Female,34,2,Single,33.0,Financial Analyst,95888.5,7155.76,5,3,No,No,Medium,0-2 years,26-35
EMP1696,HR,High School,Medical,Male,25,2,Single,13.0,HR Manager,68061.33,7491.87,5,1,No,No,Medium,0-2 years,18-25
EMP1697,Finance,High School,Life Sciences,Male,22,2,Single,15.0,Accountant,44408.5,4855.04,2,4,No,Yes,Low,0-2 years,18-25
EMP1698,R&D,High School,Marketing,Male,61,4,Divorced,2.6,Research Scientist,58878.58,2861.52,2,2,No,No,Medium,3-5 years,55+
EMP1699,Technology,Master,Other,Male,53,14,Single,9.6,CTO,233580.42,20066.41,2,1,No,No,Very High,10+ years,46-55
EMP1700,Finance,PhD,Other,Male,55,1,Single,18.9,CFO,207586.59,12198.39,4,3,No,No,Very High,0-2 years,46-55
EMP1701,Marketing,Master,Technical,Female,49,0,Married,4.7,Marketing Specialist,77903.25,5918.65,2,3,Yes,Yes,Medium,,46-55
EMP1702,HR,Master,Other,Female,52,1,Divorced,3.4,CHRO,135393.06,5377.64,5,4,No,No,High,0-2 years,46-55
EMP1703,Marketing,High School,Marketing,Female,29,10,Single,5.6,Marketing Specialist,55582.73,1455.96,2,5,No,Yes,Medium,6-10 years,26-35
EMP1704,Technology,Bachelor,Marketing,Female,60,5,Single,4.1,Software Engineer,81112.81,9469.17,3,5,No,Yes,Medium,3-5 years,55+
EMP1705,Sales,High School,Other,Female,47,1,Married,3.6,Sales Representative,44727.06,2923.36,5,3,No,No,Low,0-2 years,46-55
EMP1706,Marketing,Bachelor,Medical,Male,55,8,Divorced,8.3,Marketing Specialist,62289.43,3650.81,3,5,No,No,Medium,6-10 years,46-55
EMP1707,HR,PhD,Technical,Male,24,9,Divorced,35.8,CHRO,219112.14,22138.45,5,2,No,No,Very High,6-10 years,18-25
EMP1708,HR,PhD,Marketing,Male,33,9,Married,10.6,HR Manager,137142.18,10924.84,1,5,No,No,High,6-10 years,26-35
EMP1709,Customer Service,PhD,Technical,Male,22,12,Single,3.1,Support Specialist,91559.66,6104.83,5,2,No,No,Medium,10+ years,18-25
EMP1710,Technology,High School,Technical,Male,26,1,Married,1.2,Software Engineer,61258.96,2743.62,5,3,No,No,Medium,0-2 years,26-35
EMP1711,Customer Service,High School,Marketing,Female,51,7,Divorced,17.9,Customer Support,33897.37,2685.68,3,3,No,No,Low,6-10 years,46-55
EMP1712,HR,High School,Medical,Male,51,3,Divorced,7.2,HR Specialist,46114.78,4793.5,3,3,Yes,Yes,Low,3-5 years,46-55
EMP1713,R&D,Master,Medical,Female,38,9,Single,25.9,Lab Technician,74796.04,6693.74,5,4,Yes,Yes,Medium,6-10 years,36-45
EMP1714,HR,High School,Marketing,Female,44,6,Single,16.2,HR Specialist,48271.72,12722.93,5,5,Yes,Yes,Low,6-10 years,36-45
EMP1715,Customer Service,Master,Other,Female,36,7,Divorced,23.9,Service Manager,91150.71,5614.63,4,1,No,No,Medium,6-10 years,36-45
EMP1716,Customer Service,PhD,Other,Male,58,5,Divorced,4.8,Support Specialist,84082.97,4822.77,1,1,No,No,Medium,3-5 years,55+
EMP1717,Technology,High School,Technical,Female,42,0,Married,17.7,IT Support,40207.53,2817.48,1,3,No,Yes,Low,,36-45
EMP1718,Sales,Master,Other,Male,35,3,Married,4.6,Sales Representative,66623.39,5474.15,2,5,No,No,Medium,3-5 years,26-35
EMP1719,R&D,PhD,Technical,Male,23,20,Single,42.0,Research Scientist,161740.42,8154.41,5,2,No,No,Very High,10+ years,18-25
EMP1720,Operations,PhD,Other,Female,32,13,Married,15.2,Supply Chain Analyst,124241.53,16830.26,5,1,No,Yes,High,10+ years,26-35
EMP1721,HR,High School,Medical,Female,60,0,Divorced,5.9,HR Specialist,38847.66,3198.66,5,3,No,No,Low,,55+
EMP1722,Sales,Bachelor,Medical,Female,59,0,Married,4.7,Sales Representative,46485.07,717.05,5,1,Yes,No,Low,,55+
EMP1723,Technology,Bachelor,Medical,Female,55,0,Married,3.2,DevOps,86639.94,836.6,1,1,Yes,No,Medium,,46-55
EMP1724,Finance,PhD,Other,Male,59,6,Divorced,17.8,CFO,244626.82609999998,16687.62,3,1,Yes,Yes,Very High,6-10 years,55+
EMP1725,Sales,Bachelor,Technical,Male,55,8,Married,3.7,BD Manager,107602.0,158.83,4,3,Yes,No,High,6-10 years,46-55
EMP1726,HR,Bachelor,Technical,Male,39,1,Divorced,13.6,HR Specialist,47249.14,3647.34,3,3,Yes,No,Low,0-2 years,36-45
EMP1727,Sales,Master,Medical,Female,51,3,Married,4.6,BD Manager,122968.69,1996.69,3,4,No,No,High,3-5 years,46-55
EMP1728,Marketing,Master,Medical,Male,36,9,Divorced,16.3,Content Writer,65405.69,653.86,1,4,Yes,No,Medium,6-10 years,36-45
EMP1729,Customer Service,Master,Other,Male,48,6,Divorced,25.3,Support Specialist,62897.86,10124.6,4,4,Yes,Yes,Medium,6-10 years,46-55
EMP1730,Customer Service,PhD,Other,Male,55,3,Single,22.6,Support Specialist,78499.62,5239.63,5,1,Yes,No,Medium,3-5 years,46-55
EMP1731,HR,Bachelor,Technical,Male,59,4,Single,21.5,HR Specialist,55090.21,991.06,1,5,No,No,Medium,3-5 years,55+
EMP1732,Marketing,High School,Life Sciences,Male,54,3,Married,3.1,CMO,105750.62,1633.59,1,3,No,No,High,3-5 years,46-55
EMP1733,R&D,Bachelor,Technical,Female,45,1,Single,1.4,Lab Technician,44637.77,6723.22,4,4,No,No,Low,0-2 years,36-45
EMP1734,Customer Service,PhD,Other,Male,36,4,Married,18.0,Service Manager,110398.42,5043.79,2,5,Yes,No,High,3-5 years,36-45
EMP1735,Technology,Master,Marketing,Male,51,5,Married,6.9,IT Support,73995.3,1067.44,1,4,No,No,Medium,3-5 years,46-55
EMP1736,Customer Service,PhD,Other,Male,63,10,Married,8.5,Support Specialist,85865.02,1798.34,3,4,Yes,Yes,Medium,6-10 years,55+
EMP1737,Operations,Master,Other,Female,38,5,Married,0.5,Supply Chain Analyst,90964.11,14766.72,3,5,Yes,No,Medium,3-5 years,36-45
EMP1738,R&D,PhD,Marketing,Female,26,7,Married,4.5,Research Scientist,128049.14,2782.67,5,4,No,No,High,6-10 years,26-35
EMP1739,Operations,High School,Other,Male,50,0,Married,0.5,Logistics Coordinator,33191.01,1546.78,1,1,No,Yes,Low,,46-55
EMP1740,Operations,Master,Technical,Male,25,3,Single,31.7,Supply Chain Analyst,89024.6,7239.16,5,1,No,No,Medium,3-5 years,18-25
EMP1741,Technology,Master,Marketing,Male,31,0,Single,4.2,Software Engineer,100732.94,12222.71,1,1,No,Yes,High,,26-35
EMP1742,Marketing,Bachelor,Life Sciences,Female,38,1,Single,12.2,CMO,126901.14,13032.93,4,2,No,No,High,0-2 years,36-45
EMP1743,Operations,PhD,Other,Male,31,6,Divorced,0.6,Supply Chain Analyst,97313.1,5210.29,1,4,Yes,No,Medium,6-10 years,26-35
EMP1744,R&D,Bachelor,Life Sciences,Male,38,24,Divorced,16.5,Lab Technician,69131.42,4433.84,2,2,No,Yes,Medium,10+ years,36-45
EMP1745,Customer Service,PhD,Life Sciences,Female,41,0,Married,5.9,Support Specialist,69351.86,5753.46,3,3,Yes,No,Medium,,36-45
EMP1746,HR,High School,Marketing,Male,45,2,Divorced,34.2,Recruiter,34113.39,717.48,4,5,No,No,Low,0-2 years,36-45
EMP1747,R&D,Bachelor,Medical,Female,26,8,Single,32.9,Research Scientist,88910.74,3032.28,3,3,Yes,No,Medium,6-10 years,26-35
