transaction_id,customer_id,transaction_type,amount,date,merchant,location,is_fraudulent
TXN115202,BANK18973,Purchase,6.59,2023-08-07,Mortgage Co,In-Store,0
TXN115203,BANK18919,Withdrawal,-4.66,2023-05-14,Spotify,In-Store,0
TXN115204,BANK14878,Payment,-35.44,2023-02-17,Water Co,In-Store,0
TXN115205,BANK12935,Transfer,11.79,2023-09-27,Netflix,In-Store,0
TXN115206,BANK17083,Transfer,2.16,2023-08-03,Mortgage Co,Online,0
TXN115207,BANK18050,Deposit,25.99,2023-05-01,Apple,Online,0
TXN115208,BANK12134,Payment,-5.63,2023-07-24,Spotify,Online,0
TXN115209,BANK13145,Payment,-14.95,2023-08-19,Amazon,Online,0
TXN115210,BANK13284,Deposit,11.89,2023-04-15,Google,In-Store,0
TXN115211,BANK19958,Deposit,4.8,2023-08-13,Walmart,Online,0
TXN115212,BANK19943,Transfer,166.23,2023-08-14,Apple,ATM,0
TXN115213,BANK10212,Payment,-10.27,2023-10-21,Electric Co,ATM,0
TXN115214,BANK18028,Payment,-6.06,2023-04-12,Google,In-Store,0
TXN115215,BANK16652,Withdrawal,-65.48,2023-06-29,Amazon,Online,0
TXN115216,BANK11883,Transfer,10.57,2023-05-29,Walmart,Online,0
TXN115217,BANK15952,Deposit,10.9,2023-10-06,Starbucks,ATM,0
TXN115218,BANK10451,Deposit,214.88,2023-10-25,Google,In-Store,0
TXN115219,BANK10543,Purchase,290.03,2023-05-08,Apple,ATM,0
TXN115220,BANK11539,Purchase,12.81,2023-01-09,Amazon,ATM,0
TXN115221,BANK11228,Deposit,6.6,2023-09-08,Water Co,Online,0
TXN115222,BANK11343,Purchase,19.55,2023-01-10,Water Co,In-Store,0
TXN115223,BANK13669,Deposit,8.7,2023-11-12,Starbucks,ATM,0
TXN115224,BANK19990,Payment,-39.3,2023-01-05,Mortgage Co,ATM,0
TXN115225,BANK11741,Transfer,12.88,2023-11-20,Apple,ATM,0
TXN115226,BANK15477,Payment,-90.04,2023-01-01,Apple,In-Store,0
TXN115227,BANK15045,Purchase,4.07,2023-06-05,Mortgage Co,ATM,0
TXN115228,BANK18612,Withdrawal,-15.78,2023-11-02,Amazon,ATM,0
TXN115229,BANK10003,Payment,-51.43,2023-03-01,Electric Co,Online,0
TXN115230,BANK15043,Transfer,112.59,2023-03-30,Amazon,ATM,0
TXN115231,BANK14637,Payment,-7.65,2023-05-17,Netflix,Online,0
TXN115232,BANK13005,Deposit,20.29,2023-02-27,Google,In-Store,0
TXN115233,BANK13257,Payment,-33.17,2023-03-21,Water Co,ATM,0
TXN115234,BANK16761,Purchase,17.22,2023-11-23,Starbucks,ATM,0
TXN115235,BANK14114,Withdrawal,-17.03,2023-09-26,Mortgage Co,Online,0
TXN115236,BANK18182,Payment,-214.58,2023-01-25,Netflix,In-Store,0
TXN115237,BANK12560,Purchase,74.36,2023-05-19,Apple,In-Store,0
TXN115238,BANK11222,Transfer,15.19,2023-10-13,Apple,Online,0
TXN115239,BANK14285,Deposit,5.96,2023-12-02,Amazon,In-Store,0
TXN115240,BANK19585,Transfer,45.21,2023-10-30,Spotify,In-Store,0
TXN115241,BANK19891,Deposit,29.96,2023-06-18,Starbucks,Online,0
TXN115242,BANK10209,Deposit,12.52,2023-08-28,Apple,ATM,0
TXN115243,BANK11425,Transfer,2.85,2023-09-25,Netflix,In-Store,0
TXN115244,BANK10041,Transfer,0.65,2023-05-07,Water Co,ATM,0
TXN115245,BANK18594,Deposit,3.07,2023-03-04,Apple,In-Store,0
TXN115246,BANK16451,Deposit,150.61,2023-07-21,Amazon,In-Store,0
TXN115247,BANK11593,Payment,-4.86,2023-10-31,Mortgage Co,ATM,0
TXN115248,BANK16299,Transfer,179.05,2023-08-25,Amazon,In-Store,0
TXN115249,BANK14097,Transfer,37.75,2023-10-21,Netflix,Online,0
TXN115250,BANK17541,Deposit,32.29,2023-12-08,Electric Co,ATM,0
TXN115251,BANK19922,Transfer,11.75,2023-03-11,Mortgage Co,In-Store,0
TXN115252,BANK10303,Transfer,162.37,2023-03-28,Spotify,Online,0
TXN115253,BANK15109,Payment,-44.82,2023-05-07,Walmart,ATM,0
TXN115254,BANK19876,Withdrawal,-16.83,2023-01-03,Walmart,ATM,0
TXN115255,BANK19350,Withdrawal,-19.52,2023-09-13,Water Co,In-Store,0
TXN115256,BANK11467,Payment,-27.57,2023-06-22,Mortgage Co,Online,0
TXN115257,BANK15613,Deposit,35.86,2023-03-20,Electric Co,In-Store,0
TXN115258,BANK17884,Purchase,13.38,2023-08-12,Mortgage Co,ATM,0
TXN115259,BANK13672,Transfer,365.65,2023-06-24,Water Co,ATM,0
TXN115260,BANK18688,Transfer,164.09,2023-09-17,Amazon,ATM,0
TXN115261,BANK10438,Withdrawal,-12.94,2023-03-11,Mortgage Co,ATM,1
TXN115262,BANK16249,Purchase,17.13,2023-03-10,Electric Co,Online,0
TXN115263,BANK17441,Payment,-87.42,2023-12-02,Electric Co,ATM,0
TXN115264,BANK19376,Transfer,8.43,2023-09-24,Starbucks,In-Store,0
TXN115265,BANK16240,Withdrawal,-15.3,2023-01-23,Mortgage Co,Online,0
TXN115266,BANK17565,Transfer,37.08,2023-08-07,Water Co,Online,0
TXN115267,BANK13787,Purchase,19.9,2023-12-28,Starbucks,ATM,0
TXN115268,BANK16342,Purchase,2.39,2023-05-26,Google,In-Store,0
TXN115269,BANK17407,Withdrawal,-2.93,2023-12-18,Spotify,Online,0
TXN115270,BANK12973,Purchase,29.18,2023-03-24,Mortgage Co,In-Store,0
TXN115271,BANK10599,Deposit,17.07,2023-01-12,Electric Co,ATM,0
TXN115272,BANK19568,Deposit,13.33,2023-06-09,Apple,ATM,0
TXN115273,BANK16461,Payment,-2.79,2023-04-09,Mortgage Co,In-Store,0
TXN115274,BANK11936,Transfer,13.83,2023-05-08,Starbucks,Online,0
TXN115275,BANK10738,Transfer,15.12,2023-08-11,Water Co,Online,0
TXN115276,BANK12969,Payment,-150.52,2023-03-19,Water Co,Online,0
TXN115277,BANK13173,Transfer,13.22,2023-03-13,Netflix,ATM,0
TXN115278,BANK17505,Transfer,19.86,2023-02-22,Walmart,ATM,0
TXN115279,BANK12968,Payment,-13.89,2023-05-22,Starbucks,In-Store,0
TXN115280,BANK17083,Transfer,5.94,2023-11-09,Amazon,In-Store,0
TXN115281,BANK15006,Purchase,20.43,2023-05-28,Water Co,Online,0
TXN115282,BANK13665,Purchase,15.58,2023-01-20,Water Co,In-Store,0
TXN115283,BANK12841,Deposit,29.41,2023-08-10,Water Co,ATM,0
TXN115284,BANK10936,Purchase,168.75,2023-10-30,Mortgage Co,In-Store,0
TXN115285,BANK15961,Deposit,23.92,2023-10-09,Amazon,In-Store,0
TXN115286,BANK18338,Withdrawal,-16.71,2023-09-22,Spotify,In-Store,0
TXN115287,BANK16339,Deposit,46.58,2023-04-26,Netflix,Online,0
TXN115288,BANK19299,Withdrawal,-18.32,2023-06-27,Starbucks,Online,0
TXN115289,BANK19271,Deposit,100.57,2023-03-06,Mortgage Co,ATM,0
TXN115290,BANK17189,Withdrawal,-16.76,2023-01-05,Google,Online,0
TXN115291,BANK12592,Deposit,3.43,2023-01-13,Electric Co,In-Store,0
TXN115292,BANK14373,Withdrawal,-59.13,2023-12-17,Mortgage Co,ATM,0
TXN115293,BANK15948,Payment,-4.47,2023-08-25,Spotify,In-Store,0
TXN115294,BANK17683,Transfer,208.43,2023-10-07,Water Co,In-Store,0
TXN115295,BANK11696,Purchase,7.77,2023-07-14,Spotify,Online,0
TXN115296,BANK15964,Deposit,7.85,2023-09-22,Apple,Online,0
TXN115297,BANK15929,Withdrawal,-145.35,2023-09-05,Electric Co,In-Store,0
TXN115298,BANK17273,Transfer,113.21,2023-04-03,Google,In-Store,0
TXN115299,BANK13202,Payment,-56.31,2023-01-19,Google,In-Store,0
TXN115300,BANK12571,Deposit,95.71,2023-04-26,Water Co,In-Store,0
TXN115301,BANK18010,Purchase,7.13,2023-03-27,Amazon,ATM,0
TXN115302,BANK17649,Purchase,84.5,2023-02-18,Amazon,In-Store,0
TXN115303,BANK10116,Purchase,8.79,2023-05-24,Electric Co,ATM,0
TXN115304,BANK11942,Deposit,8.85,2023-05-08,Water Co,ATM,0
TXN115305,BANK11894,Deposit,19.14,2023-12-11,Apple,In-Store,0
TXN115306,BANK15499,Deposit,2.33,2023-07-04,Electric Co,In-Store,0
TXN115307,BANK15050,Transfer,66.27,2023-11-19,Starbucks,ATM,0
TXN115308,BANK11570,Purchase,48.1,2023-06-20,Electric Co,ATM,0
TXN115309,BANK17643,Transfer,31.02,2023-06-25,Starbucks,Online,0
TXN115310,BANK18177,Purchase,15.83,2023-02-09,Apple,Online,0
TXN115311,BANK13368,Purchase,13.63,2023-11-11,Amazon,ATM,0
TXN115312,BANK12996,Deposit,40.16,2023-10-15,Google,In-Store,0
TXN115313,BANK16778,Purchase,17.05,2023-03-11,Mortgage Co,ATM,0
TXN115314,BANK10075,Purchase,5.0,2023-03-07,Water Co,Online,1
TXN115315,BANK19604,Withdrawal,-14.3,2023-02-02,Mortgage Co,ATM,0
TXN115316,BANK16946,Purchase,38.58,2023-12-17,Walmart,ATM,0
TXN115317,BANK18322,Withdrawal,-3.2,2023-11-20,Amazon,In-Store,0
TXN115318,BANK15575,Transfer,89.19,2023-08-06,Apple,In-Store,0
TXN115319,BANK16656,Deposit,108.77,2023-09-13,Starbucks,In-Store,0
TXN115320,BANK18329,Deposit,182.84,2023-04-02,Apple,In-Store,0
TXN115321,BANK19041,Purchase,13.25,2023-07-27,Apple,Online,0
TXN115322,BANK18782,Payment,-14.01,2023-04-10,Netflix,In-Store,0
TXN115323,BANK19016,Withdrawal,-2.75,2023-12-07,Water Co,ATM,0
TXN115324,BANK16882,Transfer,2.56,2023-03-19,Water Co,Online,0
TXN115325,BANK11029,Purchase,9.98,2023-06-14,Apple,Online,0
TXN115326,BANK10572,Withdrawal,-15.67,2023-01-30,Mortgage Co,ATM,0
TXN115327,BANK18581,Purchase,6.74,2023-04-07,Netflix,ATM,0
TXN115328,BANK15620,Payment,-21.28,2023-03-29,Amazon,Online,0
TXN115329,BANK19911,Payment,-3.47,2023-06-10,Apple,ATM,0
TXN115330,BANK17770,Withdrawal,-51.5,2023-01-13,Apple,In-Store,0
TXN115331,BANK13284,Deposit,39.78,2023-09-06,Electric Co,ATM,0
TXN115332,BANK15681,Transfer,6.39,2023-04-02,Amazon,ATM,0
TXN115333,BANK18207,Purchase,0.92,2023-09-07,Apple,In-Store,0
TXN115334,BANK16201,Purchase,3.78,2023-02-07,Water Co,In-Store,0
TXN115335,BANK17845,Withdrawal,-29.74,2023-09-27,Walmart,ATM,0
TXN115336,BANK19685,Withdrawal,-38.27,2023-01-18,Netflix,ATM,0
TXN115337,BANK14806,Purchase,42.99,2023-10-29,Walmart,Online,0
TXN115338,BANK13482,Purchase,1.04,2023-09-28,Walmart,In-Store,0
TXN115339,BANK13187,Deposit,12.94,2023-05-12,Spotify,In-Store,0
TXN115340,BANK16729,Withdrawal,-518.87,2023-08-03,Electric Co,ATM,0
TXN115341,BANK14486,Deposit,18.84,2023-11-29,Starbucks,In-Store,0
TXN115342,BANK14448,Purchase,8.76,2023-11-03,Electric Co,In-Store,0
TXN115343,BANK18129,Transfer,289.92,2023-12-17,Mortgage Co,In-Store,0
TXN115344,BANK10836,Transfer,62.49,2023-10-28,Starbucks,In-Store,0
TXN115345,BANK12756,Withdrawal,-11.71,2023-09-09,Walmart,ATM,0
TXN115346,BANK16269,Payment,-153.33,2023-11-03,Spotify,ATM,0
TXN115347,BANK13289,Withdrawal,-11.72,2023-04-14,Electric Co,Online,0
TXN115348,BANK12463,Purchase,2.5,2023-11-12,Spotify,In-Store,0
TXN115349,BANK18028,Purchase,2.36,2023-10-03,Walmart,In-Store,0
TXN115350,BANK16481,Payment,-28.65,2023-03-16,Starbucks,In-Store,0
TXN115351,BANK18073,Deposit,212.74,2023-09-29,Apple,Online,0
TXN115352,BANK16951,Purchase,56.39,2024-01-01,Amazon,Online,0
TXN115353,BANK15745,Withdrawal,-9.57,2023-01-23,Walmart,ATM,0
TXN115354,BANK19740,Deposit,170.64,2023-03-27,Walmart,In-Store,0
TXN115355,BANK16450,Deposit,158.8,2023-06-18,Google,Online,0
TXN115356,BANK14322,Deposit,47.45,2023-08-01,Netflix,Online,0
TXN115357,BANK15485,Purchase,130.26,2023-03-10,Netflix,ATM,1
TXN115358,BANK18490,Purchase,68.1,2023-07-24,Walmart,In-Store,0
TXN115359,BANK17281,Payment,-45.67,2023-03-06,Netflix,Online,0
TXN115360,BANK16344,Transfer,10.98,2023-04-27,Google,In-Store,0
TXN115361,BANK16308,Payment,-48.87,2023-08-15,Amazon,Online,0
TXN115362,BANK14248,Deposit,145.92,2023-07-23,Walmart,ATM,0
TXN115363,BANK19557,Deposit,5.97,2023-03-22,Starbucks,In-Store,0
TXN115364,BANK14343,Deposit,408.79,2023-10-23,Electric Co,In-Store,0
TXN115365,BANK17251,Deposit,5.3,2023-12-12,Walmart,Online,0
TXN115366,BANK11282,Withdrawal,-80.47,2023-07-12,Water Co,In-Store,0
TXN115367,BANK15715,Purchase,4.52,2023-06-15,Starbucks,Online,0
TXN115368,BANK15793,Purchase,43.17,2023-06-12,Starbucks,ATM,0
TXN115369,BANK13909,Withdrawal,-23.51,2023-09-26,Google,ATM,0
TXN115370,BANK14506,Withdrawal,-23.79,2023-02-12,Walmart,Online,0
TXN115371,BANK17263,Withdrawal,-64.82,2023-09-12,Walmart,Online,0
TXN115372,BANK14140,Deposit,7.73,2023-05-28,Water Co,ATM,0
TXN115373,BANK15238,Transfer,2.37,2023-12-26,Google,In-Store,0
TXN115374,BANK10591,Purchase,9.22,2023-03-20,Walmart,ATM,0
TXN115375,BANK12125,Transfer,214.25,2023-05-20,Mortgage Co,In-Store,0
TXN115376,BANK14148,Payment,-8.88,2023-05-14,Apple,In-Store,0
TXN115377,BANK10385,Transfer,54.97,2023-03-01,Apple,ATM,0
TXN115378,BANK15972,Purchase,58.23,2023-07-25,Mortgage Co,Online,1
TXN115379,BANK13954,Purchase,55.32,2023-07-07,Starbucks,In-Store,0
TXN115380,BANK17252,Deposit,157.44,2023-09-16,Amazon,ATM,0
TXN115381,BANK18112,Payment,-42.96,2023-07-15,Mortgage Co,Online,0
TXN115382,BANK12779,Deposit,26.2,2023-05-07,Mortgage Co,In-Store,0
TXN115383,BANK19838,Withdrawal,-37.98,2023-06-06,Apple,Online,0
TXN115384,BANK10091,Purchase,7.45,2023-05-20,Mortgage Co,ATM,0
TXN115385,BANK19161,Withdrawal,-310.57,2023-09-08,Water Co,In-Store,0
TXN115386,BANK14471,Payment,-6.53,2023-10-04,Electric Co,Online,0
TXN115387,BANK18588,Payment,-1.42,2023-05-07,Google,Online,0
TXN115388,BANK16526,Purchase,61.87,2023-04-03,Amazon,ATM,0
TXN115389,BANK15158,Withdrawal,-277.87,2023-07-27,Electric Co,ATM,1
TXN115390,BANK13719,Purchase,1.43,2023-12-10,Spotify,Online,0
TXN115391,BANK14238,Withdrawal,-2.51,2023-03-29,Water Co,In-Store,0
TXN115392,BANK15452,Payment,-13.23,2023-05-13,Netflix,ATM,0
TXN115393,BANK10442,Deposit,0.3,2023-11-05,Google,In-Store,0
TXN115394,BANK13883,Purchase,93.99,2023-11-03,Spotify,Online,0
TXN115395,BANK17224,Purchase,15.23,2023-02-02,Starbucks,ATM,0
TXN115396,BANK15724,Payment,-21.4,2023-06-06,Amazon,ATM,0
TXN115397,BANK14581,Payment,-12.31,2023-05-10,Walmart,Online,0
TXN115398,BANK19076,Purchase,14.47,2023-04-09,Google,Online,0
TXN115399,BANK10533,Transfer,116.85,2023-01-31,Mortgage Co,In-Store,0
TXN115400,BANK17897,Payment,-29.85,2023-02-09,Water Co,In-Store,0
TXN115401,BANK18601,Purchase,89.39,2023-06-07,Starbucks,In-Store,0
TXN115402,BANK10119,Purchase,5.22,2023-04-09,Google,Online,0
TXN115403,BANK16137,Transfer,6.97,2023-10-11,Apple,ATM,0
TXN115404,BANK13761,Transfer,20.99,2023-09-11,Electric Co,Online,0
TXN115405,BANK18717,Deposit,18.2,2023-08-02,Water Co,ATM,0
TXN115406,BANK13537,Transfer,117.33,2023-04-24,Spotify,In-Store,0
TXN115407,BANK13255,Withdrawal,-51.46,2023-07-24,Google,In-Store,0
TXN115408,BANK18743,Transfer,16.91,2023-06-05,Google,ATM,0
TXN115409,BANK16092,Deposit,31.73,2023-08-24,Water Co,Online,0
TXN115410,BANK16601,Payment,-5.95,2023-08-04,Water Co,ATM,0
TXN115411,BANK19508,Purchase,4.92,2023-06-07,Netflix,In-Store,0
TXN115412,BANK13088,Withdrawal,-2.06,2023-05-04,Walmart,In-Store,0
TXN115413,BANK13056,Purchase,755.84,2023-10-22,Google,Online,0
TXN115414,BANK19947,Purchase,17.7,2023-01-07,Spotify,Online,0
TXN115415,BANK11980,Withdrawal,-16.7,2023-06-19,Amazon,ATM,0
TXN115416,BANK14057,Withdrawal,-37.89,2023-09-09,Mortgage Co,Online,0
TXN115417,BANK16669,Purchase,21.64,2023-06-09,Mortgage Co,Online,1
TXN115418,BANK19844,Payment,-31.47,2023-11-18,Netflix,ATM,0
TXN115419,BANK16222,Withdrawal,-15.32,2023-11-17,Starbucks,Online,0
TXN115420,BANK14963,Deposit,86.76,2023-05-24,Netflix,Online,0
TXN115421,BANK18599,Deposit,248.74,2023-06-26,Walmart,In-Store,0
TXN115422,BANK10702,Purchase,49.38,2023-10-16,Apple,ATM,0
TXN115423,BANK14533,Payment,-275.93,2023-11-22,Apple,Online,0
TXN115424,BANK10478,Withdrawal,-107.85,2023-04-02,Apple,In-Store,0
TXN115425,BANK17777,Withdrawal,-9.5,2023-04-08,Starbucks,Online,0
TXN115426,BANK13627,Payment,-4.13,2023-12-16,Water Co,In-Store,0
TXN115427,BANK17513,Withdrawal,-1.07,2023-04-20,Water Co,ATM,0
TXN115428,BANK13424,Payment,-15.81,2023-04-27,Google,In-Store,0
TXN115429,BANK10907,Withdrawal,-27.33,2023-08-12,Electric Co,Online,0
TXN115430,BANK14502,Purchase,34.77,2023-12-22,Mortgage Co,In-Store,0
TXN115431,BANK11431,Deposit,11.19,2023-05-09,Water Co,In-Store,0
TXN115432,BANK15763,Purchase,65.66,2023-12-01,Mortgage Co,ATM,0
TXN115433,BANK10021,Deposit,330.75,2023-02-11,Walmart,ATM,0
TXN115434,BANK16329,Purchase,48.68,2023-10-30,Walmart,In-Store,0
TXN115435,BANK13578,Purchase,6.0,2023-01-20,Google,Online,0
TXN115436,BANK12894,Transfer,218.14,2023-11-07,Apple,ATM,0
TXN115437,BANK14219,Transfer,2.65,2023-04-17,Netflix,Online,0
TXN115438,BANK10480,Deposit,28.68,2023-08-22,Electric Co,ATM,0
TXN115439,BANK15148,Deposit,1.56,2023-01-02,Apple,ATM,0
TXN115440,BANK11693,Payment,-5.38,2023-05-07,Starbucks,Online,0
TXN115441,BANK10751,Deposit,43.21,2023-01-03,Spotify,ATM,0
TXN115442,BANK12312,Purchase,6.6,2023-06-26,Netflix,ATM,0
TXN115443,BANK16678,Payment,-21.1,2023-01-05,Electric Co,Online,0
TXN115444,BANK15914,Withdrawal,-4.43,2023-02-12,Spotify,ATM,0
TXN115445,BANK18462,Purchase,63.34,2023-12-10,Electric Co,In-Store,0
TXN115446,BANK13775,Payment,-5.15,2023-01-21,Spotify,In-Store,0
TXN115447,BANK18732,Purchase,11.49,2023-07-20,Water Co,In-Store,0
TXN115448,BANK17404,Purchase,0.3,2023-02-07,Netflix,In-Store,0
TXN115449,BANK19526,Transfer,14.79,2023-02-20,Water Co,In-Store,0
TXN115450,BANK17075,Deposit,34.01,2023-04-01,Electric Co,ATM,0
TXN115451,BANK13374,Transfer,32.01,2023-10-02,Walmart,Online,0
TXN115452,BANK13311,Payment,-41.14,2023-11-09,Amazon,ATM,0
TXN115453,BANK14773,Deposit,3.86,2023-06-20,Netflix,Online,0
TXN115454,BANK16464,Deposit,131.92,2023-02-18,Mortgage Co,In-Store,0
TXN115455,BANK17655,Transfer,37.52,2023-07-12,Electric Co,In-Store,0
TXN115456,BANK14606,Transfer,7.06,2023-10-20,Netflix,Online,0
TXN115457,BANK16996,Deposit,55.17,2023-08-23,Netflix,Online,0
TXN115458,BANK14365,Withdrawal,-67.43,2023-09-24,Mortgage Co,ATM,0
TXN115459,BANK16456,Deposit,1.13,2023-02-19,Walmart,In-Store,0
TXN115460,BANK17075,Payment,-22.59,2023-08-10,Spotify,ATM,0
TXN115461,BANK10611,Transfer,108.73,2023-09-18,Walmart,Online,0
TXN115462,BANK14057,Purchase,4.99,2023-07-31,Apple,In-Store,0
TXN115463,BANK13578,Payment,-203.71,2023-05-25,Spotify,In-Store,0
TXN115464,BANK12236,Transfer,16.54,2023-08-27,Amazon,Online,0
TXN115465,BANK17957,Transfer,5.21,2023-03-10,Mortgage Co,Online,0
TXN115466,BANK13220,Transfer,10.63,2023-01-24,Mortgage Co,ATM,0
TXN115467,BANK19345,Transfer,4.35,2023-10-07,Starbucks,Online,0
TXN115468,BANK17774,Withdrawal,-4.16,2023-02-09,Spotify,ATM,0
TXN115469,BANK14332,Transfer,5.94,2023-08-23,Mortgage Co,Online,0
TXN115470,BANK11826,Transfer,4.44,2023-03-06,Google,In-Store,0
TXN115471,BANK15499,Withdrawal,-51.26,2023-03-11,Mortgage Co,Online,0
TXN115472,BANK19742,Deposit,14.77,2023-03-27,Netflix,ATM,0
TXN115473,BANK12402,Withdrawal,-22.6,2023-04-16,Walmart,In-Store,0
TXN115474,BANK10879,Payment,-13.37,2023-02-17,Netflix,In-Store,0
TXN115475,BANK19430,Deposit,23.46,2023-07-07,Spotify,Online,0
TXN115476,BANK14647,Transfer,20.49,2023-07-13,Mortgage Co,ATM,0
TXN115477,BANK11143,Payment,-2.75,2023-09-22,Spotify,Online,0
TXN115478,BANK10874,Withdrawal,-57.67,2023-08-30,Amazon,In-Store,0
TXN115479,BANK11454,Purchase,26.15,2023-06-05,Spotify,In-Store,0
TXN115480,BANK10346,Payment,-16.3,2023-03-06,Apple,ATM,0
TXN115481,BANK12933,Withdrawal,-9.78,2023-04-14,Walmart,In-Store,0
TXN115482,BANK18015,Withdrawal,-5.58,2023-03-12,Water Co,In-Store,0
TXN115483,BANK17146,Deposit,2.29,2023-10-06,Starbucks,In-Store,0
TXN115484,BANK10735,Purchase,3.92,2023-02-28,Spotify,ATM,0
TXN115485,BANK17912,Deposit,4.77,2023-03-09,Mortgage Co,ATM,0
TXN115486,BANK18737,Purchase,194.69,2023-09-25,Walmart,ATM,0
TXN115487,BANK11805,Payment,-17.25,2023-04-07,Google,ATM,0
TXN115488,BANK19770,Purchase,2.92,2023-02-23,Spotify,Online,0
TXN115489,BANK15372,Withdrawal,-175.61,2023-09-15,Water Co,ATM,0
TXN115490,BANK11883,Payment,-70.16,2023-05-16,Amazon,Online,0
TXN115491,BANK16418,Transfer,26.45,2023-06-01,Water Co,Online,0
TXN115492,BANK14899,Transfer,20.21,2023-06-11,Netflix,In-Store,0
TXN115493,BANK18482,Withdrawal,-1.44,2023-07-15,Spotify,Online,0
TXN115494,BANK14298,Purchase,28.56,2023-10-18,Walmart,In-Store,0
TXN115495,BANK19697,Purchase,37.62,2023-05-25,Walmart,In-Store,0
TXN115496,BANK17560,Deposit,41.72,2023-03-15,Netflix,In-Store,0
TXN115497,BANK17795,Deposit,8.93,2023-07-07,Spotify,Online,0
TXN115498,BANK19269,Deposit,51.7,2023-09-16,Netflix,Online,0
TXN115499,BANK17689,Purchase,64.21,2023-04-04,Spotify,Online,0
TXN115500,BANK13312,Withdrawal,-4.85,2023-03-06,Amazon,ATM,0
TXN115501,BANK18492,Purchase,28.69,2023-12-07,Amazon,Online,0
TXN115502,BANK13216,Transfer,5.5,2023-07-13,Mortgage Co,In-Store,0
TXN115503,BANK13867,Deposit,18.24,2023-06-08,Water Co,ATM,0
TXN115504,BANK10355,Payment,-0.46,2023-11-08,Walmart,Online,0
TXN115505,BANK16997,Transfer,42.59,2023-08-28,Starbucks,ATM,0
TXN115506,BANK11428,Payment,-3.14,2023-12-22,Walmart,Online,0
TXN115507,BANK14318,Withdrawal,-59.05,2023-12-17,Google,In-Store,1
TXN115508,BANK14122,Payment,-53.52,2023-12-26,Mortgage Co,Online,0
TXN115509,BANK13521,Transfer,470.87,2023-02-08,Water Co,ATM,0
TXN115510,BANK15266,Transfer,0.58,2023-01-02,Electric Co,ATM,0
TXN115511,BANK17326,Purchase,25.34,2023-12-11,Water Co,In-Store,0
TXN115512,BANK16081,Purchase,7.24,2023-08-17,Walmart,ATM,0
TXN115513,BANK14416,Transfer,20.54,2023-02-11,Water Co,ATM,0
TXN115514,BANK17750,Withdrawal,-5.5,2023-06-02,Starbucks,In-Store,0
TXN115515,BANK18652,Purchase,1.19,2023-04-01,Apple,ATM,0
TXN115516,BANK19667,Purchase,369.98,2023-03-01,Apple,Online,0
TXN115517,BANK13446,Payment,-25.55,2023-08-28,Google,Online,0
TXN115518,BANK15593,Withdrawal,-3.75,2023-11-22,Electric Co,ATM,0
TXN115519,BANK10375,Transfer,11.79,2023-03-02,Netflix,ATM,0
TXN115520,BANK15635,Payment,-12.58,2023-09-20,Water Co,In-Store,0
TXN115521,BANK13005,Withdrawal,-99.87,2023-11-30,Mortgage Co,ATM,0
TXN115522,BANK16715,Purchase,20.38,2023-02-23,Google,Online,0
TXN115523,BANK10519,Withdrawal,-24.61,2023-07-05,Electric Co,ATM,0
TXN115524,BANK13042,Payment,-27.81,2023-03-18,Spotify,Online,0
TXN115525,BANK17656,Transfer,15.79,2023-02-01,Amazon,Online,0
TXN115526,BANK10475,Payment,-140.81,2023-12-25,Water Co,In-Store,0
TXN115527,BANK16610,Purchase,19.17,2023-11-06,Electric Co,In-Store,0
TXN115528,BANK18648,Payment,-73.81,2023-05-25,Google,In-Store,0
TXN115529,BANK17706,Payment,-37.36,2023-02-07,Mortgage Co,ATM,0
TXN115530,BANK15474,Purchase,149.04,2023-12-19,Netflix,In-Store,0
TXN115531,BANK17089,Purchase,22.46,2023-10-11,Netflix,ATM,0
TXN115532,BANK17707,Deposit,24.44,2023-02-04,Electric Co,In-Store,0
TXN115533,BANK10990,Deposit,20.69,2023-09-20,Mortgage Co,Online,0
TXN115534,BANK17878,Purchase,39.76,2023-05-10,Water Co,ATM,0
TXN115535,BANK11395,Payment,-4.3,2023-08-22,Amazon,ATM,0
TXN115536,BANK18876,Purchase,21.26,2023-10-12,Google,ATM,0
TXN115537,BANK11961,Deposit,2.56,2023-08-06,Electric Co,In-Store,0
TXN115538,BANK12620,Purchase,17.09,2023-03-14,Google,In-Store,0
TXN115539,BANK19825,Withdrawal,-12.49,2023-02-25,Netflix,Online,0
TXN115540,BANK12987,Transfer,34.12,2023-09-18,Water Co,ATM,0
TXN115541,BANK13918,Payment,-43.17,2023-01-16,Google,ATM,0
TXN115542,BANK16539,Withdrawal,-3.5,2023-04-17,Walmart,Online,0
TXN115543,BANK11554,Withdrawal,-11.62,2023-07-03,Walmart,In-Store,0
TXN115544,BANK13578,Withdrawal,-250.55,2023-04-13,Netflix,In-Store,0
TXN115545,BANK19338,Withdrawal,-9.26,2023-01-26,Netflix,ATM,0
TXN115546,BANK11798,Transfer,28.86,2023-07-30,Mortgage Co,In-Store,0
TXN115547,BANK12086,Payment,-37.54,2023-10-06,Netflix,In-Store,0
TXN115548,BANK13073,Withdrawal,-0.71,2023-03-31,Walmart,Online,0
TXN115549,BANK18060,Deposit,8.97,2023-07-08,Mortgage Co,ATM,0
TXN115550,BANK17564,Purchase,11.4,2023-09-03,Netflix,In-Store,0
TXN115551,BANK14154,Transfer,64.51,2023-06-24,Google,Online,0
