customer_id,signup_date,location,tier,loyalty_score
CUST11719,2021-10-15,Phoenix,Silver,65.56
CUST11720,2020-09-17,Chicago,Basic,75.33
CUST11721,2021-04-15,Dallas,Silver,62.56
CUST11722,2020-09-18,San Antonio,Silver,30.01
CUST11723,2021-11-13,San Jose,Basic,28.53
CUST11724,2020-01-10,San Jose,Platinum,56.02
CUST11725,2022-07-09,New York,Gold,29.48
CUST11726,2022-04-03,Phoenix,Basic,8.17
CUST11727,2021-04-21,Los Angeles,Basic,79.14
CUST11728,2022-07-11,Houston,Silver,90.02
CUST11729,2020-10-21,San Diego,Silver,34.72
CUST11730,2021-11-24,San Jose,Silver,41.23
CUST11731,2021-07-13,San Diego,Basic,35.17
CUST11732,2020-06-10,San Diego,Gold,57.66
CUST11733,2020-03-16,Chicago,Basic,30.57
CUST11734,2021-03-28,Houston,Basic,40.26
CUST11735,2022-08-25,San Antonio,Basic,68.54
CUST11736,2020-12-19,San Jose,Gold,23.75
CUST11737,2021-08-24,Chicago,Gold,48.47
CUST11738,2020-11-02,San Jose,Silver,19.22
CUST11739,2021-10-16,Chicago,Platinum,23.93
CUST11740,2022-09-12,San Jose,Basic,16.98
CUST11741,2021-03-10,Dallas,Silver,55.24
CUST11742,2021-12-07,Phoenix,Gold,47.43
CUST11743,2020-09-13,Chicago,Basic,5.89
CUST11744,2021-04-12,Philadelphia,Gold,48.11
CUST11745,2022-05-15,San Diego,Platinum,16.87
CUST11746,2020-11-05,San Jose,Silver,86.42
CUST11747,2020-07-22,San Jose,Platinum,69.75
CUST11748,2021-01-28,Los Angeles,Gold,72.19
CUST11749,2022-05-23,Houston,Gold,69.77
CUST11750,2021-05-09,San Antonio,Silver,46.7
CUST11751,2020-04-19,San Antonio,Basic,70.23
CUST11752,2020-08-30,Chicago,Basic,32.51
CUST11753,2021-01-25,Los Angeles,Silver,50.43
CUST11754,2021-08-08,New York,Basic,23.01
CUST11755,2021-01-02,Houston,Silver,92.82
CUST11756,2021-08-11,Dallas,Silver,10.74
CUST11757,2020-10-29,Dallas,Gold,33.58
CUST11758,2021-12-17,San Antonio,Silver,28.63
CUST11759,2020-10-29,Chicago,Silver,92.48
CUST11760,2020-01-23,San Jose,Silver,48.54
CUST11761,2022-04-29,Los Angeles,Gold,29.21
CUST11762,2021-11-05,Chicago,Gold,64.0
CUST11763,2021-02-09,San Diego,Silver,84.64
CUST11764,2020-10-08,San Jose,Platinum,47.98
CUST11765,2020-01-09,San Jose,Basic,20.26
CUST11766,2021-08-02,New York,Gold,26.48
CUST11767,2022-06-04,Dallas,Gold,78.57
CUST11768,2021-12-03,Dallas,Platinum,72.18
CUST11769,2022-03-07,Los Angeles,Silver,33.97
CUST11770,2022-02-01,Los Angeles,Platinum,42.73
CUST11771,2022-09-23,San Diego,Platinum,59.86
CUST11772,2020-02-20,Chicago,Basic,70.04
CUST11773,2022-07-21,San Jose,Gold,63.21
CUST11774,2021-09-12,Dallas,Platinum,68.24
CUST11775,2022-02-02,New York,Silver,30.35
CUST11776,2021-05-23,San Antonio,Silver,78.31
CUST11777,2022-05-02,Dallas,Basic,94.53
CUST11778,2022-07-14,San Antonio,Gold,59.07
CUST11779,2022-07-13,Philadelphia,Silver,49.62
CUST11780,2020-10-20,New York,Gold,12.42
CUST11781,2022-03-05,Dallas,Silver,43.03
CUST11782,2022-03-29,San Antonio,Platinum,77.73
CUST11783,2020-08-23,Houston,Silver,63.87
CUST11784,2021-09-13,San Diego,Gold,73.05
CUST11785,2022-04-01,San Antonio,Platinum,48.24
CUST11786,2020-12-26,Philadelphia,Platinum,78.79
CUST11787,2020-08-12,San Jose,Basic,39.45
CUST11788,2021-10-13,San Jose,Silver,84.08
CUST11789,2020-07-13,Los Angeles,Basic,65.43
CUST11790,2021-09-27,San Antonio,Gold,43.19
CUST11791,2020-09-13,Chicago,Basic,6.15
CUST11792,2021-11-25,Phoenix,Basic,76.8
CUST11793,2022-02-12,San Diego,Platinum,55.41
CUST11794,2022-01-08,Houston,Basic,44.7
CUST11795,2022-02-24,Los Angeles,Gold,49.33
CUST11796,2021-11-06,Phoenix,Basic,13.55
CUST11797,2021-11-28,San Jose,Gold,25.79
CUST11798,2022-05-08,Dallas,Gold,81.71
CUST11799,2020-05-20,San Antonio,Gold,83.15
CUST11800,2021-10-05,Phoenix,Silver,20.84
CUST11801,2020-04-09,Houston,Silver,59.68
CUST11802,2022-07-14,New York,Gold,56.01
CUST11803,2021-10-04,New York,Basic,69.91
CUST11804,2021-10-23,San Jose,Basic,38.93
CUST11805,2020-02-10,Dallas,Platinum,71.53
CUST11806,2020-11-12,Los Angeles,Silver,73.22
CUST11807,2022-03-18,Dallas,Platinum,70.78
CUST11808,2021-03-27,New York,Basic,80.71
CUST11809,2020-02-04,San Antonio,Basic,33.2
CUST11810,2021-08-16,Houston,Silver,73.29
CUST11811,2021-01-08,Philadelphia,Gold,22.02
CUST11812,2022-01-19,San Antonio,Platinum,73.14
CUST11813,2020-05-14,Philadelphia,Basic,71.34
CUST11814,2020-04-02,Los Angeles,Gold,58.38
CUST11815,2022-07-20,Chicago,Gold,38.71
CUST11816,2020-10-29,San Antonio,Gold,37.56
CUST11817,2020-11-30,San Jose,Basic,64.41
CUST11818,2022-02-04,Phoenix,Basic,16.34
CUST11819,2021-03-01,Phoenix,Silver,29.94
CUST11820,2020-06-28,Dallas,Gold,70.11
CUST11821,2020-07-24,San Antonio,Platinum,31.79
CUST11822,2020-05-15,San Jose,Silver,47.33
CUST11823,2022-03-16,Philadelphia,Gold,66.87
CUST11824,2021-07-06,San Jose,Platinum,52.29
CUST11825,2022-06-16,Phoenix,Platinum,26.26
CUST11826,2022-09-21,San Antonio,Silver,41.47
CUST11827,2021-01-09,Houston,Gold,53.08
CUST11828,2021-06-27,San Antonio,Basic,80.09
CUST11829,2021-05-28,Dallas,Silver,93.56
CUST11830,2022-07-24,Dallas,Silver,66.84
CUST11831,2020-10-06,San Diego,Silver,7.34
CUST11832,2022-04-30,Chicago,Platinum,92.51
CUST11833,2020-06-17,Philadelphia,Gold,65.84
CUST11834,2020-09-20,Dallas,Basic,49.95
CUST11835,2022-07-24,Dallas,Gold,50.08
CUST11836,2022-04-24,San Diego,Silver,67.14
CUST11837,2022-08-24,Phoenix,Platinum,27.5
CUST11838,2021-05-08,Phoenix,Platinum,26.44
CUST11839,2022-09-17,San Jose,Silver,54.38
CUST11840,2022-04-05,Philadelphia,Platinum,91.26
CUST11841,2020-10-29,San Antonio,Gold,60.29
CUST11842,2022-02-03,Chicago,Platinum,24.29
CUST11843,2022-06-10,Los Angeles,Gold,4.81
CUST11844,2020-12-12,Houston,Gold,24.93
CUST11845,2022-04-03,San Diego,Platinum,55.65
CUST11846,2020-04-27,Chicago,Silver,36.48
CUST11847,2021-04-24,Los Angeles,Gold,75.07
CUST11848,2022-09-13,Houston,Basic,27.53
CUST11849,2020-03-18,Dallas,Gold,48.69
CUST11850,2020-05-24,San Antonio,Platinum,87.22
CUST11851,2022-02-11,Philadelphia,Gold,28.11
CUST11852,2022-09-16,Dallas,Basic,39.87
CUST11853,2020-08-19,San Jose,Basic,41.43
CUST11854,2022-05-30,New York,Basic,49.05
CUST11855,2021-11-23,Chicago,Silver,52.09
CUST11856,2022-01-11,San Antonio,Basic,11.59
CUST11857,2021-11-21,New York,Silver,23.52
CUST11858,2021-02-10,Los Angeles,Basic,37.62
CUST11859,2022-09-17,Chicago,Basic,38.36
CUST11860,2022-05-16,San Diego,Gold,76.05
CUST11861,2022-04-03,San Jose,Platinum,85.21
CUST11862,2021-07-24,San Antonio,Basic,73.59
CUST11863,2021-01-09,Los Angeles,Platinum,24.04
CUST11864,2020-04-02,Los Angeles,Silver,88.03
CUST11865,2022-03-20,Phoenix,Platinum,64.02
CUST11866,2021-02-08,Houston,Platinum,50.83
CUST11867,2020-01-15,Philadelphia,Basic,43.87
CUST11868,2020-09-27,Los Angeles,Platinum,80.63
CUST11869,2021-07-03,San Jose,Basic,76.16
CUST11870,2020-05-06,New York,Silver,67.51
CUST11871,2021-04-10,San Antonio,Basic,6.36
CUST11872,2021-01-12,San Antonio,Platinum,83.16
CUST11873,2021-11-19,San Jose,Gold,18.65
CUST11874,2022-02-05,Dallas,Silver,59.1
CUST11875,2021-11-19,Phoenix,Basic,69.08
CUST11876,2020-09-25,San Jose,Platinum,69.71
CUST11877,2021-08-21,New York,Silver,18.37
CUST11878,2021-01-25,Chicago,Silver,75.62
CUST11879,2022-04-22,San Diego,Silver,49.54
CUST11880,2021-10-15,San Diego,Basic,48.93
CUST11881,2022-08-20,New York,Gold,34.13
CUST11882,2021-01-15,Houston,Silver,71.64
CUST11883,2020-04-20,Dallas,Gold,83.55
CUST11884,2021-11-22,Phoenix,Basic,33.69
CUST11885,2020-08-27,Houston,Platinum,52.05
CUST11886,2021-04-27,New York,Platinum,73.75
CUST11887,2020-01-26,San Jose,Platinum,18.93
CUST11888,2021-09-26,Dallas,Silver,72.53
CUST11889,2022-06-24,Dallas,Gold,79.76
CUST11890,2022-08-23,Houston,Basic,43.09
CUST11891,2021-07-28,San Jose,Gold,87.29
CUST11892,2020-12-01,Chicago,Silver,77.03
CUST11893,2022-07-26,New York,Basic,40.76
CUST11894,2021-09-16,Philadelphia,Gold,25.52
CUST11895,2020-08-14,Houston,Gold,24.09
CUST11896,2021-10-25,New York,Platinum,73.54
CUST11897,2020-03-05,Chicago,Gold,80.95
CUST11898,2021-10-12,Los Angeles,Gold,45.63
CUST11899,2022-04-23,Phoenix,Silver,37.98
CUST11900,2021-04-20,San Antonio,Basic,59.46
CUST11901,2022-07-20,Philadelphia,Platinum,78.41
CUST11902,2021-12-18,San Antonio,Silver,61.12
CUST11903,2020-11-05,San Antonio,Gold,95.71
CUST11904,2021-10-26,San Jose,Basic,72.05
CUST11905,2021-02-22,Houston,Platinum,15.63
CUST11906,2020-04-29,Dallas,Platinum,58.45
CUST11907,2020-05-23,New York,Basic,72.47
CUST11908,2020-02-16,Los Angeles,Gold,45.05
CUST11909,2022-08-26,Los Angeles,Basic,51.42
CUST11910,2020-02-08,Dallas,Platinum,8.87
CUST11911,2020-11-07,Phoenix,Gold,41.53
CUST11912,2021-05-19,Dallas,Gold,34.74
CUST11913,2020-04-28,San Jose,Gold,41.12
CUST11914,2020-04-09,Philadelphia,Basic,49.59
CUST11915,2020-08-28,Philadelphia,Basic,66.9
CUST11916,2022-06-27,Phoenix,Gold,10.94
CUST11917,2021-07-04,Houston,Silver,93.06
CUST11918,2020-05-18,San Jose,Platinum,71.61
CUST11919,2021-02-01,Houston,Gold,87.28
CUST11920,2021-04-09,San Diego,Basic,34.51
CUST11921,2021-01-14,San Antonio,Basic,74.53
CUST11922,2021-11-17,San Jose,Platinum,64.23
CUST11923,2022-08-30,New York,Platinum,43.97
CUST11924,2022-01-30,Phoenix,Silver,34.85
CUST11925,2021-12-14,Chicago,Basic,28.38
CUST11926,2022-08-26,San Antonio,Silver,60.24
CUST11927,2021-07-07,Dallas,Platinum,38.9
CUST11928,2021-03-05,Los Angeles,Basic,95.76
CUST11929,2021-08-24,Dallas,Platinum,58.64
CUST11930,2022-01-30,Los Angeles,Basic,6.64
CUST11931,2022-01-14,Dallas,Silver,43.99
CUST11932,2020-06-07,Phoenix,Gold,42.72
CUST11933,2022-06-25,Philadelphia,Silver,42.61
CUST11934,2021-02-28,Los Angeles,Platinum,51.14
CUST11935,2021-11-01,Dallas,Platinum,22.64
CUST11936,2020-04-11,Phoenix,Gold,66.41
CUST11937,2022-05-03,Dallas,Gold,56.82
CUST11938,2021-05-16,San Jose,Gold,36.25
CUST11939,2021-09-22,Phoenix,Platinum,62.44
CUST11940,2021-02-21,San Diego,Silver,44.86
CUST11941,2022-08-19,San Antonio,Gold,56.72
CUST11942,2022-09-01,San Jose,Basic,18.49
CUST11943,2020-10-13,San Diego,Platinum,91.57
CUST11944,2020-02-03,Houston,Platinum,20.3
CUST11945,2021-12-07,Philadelphia,Silver,33.71
CUST11946,2021-01-14,San Diego,Silver,18.13
CUST11947,2020-08-10,San Diego,Gold,32.26
CUST11948,2021-03-30,San Jose,Platinum,54.62
CUST11949,2021-03-31,New York,Basic,4.77
CUST11950,2022-08-31,San Diego,Gold,75.0
CUST11951,2020-08-29,Los Angeles,Silver,59.94
CUST11952,2022-05-25,Phoenix,Basic,27.35
CUST11953,2021-01-06,Los Angeles,Silver,20.59
CUST11954,2020-04-11,San Antonio,Gold,60.77
CUST11955,2021-12-03,Houston,Basic,63.42
CUST11956,2021-01-11,Houston,Silver,34.12
CUST11957,2021-07-11,Philadelphia,Platinum,36.26
CUST11958,2022-07-12,San Antonio,Platinum,9.76
CUST11959,2021-10-22,Philadelphia,Gold,83.77
CUST11960,2021-01-02,Dallas,Basic,48.12
CUST11961,2020-03-03,Dallas,Silver,57.9
CUST11962,2021-02-11,New York,Silver,12.36
CUST11963,2020-10-09,Phoenix,Platinum,32.03
CUST11964,2020-07-13,Houston,Gold,12.31
CUST11965,2022-09-18,Phoenix,Basic,60.75
CUST11966,2020-05-05,Los Angeles,Platinum,70.79
CUST11967,2022-08-29,San Antonio,Platinum,48.69
CUST11968,2022-05-18,Philadelphia,Platinum,62.41
CUST11969,2022-04-23,Los Angeles,Silver,54.3
CUST11970,2021-04-10,Dallas,Gold,69.32
CUST11971,2020-04-03,Chicago,Platinum,70.53
CUST11972,2021-11-09,San Diego,Platinum,12.58
CUST11973,2020-08-05,Philadelphia,Silver,36.38
CUST11974,2021-10-19,Philadelphia,Basic,53.39
CUST11975,2021-10-16,Houston,Basic,42.11
CUST11976,2021-09-03,San Jose,Basic,29.45
CUST11977,2022-09-21,Phoenix,Silver,64.42
CUST11978,2020-01-22,Chicago,Silver,30.32
CUST11979,2020-02-21,Houston,Gold,54.07
CUST11980,2022-03-16,San Diego,Basic,40.91
CUST11981,2020-12-07,Houston,Silver,25.09
CUST11982,2020-09-06,Houston,Basic,41.95
CUST11983,2020-05-08,Houston,Gold,67.21
CUST11984,2022-03-16,Phoenix,Platinum,32.13
CUST11985,2021-08-01,Houston,Basic,60.15
CUST11986,2020-07-29,Houston,Platinum,51.41
CUST11987,2020-03-11,Houston,Platinum,12.86
CUST11988,2022-04-29,Houston,Gold,12.18
CUST11989,2022-02-22,San Jose,Gold,29.25
CUST11990,2021-07-21,Philadelphia,Platinum,18.1
CUST11991,2020-07-31,Chicago,Basic,96.8
CUST11992,2021-08-23,Los Angeles,Platinum,73.41
CUST11993,2020-08-09,Los Angeles,Silver,41.3
CUST11994,2022-04-12,Los Angeles,Silver,41.78
CUST11995,2022-06-09,San Diego,Silver,39.8
CUST11996,2020-08-26,San Jose,Silver,70.17
CUST11997,2020-12-02,New York,Gold,44.96
CUST11998,2022-03-03,Dallas,Basic,47.4
CUST11999,2020-05-31,New York,Gold,70.75
CUST12000,2022-03-18,San Diego,Silver,34.42
CUST12001,2022-07-11,Philadelphia,Platinum,12.32
CUST12002,2021-09-02,San Jose,Silver,77.41
CUST12003,2020-01-03,Philadelphia,Platinum,60.85
CUST12004,2020-10-10,San Diego,Basic,63.42
CUST12005,2022-05-29,San Jose,Silver,70.4
CUST12006,2020-05-28,Phoenix,Silver,69.21
CUST12007,2020-05-13,San Diego,Silver,28.88
CUST12008,2021-07-07,Chicago,Silver,17.12
CUST12009,2020-09-13,Dallas,Basic,77.95
CUST12010,2022-03-28,Phoenix,Silver,50.42
CUST12011,2020-06-27,San Antonio,Platinum,2.25
CUST12012,2020-04-22,Houston,Basic,60.75
CUST12013,2021-11-07,San Jose,Gold,20.17
CUST12014,2022-06-06,Chicago,Silver,34.79
CUST12015,2020-01-27,New York,Silver,43.93
CUST12016,2020-05-14,Dallas,Platinum,47.96
CUST12017,2020-01-16,San Antonio,Basic,90.58
CUST12018,2021-01-01,San Diego,Silver,16.01
CUST12019,2022-03-19,Dallas,Basic,63.37
CUST12020,2022-03-18,New York,Basic,46.09
CUST12021,2020-08-31,Dallas,Platinum,28.39
CUST12022,2021-08-25,Philadelphia,Platinum,67.73
CUST12023,2020-11-27,San Antonio,Gold,56.3
CUST12024,2020-01-17,Chicago,Silver,21.72
CUST12025,2020-06-27,San Diego,Silver,66.26
CUST12026,2020-09-28,Los Angeles,Gold,46.98
CUST12027,2020-02-23,Dallas,Platinum,79.48
CUST12028,2020-05-09,San Diego,Platinum,63.85
CUST12029,2022-01-29,Philadelphia,Basic,61.55
CUST12030,2021-03-07,New York,Platinum,44.08
CUST12031,2021-06-22,New York,Basic,85.2
CUST12032,2020-04-26,Houston,Gold,47.55
CUST12033,2022-02-02,San Antonio,Basic,8.49
CUST12034,2020-03-06,San Jose,Gold,50.62
CUST12035,2021-05-02,Los Angeles,Gold,63.3
CUST12036,2021-04-04,Philadelphia,Gold,39.3
CUST12037,2022-03-07,Philadelphia,Gold,34.88
CUST12038,2021-01-05,San Jose,Platinum,50.65
CUST12039,2021-06-09,Phoenix,Silver,9.89
CUST12040,2021-08-30,Chicago,Gold,72.96
CUST12041,2020-04-21,Dallas,Basic,53.99
CUST12042,2021-04-07,Phoenix,Silver,92.3
CUST12043,2021-05-30,Houston,Basic,72.69
CUST12044,2020-08-14,Phoenix,Basic,43.61
CUST12045,2022-08-26,San Diego,Basic,31.22
CUST12046,2021-09-21,San Jose,Gold,69.87
CUST12047,2020-02-14,Philadelphia,Silver,72.54
CUST12048,2022-01-14,Philadelphia,Gold,24.78
CUST12049,2022-03-13,Chicago,Platinum,26.85
CUST12050,2022-07-19,San Diego,Gold,84.64
CUST12051,2022-06-06,San Antonio,Basic,59.46
CUST12052,2021-11-05,Houston,Platinum,50.19
CUST12053,2021-06-17,San Antonio,Silver,49.43
CUST12054,2020-11-04,Philadelphia,Gold,78.62
CUST12055,2021-04-14,Philadelphia,Platinum,39.45
CUST12056,2021-10-20,San Antonio,Gold,45.21
CUST12057,2022-09-14,Phoenix,Gold,31.06
CUST12058,2020-02-01,San Diego,Gold,27.77
CUST12059,2020-03-03,Chicago,Basic,45.71
CUST12060,2021-05-05,San Jose,Basic,97.61
CUST12061,2022-05-17,Chicago,Basic,58.12
CUST12062,2021-02-15,San Jose,Silver,66.55
CUST12063,2021-03-12,Houston,Gold,25.37
CUST12064,2021-12-03,Los Angeles,Gold,63.4
CUST12065,2020-04-20,Phoenix,Gold,57.19
CUST12066,2021-05-17,Houston,Gold,43.23
CUST12067,2021-12-30,Dallas,Silver,73.35
CUST12068,2022-07-20,San Antonio,Gold,88.36
CUST12069,2021-03-30,San Antonio,Silver,43.03
CUST12070,2020-03-16,Houston,Platinum,63.35
CUST12071,2022-07-09,Chicago,Basic,79.15
CUST12072,2020-03-23,Chicago,Basic,90.55
CUST12073,2020-11-25,San Diego,Silver,65.2
CUST12074,2021-09-14,New York,Basic,73.67
CUST12075,2020-05-31,Chicago,Basic,59.92
CUST12076,2020-03-08,San Antonio,Silver,63.08
CUST12077,2020-05-09,San Diego,Silver,40.58
CUST12078,2020-10-08,Chicago,Platinum,61.53
CUST12079,2021-10-01,Dallas,Basic,41.66
CUST12080,2021-10-10,Dallas,Basic,70.79
CUST12081,2021-08-22,Philadelphia,Gold,27.84
CUST12082,2021-07-15,San Diego,Gold,59.88
CUST12083,2021-12-30,Phoenix,Platinum,35.64
CUST12084,2020-11-28,Phoenix,Silver,38.28
CUST12085,2021-01-25,Dallas,Silver,88.41
CUST12086,2021-09-03,San Jose,Basic,70.04
CUST12087,2021-06-27,New York,Silver,26.7
CUST12088,2020-10-28,San Antonio,Silver,67.12
CUST12089,2021-04-09,Los Angeles,Platinum,71.32
CUST12090,2021-06-01,Chicago,Gold,58.09
CUST12091,2021-09-11,New York,Gold,76.68
CUST12092,2021-03-16,Houston,Gold,54.08
CUST12093,2020-04-11,Phoenix,Platinum,36.1
CUST12094,2022-03-23,San Diego,Basic,35.16
CUST12095,2021-12-19,Los Angeles,Platinum,57.96
CUST12096,2020-04-27,San Diego,Basic,70.17
CUST12097,2022-05-23,Philadelphia,Platinum,43.34
CUST12098,2021-11-01,Phoenix,Platinum,40.57
CUST12099,2021-10-28,Philadelphia,Basic,29.82
CUST12100,2022-06-17,Philadelphia,Silver,43.11
CUST12101,2022-02-26,Dallas,Gold,46.03
CUST12102,2021-07-18,Dallas,Silver,40.74
CUST12103,2022-01-08,Phoenix,Gold,19.56
CUST12104,2022-06-05,Philadelphia,Basic,81.77
CUST12105,2020-08-08,New York,Basic,88.05
CUST12106,2021-03-16,San Antonio,Silver,35.74
CUST12107,2021-04-07,Los Angeles,Platinum,60.62
CUST12108,2022-06-28,Philadelphia,Platinum,28.72
CUST12109,2020-08-21,San Jose,Basic,34.51
CUST12110,2021-02-27,Houston,Silver,3.51
CUST12111,2020-12-13,San Jose,Platinum,37.41
CUST12112,2022-04-27,San Jose,Platinum,61.38
CUST12113,2021-04-09,Dallas,Platinum,43.03
CUST12114,2021-02-12,Chicago,Platinum,48.44
CUST12115,2021-03-01,Phoenix,Gold,74.77
CUST12116,2022-01-17,Philadelphia,Silver,51.43
CUST12117,2020-04-07,Philadelphia,Silver,30.83
CUST12118,2020-11-16,Dallas,Basic,69.08
CUST12119,2021-03-13,San Diego,Silver,37.45
CUST12120,2020-11-16,San Diego,Silver,88.75
CUST12121,2021-11-12,Los Angeles,Basic,43.3
CUST12122,2020-09-18,San Antonio,Platinum,22.38
CUST12123,2021-01-18,San Jose,Gold,39.76
CUST12124,2022-09-03,Phoenix,Gold,53.68
CUST12125,2020-06-05,San Diego,Silver,81.95
CUST12126,2021-12-04,Chicago,Gold,39.04
CUST12127,2022-08-03,Chicago,Gold,19.65
CUST12128,2021-04-30,Philadelphia,Basic,23.25
CUST12129,2020-03-09,San Antonio,Silver,15.98
CUST12130,2020-04-03,San Jose,Silver,61.23
CUST12131,2022-05-01,San Jose,Basic,40.7
CUST12132,2020-03-28,San Antonio,Silver,64.92
CUST12133,2020-04-05,Los Angeles,Gold,72.88
CUST12134,2021-03-18,Los Angeles,Basic,40.05
CUST12135,2020-04-08,Chicago,Silver,76.7
CUST12136,2022-02-01,Philadelphia,Gold,9.47
CUST12137,2022-01-26,Houston,Silver,59.13
CUST12138,2021-01-16,Philadelphia,Gold,72.86
CUST12139,2022-04-11,Philadelphia,Basic,42.67
CUST12140,2020-05-13,Phoenix,Silver,36.37
CUST12141,2021-07-23,Phoenix,Silver,83.61
CUST12142,2020-03-02,San Jose,Basic,26.63
CUST12143,2021-08-23,San Antonio,Basic,52.51
CUST12144,2022-09-06,Phoenix,Gold,30.75
CUST12145,2021-07-29,San Diego,Gold,38.98
CUST12146,2021-07-29,Philadelphia,Gold,26.58
CUST12147,2020-12-03,San Jose,Basic,88.43
CUST12148,2021-11-17,Dallas,Gold,30.25
CUST12149,2020-05-05,San Diego,Silver,31.22
CUST12150,2021-02-24,San Antonio,Platinum,63.6
CUST12151,2020-12-28,Chicago,Gold,49.37
CUST12152,2022-06-13,Chicago,Gold,36.69
CUST12153,2021-11-12,New York,Basic,34.94
CUST12154,2022-08-21,Chicago,Basic,53.25
CUST12155,2022-02-07,Houston,Gold,33.6
CUST12156,2021-03-09,Phoenix,Silver,66.31
CUST12157,2022-06-07,Los Angeles,Gold,63.68
CUST12158,2022-07-26,Houston,Silver,57.92
CUST12159,2022-01-08,Chicago,Gold,51.77
CUST12160,2020-02-22,San Antonio,Basic,42.86
CUST12161,2022-09-18,Los Angeles,Basic,46.86
CUST12162,2020-10-21,Los Angeles,Platinum,46.3
CUST12163,2021-09-06,Los Angeles,Gold,85.32
CUST12164,2020-11-15,San Diego,Silver,24.12
CUST12165,2020-12-26,Dallas,Platinum,39.48
CUST12166,2020-04-16,New York,Silver,39.07
CUST12167,2021-08-14,New York,Gold,55.0
CUST12168,2021-06-03,San Antonio,Gold,82.41
CUST12169,2020-08-05,Dallas,Silver,42.59
CUST12170,2020-06-07,Los Angeles,Platinum,48.14
CUST12171,2021-11-03,Los Angeles,Silver,70.9
CUST12172,2021-05-08,Phoenix,Platinum,76.29
CUST12173,2020-08-17,San Jose,Silver,69.32
CUST12174,2022-05-17,Chicago,Platinum,33.43
CUST12175,2020-04-20,Los Angeles,Gold,24.07
CUST12176,2020-12-24,San Antonio,Silver,38.4
CUST12177,2022-05-15,Phoenix,Platinum,66.42
CUST12178,2021-07-23,Houston,Basic,55.54
CUST12179,2021-01-11,Houston,Platinum,55.25
CUST12180,2020-04-27,Phoenix,Silver,37.0
CUST12181,2022-02-19,San Diego,Platinum,87.75
CUST12182,2020-10-12,Chicago,Silver,84.05
CUST12183,2021-08-10,Chicago,Silver,46.86
CUST12184,2020-08-19,Dallas,Silver,21.22
CUST12185,2022-04-06,Chicago,Platinum,96.94
CUST12186,2021-03-15,New York,Silver,97.32
CUST12187,2022-05-15,New York,Gold,83.41
CUST12188,2021-07-28,Philadelphia,Basic,39.26
CUST12189,2022-09-24,Philadelphia,Gold,47.29
CUST12190,2022-02-24,San Diego,Silver,24.69
CUST12191,2022-04-18,San Diego,Silver,77.37
CUST12192,2021-09-28,Dallas,Platinum,59.02
CUST12193,2021-09-20,Phoenix,Silver,45.36
CUST12194,2021-11-22,Dallas,Basic,20.66
CUST12195,2021-10-20,San Diego,Silver,59.88
CUST12196,2021-07-24,Chicago,Basic,75.44
CUST12197,2020-01-27,Dallas,Platinum,79.19
CUST12198,2021-09-15,Chicago,Silver,41.06
CUST12199,2022-08-09,San Jose,Platinum,73.36
CUST12200,2021-11-04,San Jose,Platinum,27.37
CUST12201,2022-04-29,San Diego,Basic,40.22
CUST12202,2021-12-11,San Jose,Silver,64.25
CUST12203,2020-09-30,San Antonio,Basic,75.23
CUST12204,2020-01-30,Dallas,Basic,33.12
CUST12205,2020-07-03,Dallas,Platinum,21.87
CUST12206,2020-10-06,Phoenix,Platinum,66.04
CUST12207,2021-12-20,Philadelphia,Basic,68.94
CUST12208,2022-02-19,San Diego,Basic,64.24
CUST12209,2020-11-12,Dallas,Basic,12.49
CUST12210,2022-08-01,Houston,Basic,92.88
CUST12211,2020-12-13,Los Angeles,Silver,55.06
CUST12212,2020-12-25,San Diego,Silver,59.53
CUST12213,2020-01-07,Phoenix,Basic,77.69
CUST12214,2020-07-04,Philadelphia,Gold,78.7
CUST12215,2022-06-09,San Antonio,Silver,82.3
CUST12216,2020-05-26,Phoenix,Basic,30.89
CUST12217,2021-08-02,Chicago,Basic,85.51
CUST12218,2021-11-04,Phoenix,Basic,60.15
CUST12219,2021-02-14,New York,Gold,38.56
CUST12220,2020-03-12,New York,Basic,40.84
CUST12221,2020-05-25,Dallas,Silver,64.25
CUST12222,2022-01-28,Chicago,Silver,47.45
CUST12223,2021-10-10,Philadelphia,Platinum,64.94
CUST12224,2022-09-22,Phoenix,Platinum,55.65
CUST12225,2020-02-01,San Diego,Silver,34.88
CUST12226,2020-04-03,Dallas,Gold,79.69
CUST12227,2022-02-03,New York,Gold,89.94
CUST12228,2021-06-27,San Diego,Platinum,46.35
CUST12229,2020-08-08,San Diego,Silver,62.62
CUST12230,2021-01-20,Phoenix,Silver,63.66
CUST12231,2021-03-05,New York,Basic,68.48
CUST12232,2021-04-09,San Antonio,Gold,97.54
CUST12233,2020-12-15,Phoenix,Basic,61.94
CUST12234,2020-06-10,San Jose,Basic,10.73
CUST12235,2021-01-13,Houston,Basic,80.74
