transaction_id,customer_id,product_id,date,quantity,region,discount,price,total_amount
TXN59675,CUST11409,PROD1037,2023-05-26,2,North,7.47,13.18,24.39
TXN59676,CUST10140,PROD1038,2023-10-17,1,North,4.4,6.57,6.28
TXN59677,CUST13274,PROD1097,2023-08-06,3,West,1.78,15.6,45.97
TXN59678,CUST12264,PROD1153,2023-01-03,1,West,4.88,52.03,49.49
TXN59679,CUST12318,PROD1108,2023-02-18,4,South,6.62,66.9,249.88
TXN59680,CUST10720,PROD1198,2023-04-16,4,South,5.1,9.49,36.02
TXN59681,CUST11013,PROD1100,2023-05-03,5,East,2.11,6.71,32.84
TXN59682,CUST10828,PROD1113,2023-06-07,5,North,7.27,26.69,123.75
TXN59683,CUST14039,PROD1057,2023-10-02,1,South,4.44,20.03,19.14
TXN59684,CUST11602,PROD1071,2023-07-07,5,West,1.37,22.83,112.59
TXN59685,CUST14478,PROD1158,2023-12-12,2,South,12.48,40.28,70.51
TXN59686,CUST14509,PROD1080,2023-04-08,1,West,1.06,77.16,76.34
TXN59687,CUST10657,PROD1133,2023-07-20,5,East,0.81,18.79,93.19
TXN59688,CUST14351,PROD1178,2023-09-26,5,East,2.72,89.05,433.14
TXN59689,CUST11202,PROD1111,2023-02-21,2,South,2.86,23.3,45.27
TXN59690,CUST13797,PROD1015,2023-10-18,2,North,9.79,23.0,41.5
TXN59691,CUST12040,PROD1022,2023-01-30,1,West,6.87,29.71,27.67
TXN59692,CUST10020,PROD1188,2023-10-26,3,South,0.87,21.39,63.61
TXN59693,CUST13514,PROD1083,2023-10-02,2,North,0.5,22.05,43.88
TXN59694,CUST11912,PROD1182,2023-09-09,5,East,14.51,27.32,116.78
TXN59695,CUST12512,PROD1009,2023-08-23,1,South,2.71,3.7,3.6
TXN59696,CUST11846,PROD1011,2023-08-07,3,East,9.2,45.02,122.63
TXN59697,CUST12763,PROD1135,2023-08-31,1,West,6.05,13.6,12.78
TXN59698,CUST14806,PROD1095,2023-05-28,5,South,2.93,31.61,153.42
TXN59699,CUST12355,PROD1142,2023-10-18,3,East,12.11,29.61,78.07
TXN59700,CUST14099,PROD1082,2023-07-31,3,South,7.89,48.77,134.77
TXN59701,CUST14118,PROD1194,2023-08-20,2,South,0.02,25.81,51.61
TXN59702,CUST11464,PROD1069,2023-02-12,4,East,11.03,18.41,65.52
TXN59703,CUST10530,PROD1147,2023-10-18,5,North,1.15,8.44,41.71
TXN59704,CUST14327,PROD1017,2023-12-26,4,North,3.54,56.58,218.31
TXN59705,CUST14233,PROD1182,2023-05-14,5,North,3.38,27.32,131.98
TXN59706,CUST12271,PROD1074,2023-09-12,1,North,5.76,6.73,6.34
TXN59707,CUST14806,PROD1176,2023-02-16,4,East,3.54,48.11,185.63
TXN59708,CUST13438,PROD1099,2023-03-16,3,East,5.05,24.28,69.16
TXN59709,CUST14397,PROD1089,2023-07-07,2,East,4.61,10.83,20.66
TXN59710,CUST10190,PROD1017,2023-01-22,5,South,3.52,56.58,272.94
TXN59711,CUST13319,PROD1111,2023-12-21,2,North,5.61,23.3,43.99
TXN59712,CUST13319,PROD1127,2023-10-21,5,North,0.47,9.4,46.78
TXN59713,CUST12127,PROD1149,2023-05-05,3,West,18.85,10.91,26.56
TXN59714,CUST10149,PROD1043,2023-08-30,3,South,0.3,23.98,71.72
TXN59715,CUST12845,PROD1028,2023-01-31,3,South,10.88,9.87,26.39
TXN59716,CUST10805,PROD1036,2023-01-20,3,East,2.13,11.16,32.77
TXN59717,CUST10825,PROD1112,2023-11-06,3,South,0.35,19.04,56.92
TXN59718,CUST10358,PROD1016,2023-02-24,2,West,6.02,32.43,60.96
TXN59719,CUST11488,PROD1184,2023-02-11,1,South,1.65,21.09,20.74
TXN59720,CUST10746,PROD1154,2023-02-28,4,East,5.4,64.29,243.27
TXN59721,CUST11318,PROD1081,2023-07-28,2,North,5.6,32.76,61.85
TXN59722,CUST13039,PROD1036,2023-06-11,4,North,5.61,11.16,42.14
TXN59723,CUST12547,PROD1103,2023-04-12,1,West,2.03,21.68,21.24
TXN59724,CUST11606,PROD1023,2023-09-01,5,West,0.94,49.36,244.48
TXN59725,CUST12285,PROD1123,2023-09-02,1,South,10.45,120.78,108.16
TXN59726,CUST10673,PROD1031,2023-06-18,1,East,7.42,46.46,43.01
TXN59727,CUST11527,PROD1131,2023-05-26,5,West,2.49,24.03,117.16
TXN59728,CUST12024,PROD1107,2023-08-03,4,East,16.64,31.44,104.83
TXN59729,CUST10240,PROD1120,2023-03-30,3,South,3.87,16.61,47.9
TXN59730,CUST10970,PROD1015,2023-10-13,5,South,1.67,23.0,113.08
TXN59731,CUST13288,PROD1170,2023-06-04,5,South,6.03,34.02,159.84
TXN59732,CUST10417,PROD1149,2023-01-21,1,East,0.34,10.91,10.87
TXN59733,CUST12547,PROD1110,2023-07-22,5,East,5.12,24.8,117.65
TXN59734,CUST14324,PROD1129,2023-02-23,2,East,6.71,20.76,38.73
TXN59735,CUST13472,PROD1061,2023-07-17,3,North,0.25,17.27,51.68
TXN59736,CUST10034,PROD1178,2023-12-05,1,East,12.54,89.05,77.88
TXN59737,CUST11963,PROD1182,2023-04-16,4,North,10.46,27.32,97.85
TXN59738,CUST14068,PROD1191,2023-04-05,4,East,2.72,38.27,148.92
TXN59739,CUST11165,PROD1121,2023-12-29,4,North,8.5,29.03,106.25
TXN59740,CUST10823,PROD1035,2023-09-15,4,North,2.42,13.57,52.97
TXN59741,CUST14138,PROD1006,2023-04-16,4,North,4.64,12.36,47.15
TXN59742,CUST13154,PROD1017,2023-10-22,1,South,12.36,56.58,49.59
TXN59743,CUST10433,PROD1197,2023-07-31,2,East,5.29,41.37,78.36
TXN59744,CUST10478,PROD1111,2023-09-09,2,South,2.07,23.3,45.64
TXN59745,CUST11659,PROD1065,2023-08-16,4,West,6.3,11.55,43.29
TXN59746,CUST11336,PROD1138,2023-07-08,2,West,13.24,25.37,44.02
TXN59747,CUST10511,PROD1166,2023-12-18,3,East,3.18,20.38,59.2
TXN59748,CUST11651,PROD1080,2023-09-12,2,West,4.3,77.16,147.68
TXN59749,CUST10860,PROD1066,2023-04-06,5,East,3.41,16.19,78.19
TXN59750,CUST14871,PROD1118,2023-11-08,4,East,3.74,19.34,74.47
TXN59751,CUST13659,PROD1020,2023-10-03,5,South,2.61,9.92,48.31
TXN59752,CUST14511,PROD1063,2023-07-03,5,South,0.06,9.3,46.47
TXN59753,CUST14851,PROD1056,2023-05-11,4,East,6.8,5.87,21.88
TXN59754,CUST14951,PROD1034,2023-01-09,1,East,6.04,15.79,14.84
TXN59755,CUST10405,PROD1170,2023-08-26,2,East,2.18,34.02,66.56
TXN59756,CUST10656,PROD1083,2023-12-05,3,East,3.62,22.05,63.76
TXN59757,CUST10732,PROD1141,2023-02-26,1,West,2.16,23.71,23.2
TXN59758,CUST12261,PROD1023,2023-06-02,3,West,2.57,49.36,144.27
TXN59759,CUST10265,PROD1179,2023-10-21,4,South,8.54,13.17,48.18
TXN59760,CUST10108,PROD1149,2023-12-27,2,East,1.6,10.91,21.47
TXN59761,CUST11719,PROD1180,2023-10-28,1,East,8.71,16.08,14.68
TXN59762,CUST12439,PROD1104,2023-02-10,4,West,12.09,11.78,41.42
TXN59763,CUST13889,PROD1053,2023-10-12,1,North,13.63,10.11,8.73
TXN59764,CUST10956,PROD1064,2023-11-07,5,North,3.76,88.18,424.32
TXN59765,CUST11971,PROD1141,2023-12-13,2,South,0.47,23.71,47.2
TXN59766,CUST10876,PROD1023,2023-02-21,2,East,6.76,49.36,92.05
TXN59767,CUST14066,PROD1058,2023-08-11,4,South,3.43,4.0,15.45
TXN59768,CUST10810,PROD1004,2023-03-23,4,West,4.45,2.81,10.74
TXN59769,CUST14830,PROD1009,2023-02-17,4,North,5.89,3.7,13.93
TXN59770,CUST13822,PROD1077,2023-07-06,2,West,2.64,13.99,27.24
TXN59771,CUST14544,PROD1174,2023-03-20,5,South,2.1,8.44,41.31
TXN59772,CUST13399,PROD1061,2023-11-04,2,East,11.0,17.27,30.74
TXN59773,CUST10373,PROD1098,2023-05-02,4,West,1.18,13.86,54.79
TXN59774,CUST10859,PROD1036,2023-09-26,3,North,19.54,11.16,26.94
TXN59775,CUST13178,PROD1095,2023-12-12,5,South,3.18,31.61,153.02
TXN59776,CUST11274,PROD1164,2023-03-18,2,North,5.67,57.18,107.88
TXN59777,CUST12906,PROD1100,2023-04-26,3,South,13.34,6.71,17.44
TXN59778,CUST10417,PROD1145,2023-12-09,5,West,2.4,40.09,195.64
TXN59779,CUST14156,PROD1029,2023-02-21,2,East,7.05,7.9,14.69
TXN59780,CUST12116,PROD1171,2023-06-09,4,South,3.2,14.3,55.37
TXN59781,CUST10807,PROD1085,2023-02-02,2,South,0.92,21.24,42.09
TXN59782,CUST14766,PROD1062,2023-01-03,5,North,8.52,20.01,91.53
TXN59783,CUST12333,PROD1191,2023-05-28,4,East,0.97,38.27,151.6
TXN59784,CUST13822,PROD1164,2023-11-27,1,West,8.35,57.18,52.41
TXN59785,CUST14291,PROD1186,2023-07-19,3,West,0.04,29.51,88.49
TXN59786,CUST12692,PROD1154,2023-10-05,4,West,10.75,64.29,229.52
TXN59787,CUST12987,PROD1173,2023-08-18,4,South,0.47,11.04,43.95
TXN59788,CUST10077,PROD1061,2023-02-25,5,South,0.54,17.27,85.88
TXN59789,CUST10986,PROD1001,2023-06-29,5,West,4.96,58.21,276.61
TXN59790,CUST10631,PROD1087,2023-08-01,3,East,3.58,41.12,118.94
TXN59791,CUST11687,PROD1142,2023-02-16,5,South,0.51,29.61,147.29
TXN59792,CUST13584,PROD1020,2023-03-15,4,North,4.03,9.92,38.08
TXN59793,CUST12791,PROD1137,2023-04-06,3,West,6.03,13.05,36.79
TXN59794,CUST11830,PROD1127,2023-01-04,3,East,5.7,9.4,26.59
TXN59795,CUST12766,PROD1177,2023-08-06,2,West,17.48,4.44,7.33
TXN59796,CUST14342,PROD1097,2023-08-08,4,North,2.57,15.6,60.8
TXN59797,CUST11356,PROD1042,2023-08-18,4,North,0.55,65.64,261.12
TXN59798,CUST10977,PROD1072,2023-02-08,5,North,5.89,10.95,51.53
TXN59799,CUST10185,PROD1000,2023-06-14,4,South,2.27,6.69,26.15
TXN59800,CUST13871,PROD1071,2023-07-08,5,North,2.28,22.83,111.55
TXN59801,CUST11363,PROD1109,2023-12-16,4,South,4.33,5.47,20.93
TXN59802,CUST14572,PROD1096,2023-07-10,2,East,8.76,11.12,20.29
TXN59803,CUST14329,PROD1023,2023-07-23,4,North,1.85,49.36,193.79
TXN59804,CUST13634,PROD1007,2023-06-24,2,North,1.36,20.49,40.42
TXN59805,CUST14281,PROD1016,2023-01-08,4,South,2.14,32.43,126.94
TXN59806,CUST10028,PROD1008,2023-05-14,4,North,2.57,51.91,202.3
TXN59807,CUST13863,PROD1111,2023-12-07,1,West,4.91,23.3,22.16
TXN59808,CUST11127,PROD1175,2023-07-16,4,West,2.62,4.55,17.72
TXN59809,CUST13833,PROD1179,2023-08-15,2,West,2.58,13.17,25.66
TXN59810,CUST14904,PROD1016,2023-07-16,3,South,0.26,32.43,97.04
TXN59811,CUST10460,PROD1146,2023-07-06,2,East,2.81,6.15,11.95
TXN59812,CUST11857,PROD1088,2023-06-23,4,West,7.04,19.5,72.51
TXN59813,CUST13833,PROD1190,2023-01-19,5,South,5.78,64.14,302.16
TXN59814,CUST10917,PROD1129,2023-06-26,1,East,0.66,20.76,20.62
TXN59815,CUST13403,PROD1017,2023-08-12,5,South,0.61,56.58,281.17
TXN59816,CUST10866,PROD1096,2023-01-27,1,West,4.35,11.12,10.64
TXN59817,CUST13495,PROD1023,2023-06-25,1,South,8.17,49.36,45.33
TXN59818,CUST10225,PROD1135,2023-12-26,5,South,9.57,13.6,61.49
TXN59819,CUST14526,PROD1156,2023-08-25,4,East,4.44,6.4,24.46
TXN59820,CUST14194,PROD1051,2023-03-10,2,West,8.72,19.76,36.07
TXN59821,CUST10909,PROD1183,2023-04-22,5,South,8.24,16.3,74.78
TXN59822,CUST13850,PROD1038,2023-07-13,3,East,0.98,6.57,19.52
TXN59823,CUST11266,PROD1146,2023-11-24,1,West,3.93,6.15,5.91
TXN59824,CUST11063,PROD1178,2023-05-26,2,South,3.11,89.05,172.56
TXN59825,CUST11661,PROD1138,2023-09-02,3,North,1.44,25.37,75.01
TXN59826,CUST14880,PROD1110,2023-06-06,2,North,4.98,24.8,47.13
TXN59827,CUST14817,PROD1083,2023-10-12,4,North,1.14,22.05,87.19
TXN59828,CUST13147,PROD1049,2023-05-05,3,West,1.38,9.97,29.5
TXN59829,CUST12058,PROD1109,2023-01-01,5,North,0.85,5.47,27.12
TXN59830,CUST13941,PROD1098,2023-11-10,2,West,16.92,13.86,23.03
TXN59831,CUST14017,PROD1198,2023-03-06,5,South,2.12,9.49,46.44
TXN59832,CUST10988,PROD1028,2023-10-16,5,South,3.38,9.87,47.68
TXN59833,CUST14386,PROD1076,2023-01-06,2,North,14.09,13.4,23.02
TXN59834,CUST11621,PROD1091,2023-09-04,2,East,7.81,15.27,28.15
TXN59835,CUST13974,PROD1004,2023-08-05,1,West,3.75,2.81,2.7
TXN59836,CUST12775,PROD1171,2023-09-04,1,South,11.04,14.3,12.72
TXN59837,CUST11857,PROD1019,2023-02-11,3,West,2.21,42.24,123.92
TXN59838,CUST10330,PROD1141,2023-12-25,3,South,0.3,23.71,70.92
TXN59839,CUST13665,PROD1018,2023-06-03,3,North,3.68,32.52,93.97
TXN59840,CUST13434,PROD1143,2023-12-23,1,South,6.71,35.39,33.02
TXN59841,CUST14584,PROD1122,2023-12-31,5,South,9.07,5.67,25.78
TXN59842,CUST10868,PROD1143,2023-08-12,4,South,2.83,35.39,137.55
TXN59843,CUST10057,PROD1092,2023-03-22,4,South,5.66,30.54,115.25
TXN59844,CUST11491,PROD1014,2023-04-13,2,North,7.46,34.51,63.87
TXN59845,CUST12349,PROD1058,2023-06-15,1,North,2.79,4.0,3.89
TXN59846,CUST14481,PROD1118,2023-02-24,2,North,6.51,19.34,36.16
TXN59847,CUST10122,PROD1077,2023-02-28,4,West,0.62,13.99,55.61
TXN59848,CUST14497,PROD1192,2023-11-25,2,East,15.62,21.58,36.42
TXN59849,CUST13001,PROD1182,2023-12-28,1,East,4.84,27.32,26.0
TXN59850,CUST12882,PROD1051,2023-09-20,1,South,7.01,19.76,18.37
TXN59851,CUST13813,PROD1098,2023-03-22,1,South,2.37,13.86,13.53
TXN59852,CUST14100,PROD1165,2023-12-02,4,South,1.02,11.65,46.12
TXN59853,CUST10257,PROD1019,2023-12-23,1,South,1.79,42.24,41.48
TXN59854,CUST10120,PROD1045,2023-03-27,3,North,0.45,36.43,108.8
TXN59855,CUST11390,PROD1086,2023-03-29,3,West,9.57,23.59,64.0
TXN59856,CUST12104,PROD1016,2023-05-19,1,South,0.57,32.43,32.25
TXN59857,CUST12401,PROD1072,2023-10-07,3,East,4.75,10.95,31.29
TXN59858,CUST11590,PROD1042,2023-10-09,1,East,0.94,65.64,65.02
TXN59859,CUST11105,PROD1194,2023-06-08,4,West,12.87,25.81,89.95
TXN59860,CUST11747,PROD1169,2023-06-25,3,East,3.5,34.42,99.65
TXN59861,CUST13237,PROD1168,2023-10-01,4,East,6.71,22.91,85.49
TXN59862,CUST11525,PROD1183,2023-03-02,3,North,10.79,16.3,43.62
TXN59863,CUST11329,PROD1099,2023-11-01,5,West,7.41,24.28,112.4
TXN59864,CUST10995,PROD1024,2023-06-13,5,South,6.77,7.95,37.06
TXN59865,CUST13200,PROD1134,2023-12-11,4,North,1.15,7.67,30.33
TXN59866,CUST14792,PROD1154,2023-04-03,3,North,5.73,64.29,181.82
TXN59867,CUST10311,PROD1173,2023-08-16,5,West,0.88,11.04,54.71
TXN59868,CUST13149,PROD1020,2023-08-24,1,North,11.31,9.92,8.8
TXN59869,CUST14935,PROD1033,2023-02-27,2,East,2.57,76.98,150.0
TXN59870,CUST13132,PROD1079,2023-02-08,5,South,6.29,13.39,62.74
TXN59871,CUST14517,PROD1016,2023-05-01,5,West,10.95,32.43,144.39
TXN59872,CUST12886,PROD1083,2023-02-08,1,North,0.75,22.05,21.88
TXN59873,CUST13734,PROD1182,2023-06-27,5,North,6.38,27.32,127.88
TXN59874,CUST12126,PROD1040,2023-03-04,5,East,11.11,7.63,33.91
TXN59875,CUST13263,PROD1017,2023-08-18,5,South,0.75,56.58,280.78
TXN59876,CUST13867,PROD1039,2023-08-11,3,West,8.27,11.95,32.89
TXN59877,CUST10163,PROD1020,2023-09-04,5,East,2.23,9.92,48.49
TXN59878,CUST13186,PROD1167,2023-09-14,2,West,2.86,40.95,79.56
TXN59879,CUST13624,PROD1160,2023-10-08,3,North,2.32,20.26,59.37
TXN59880,CUST12920,PROD1159,2023-03-18,3,North,1.03,30.03,89.16
TXN59881,CUST10543,PROD1061,2023-05-02,4,West,6.43,17.27,64.64
TXN59882,CUST13579,PROD1054,2023-07-02,5,North,0.94,28.42,140.76
TXN59883,CUST10969,PROD1139,2023-07-04,2,South,6.85,18.03,33.59
TXN59884,CUST12014,PROD1116,2023-02-09,2,East,0.59,23.83,47.38
TXN59885,CUST14735,PROD1052,2023-04-23,4,North,9.65,42.16,152.37
TXN59886,CUST12987,PROD1004,2023-07-02,2,North,0.86,2.81,5.57
TXN59887,CUST11163,PROD1011,2023-04-12,3,South,0.1,45.02,134.92
TXN59888,CUST10732,PROD1174,2023-04-01,1,North,13.59,8.44,7.29
TXN59889,CUST12636,PROD1098,2023-08-23,3,South,0.87,13.86,41.22
TXN59890,CUST10449,PROD1009,2023-06-30,1,East,11.7,3.7,3.27
TXN59891,CUST10945,PROD1060,2023-10-30,2,North,3.89,7.0,13.46
TXN59892,CUST13330,PROD1166,2023-03-13,5,West,1.16,20.38,100.72
TXN59893,CUST12442,PROD1040,2023-04-24,1,East,4.05,7.63,7.32
TXN59894,CUST11189,PROD1129,2023-06-29,3,South,4.09,20.76,59.73
TXN59895,CUST13181,PROD1150,2023-02-10,3,West,6.24,27.45,77.21
TXN59896,CUST10595,PROD1113,2023-12-07,3,South,1.94,26.69,78.52
TXN59897,CUST10036,PROD1154,2023-11-13,3,East,9.64,64.29,174.28
TXN59898,CUST13934,PROD1177,2023-10-31,4,North,1.49,4.44,17.5
TXN59899,CUST10079,PROD1091,2023-05-26,2,East,4.83,15.27,29.06
TXN59900,CUST11782,PROD1118,2023-01-23,5,West,4.85,19.34,92.01
TXN59901,CUST11618,PROD1058,2023-04-25,4,East,10.75,4.0,14.28
TXN59902,CUST12981,PROD1119,2023-09-15,2,East,2.3,46.87,91.58
TXN59903,CUST10380,PROD1190,2023-02-01,1,West,4.56,64.14,61.22
TXN59904,CUST14281,PROD1118,2023-11-09,4,South,8.95,19.34,70.44
TXN59905,CUST12113,PROD1094,2023-08-31,4,West,1.91,9.1,35.7
TXN59906,CUST11282,PROD1111,2023-10-13,4,West,1.79,23.3,91.53
TXN59907,CUST12310,PROD1189,2023-08-26,4,West,4.48,29.07,111.07
TXN59908,CUST11735,PROD1190,2023-09-19,1,West,1.35,64.14,63.27
TXN59909,CUST10921,PROD1176,2023-06-10,3,North,13.79,48.11,124.43
TXN59910,CUST14408,PROD1161,2023-02-02,4,North,1.31,18.5,73.03
TXN59911,CUST11819,PROD1075,2023-12-03,2,East,0.45,51.76,103.05
TXN59912,CUST14734,PROD1164,2023-06-03,3,South,2.68,57.18,166.94
TXN59913,CUST11121,PROD1026,2023-12-05,1,North,5.35,9.94,9.41
TXN59914,CUST12363,PROD1005,2023-07-05,5,West,1.41,80.42,396.43
TXN59915,CUST14438,PROD1140,2023-05-07,1,East,6.99,17.92,16.67
TXN59916,CUST12398,PROD1151,2023-12-10,5,West,8.37,29.88,136.9
TXN59917,CUST14123,PROD1078,2023-09-14,2,West,1.09,4.23,8.37
TXN59918,CUST10540,PROD1094,2023-10-13,5,North,6.39,9.1,42.59
TXN59919,CUST11805,PROD1035,2023-06-10,4,East,1.53,13.57,53.45
TXN59920,CUST10193,PROD1008,2023-04-02,3,South,8.17,51.91,143.01
TXN59921,CUST10083,PROD1122,2023-09-21,3,North,17.27,5.67,14.07
TXN59922,CUST12469,PROD1032,2023-04-21,4,South,5.83,26.68,100.5
TXN59923,CUST10877,PROD1197,2023-09-28,3,South,6.92,41.37,115.52
TXN59924,CUST13482,PROD1086,2023-07-14,1,North,6.11,23.59,22.15
TXN59925,CUST14920,PROD1155,2023-07-14,4,West,8.15,4.71,17.3
TXN59926,CUST10611,PROD1069,2023-05-09,4,North,4.8,18.41,70.11
TXN59927,CUST10126,PROD1190,2023-11-26,3,South,6.61,64.14,179.7
TXN59928,CUST12591,PROD1001,2023-08-25,5,South,2.01,58.21,285.2
TXN59929,CUST11872,PROD1049,2023-01-11,2,West,3.71,9.97,19.2
TXN59930,CUST10383,PROD1126,2023-11-23,5,East,8.02,16.24,74.69
TXN59931,CUST11207,PROD1098,2023-10-27,1,East,4.09,13.86,13.29
TXN59932,CUST10826,PROD1067,2023-09-18,4,South,5.81,11.57,43.59
TXN59933,CUST13017,PROD1149,2023-07-31,4,South,2.03,10.91,42.75
TXN59934,CUST10583,PROD1076,2023-05-04,1,East,2.58,13.4,13.05
TXN59935,CUST13088,PROD1177,2023-08-04,2,North,4.0,4.44,8.52
TXN59936,CUST13901,PROD1020,2023-08-25,4,South,3.78,9.92,38.18
TXN59937,CUST12987,PROD1049,2023-10-23,5,North,0.38,9.97,49.66
TXN59938,CUST14506,PROD1060,2023-05-11,1,West,10.52,7.0,6.26
TXN59939,CUST13179,PROD1005,2023-04-22,4,West,2.5,80.42,313.64
TXN59940,CUST12382,PROD1151,2023-04-07,5,West,4.11,29.88,143.26
TXN59941,CUST13311,PROD1131,2023-10-16,1,South,0.28,24.03,23.96
TXN59942,CUST12007,PROD1065,2023-06-14,1,North,7.92,11.55,10.64
TXN59943,CUST11893,PROD1187,2023-12-01,1,East,5.69,10.39,9.8
TXN59944,CUST12703,PROD1081,2023-10-18,2,East,1.61,32.76,64.47
TXN59945,CUST11906,PROD1092,2023-06-25,1,North,3.23,30.54,29.55
TXN59946,CUST12538,PROD1039,2023-07-15,3,East,1.39,11.95,35.35
TXN59947,CUST14505,PROD1182,2023-05-21,3,North,7.06,27.32,76.17
TXN59948,CUST10743,PROD1034,2023-03-18,1,West,4.85,15.79,15.02
TXN59949,CUST10765,PROD1095,2023-03-14,4,West,12.34,31.61,110.84
TXN59950,CUST10025,PROD1082,2023-04-27,3,East,2.92,48.77,142.04
TXN59951,CUST12669,PROD1074,2023-02-08,5,North,1.87,6.73,33.02
TXN59952,CUST10139,PROD1159,2023-06-04,5,East,6.47,30.03,140.44
TXN59953,CUST10970,PROD1180,2023-05-30,4,North,3.91,16.08,61.81
TXN59954,CUST12262,PROD1065,2023-10-25,5,East,1.39,11.55,56.95
TXN59955,CUST14085,PROD1032,2023-01-22,4,North,6.46,26.68,99.83
TXN59956,CUST13445,PROD1043,2023-09-30,5,North,6.18,23.98,112.49
TXN59957,CUST12126,PROD1130,2023-02-03,1,East,2.33,22.01,21.5
TXN59958,CUST11273,PROD1087,2023-08-26,5,West,0.46,41.12,204.65
TXN59959,CUST14018,PROD1018,2023-04-02,1,West,17.71,32.52,26.76
TXN59960,CUST14141,PROD1066,2023-03-12,5,South,6.04,16.19,76.06
TXN59961,CUST14794,PROD1023,2023-07-05,5,South,2.77,49.36,239.96
TXN59962,CUST13477,PROD1060,2023-09-22,5,South,7.18,7.0,32.49
TXN59963,CUST11001,PROD1192,2023-01-31,1,North,3.62,21.58,20.8
TXN59964,CUST12621,PROD1100,2023-04-08,5,North,1.94,6.71,32.9
TXN59965,CUST13870,PROD1188,2023-10-24,5,East,7.95,21.39,98.45
TXN59966,CUST12021,PROD1051,2024-01-01,2,West,3.84,19.76,38.0
TXN59967,CUST14520,PROD1037,2023-09-09,1,North,0.93,13.18,13.06
TXN59968,CUST12760,PROD1089,2023-03-09,3,South,0.72,10.83,32.26
TXN59969,CUST12629,PROD1080,2023-09-03,4,South,11.6,77.16,272.84
TXN59970,CUST10910,PROD1135,2023-09-14,2,South,6.54,13.6,25.42
TXN59971,CUST11120,PROD1198,2023-02-26,5,East,16.89,9.49,39.44
TXN59972,CUST14472,PROD1110,2023-11-09,3,West,1.86,24.8,73.02
TXN59973,CUST10625,PROD1027,2023-07-28,3,West,3.56,130.65,378.0
TXN59974,CUST13678,PROD1060,2023-04-04,5,South,0.27,7.0,34.91
TXN59975,CUST14036,PROD1054,2023-04-20,5,North,1.08,28.42,140.57
TXN59976,CUST12699,PROD1188,2023-12-16,2,East,16.68,21.39,35.64
TXN59977,CUST10806,PROD1048,2023-07-29,1,North,2.92,9.43,9.15
TXN59978,CUST11097,PROD1167,2023-06-01,2,West,12.45,40.95,71.7
TXN59979,CUST11918,PROD1054,2023-10-20,1,West,7.86,28.42,26.19
TXN59980,CUST14851,PROD1002,2023-06-22,3,South,5.75,30.2,85.39
TXN59981,CUST13048,PROD1089,2023-07-18,4,North,11.13,10.83,38.5
TXN59982,CUST14610,PROD1109,2023-11-04,5,North,5.78,5.47,25.77
TXN59983,CUST14077,PROD1025,2023-02-16,2,North,0.4,47.41,94.44
TXN59984,CUST14150,PROD1160,2023-08-27,3,West,6.15,20.26,57.04
TXN59985,CUST10806,PROD1058,2023-06-12,2,West,0.65,4.0,7.95
TXN59986,CUST12796,PROD1027,2023-09-05,1,North,3.75,130.65,125.75
TXN59987,CUST12967,PROD1019,2023-09-16,5,North,1.43,42.24,208.18
TXN59988,CUST12126,PROD1031,2023-05-13,1,North,7.93,46.46,42.78
TXN59989,CUST11267,PROD1171,2023-12-24,1,North,2.97,14.3,13.88
TXN59990,CUST13083,PROD1167,2023-01-19,1,South,2.96,40.95,39.74
TXN59991,CUST10373,PROD1179,2023-02-12,3,East,1.11,13.17,39.07
TXN59992,CUST14903,PROD1062,2023-04-15,5,West,0.44,20.01,99.61
TXN59993,CUST13783,PROD1126,2023-07-17,4,West,0.77,16.24,64.46
TXN59994,CUST11317,PROD1035,2023-08-08,2,South,9.31,13.57,24.61
TXN59995,CUST11860,PROD1052,2023-03-10,1,East,3.53,42.16,40.67
TXN59996,CUST13140,PROD1178,2023-03-18,5,South,8.63,89.05,406.82
TXN59997,CUST10154,PROD1107,2023-01-29,2,North,11.18,31.44,55.85
TXN59998,CUST11257,PROD1120,2023-08-07,5,North,0.24,16.61,82.85
TXN59999,CUST12421,PROD1183,2024-01-01,2,East,2.32,16.3,31.84
TXN60000,CUST12397,PROD1176,2023-04-19,5,West,8.05,48.11,221.19
TXN60001,CUST13564,PROD1158,2023-04-13,4,South,0.4,40.28,160.48
TXN60002,CUST13029,PROD1013,2023-07-25,5,South,10.56,41.72,186.57
TXN60003,CUST12295,PROD1130,2023-01-15,5,North,9.61,22.01,99.47
TXN60004,CUST13463,PROD1046,2023-07-26,1,North,11.71,19.46,17.18
TXN60005,CUST13789,PROD1190,2023-07-27,1,North,1.1,64.14,63.43
TXN60006,CUST13838,PROD1031,2023-01-19,1,East,5.06,46.46,44.11
TXN60007,CUST11157,PROD1054,2023-04-04,5,North,11.45,28.42,125.83
TXN60008,CUST10300,PROD1189,2023-08-31,4,East,8.45,29.07,106.45
TXN60009,CUST12933,PROD1094,2023-06-24,2,North,2.79,9.1,17.69
TXN60010,CUST10529,PROD1185,2023-11-04,1,West,0.07,10.7,10.69
TXN60011,CUST13617,PROD1161,2023-05-24,3,North,2.9,18.5,53.89
TXN60012,CUST10833,PROD1045,2023-06-26,5,South,5.53,36.43,172.08
TXN60013,CUST10223,PROD1189,2023-05-16,4,South,1.23,29.07,114.85
TXN60014,CUST13773,PROD1038,2023-03-14,4,North,3.93,6.57,25.25
