customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
BANK13364,579,United States,Male,56,1,8903.81,1,1,1,46348.92,0
BANK13365,845,United Kingdom,Male,21,12,1215.43,3,1,0,80283.4,1
BANK13366,597,Spain,Female,78,5,14713.38,3,0,1,41439.82,0
BANK13367,667,United States,Female,29,4,5655.61,3,1,1,35631.88,0
BANK13368,690,United States,Female,34,0,1232.37,1,0,0,30027.64,0
BANK13369,663,United States,Female,18,10,2318.87,1,0,1,24504.16,0
BANK13370,642,United Kingdom,Male,79,4,552.46,4,1,1,27771.28,0
BANK13371,530,United States,Female,34,2,4544.95,4,1,1,34047.78,0
BANK13372,795,France,Female,19,7,926.78,2,0,1,78618.52,1
BANK13373,830,Germany,Female,23,0,5906.0,5,1,0,13269.71,0
BANK13374,481,France,Female,61,0,6682.7,2,1,0,95278.57,1
BANK13375,547,United Kingdom,Male,75,2,3263.24,4,1,1,55089.68,0
BANK13376,622,United Kingdom,Male,28,0,492.57,2,0,0,32090.45,0
BANK13377,553,United States,Male,70,3,4719.25,3,0,0,45060.57,1
BANK13378,700,Spain,Female,60,0,2327.71,3,1,1,26469.61,1
BANK13379,577,France,Female,35,0,14943.53,1,1,0,83789.97,1
BANK13380,850,United Kingdom,Female,57,1,3599.57,1,0,1,20704.96,0
BANK13381,769,Germany,Male,42,1,375.05,2,0,0,20162.33,0
BANK13382,671,United Kingdom,Male,56,0,5053.68,1,1,0,47951.0,0
BANK13383,752,France,Male,45,0,7555.97,2,1,1,38369.52,0
BANK13384,760,Germany,Female,63,1,874.76,2,0,1,37641.37,0
BANK13385,593,Germany,Male,33,4,2980.62,1,1,0,32446.88,0
BANK13386,568,United States,Male,29,6,6797.23,3,0,1,27323.49,0
BANK13387,657,Spain,Female,58,0,103.53,1,1,0,31755.86,1
BANK13388,736,Germany,Female,69,2,146.99,1,1,0,58789.73,1
BANK13389,663,United States,Female,46,0,5649.15,3,1,0,60583.68,1
BANK13390,492,Spain,Female,40,1,6457.22,2,1,1,52250.57,1
BANK13391,569,United States,Male,38,8,9349.78,1,1,1,28361.3,1
BANK13392,642,United Kingdom,Female,33,1,2550.79,1,1,0,22773.77,0
BANK13393,642,United Kingdom,Male,70,1,2469.65,3,1,0,74828.01,1
BANK13394,847,Spain,Female,68,0,4018.92,1,0,0,18934.1,0
BANK13395,511,United States,Female,65,9,7080.2,5,1,1,33245.51,0
BANK13396,700,France,Female,58,1,5122.06,4,1,0,38875.87,0
BANK13397,798,United States,Female,62,2,1982.45,1,1,1,130360.63,0
BANK13398,850,France,Male,43,1,2127.43,4,0,0,36527.73,0
BANK13399,609,Germany,Female,54,0,7198.58,2,1,0,47919.19,0
BANK13400,699,Germany,Male,39,4,3824.79,2,1,1,45141.75,0
BANK13401,706,Germany,Female,68,0,515.57,1,0,0,61612.08,1
BANK13402,669,United States,Female,27,3,830.24,1,1,1,52865.85,0
BANK13403,640,Spain,Male,24,2,9525.44,4,1,0,46667.13,0
BANK13404,693,France,Male,26,0,33641.49,3,1,1,42171.52,0
BANK13405,396,United States,Female,42,0,2044.98,2,1,0,49269.52,1
BANK13406,718,Germany,Male,63,3,2444.52,1,1,1,31951.58,0
BANK13407,662,United Kingdom,Female,32,1,839.06,5,1,1,11724.37,0
BANK13408,627,Germany,Male,30,0,1344.06,2,0,1,27715.92,0
BANK13409,850,Spain,Male,59,0,2763.71,2,1,1,45187.65,0
BANK13410,582,Germany,Male,63,4,1673.1,1,1,0,27941.5,0
BANK13411,609,Spain,Female,43,6,6043.67,4,1,1,35320.11,0
BANK13412,849,United Kingdom,Male,38,5,3859.32,2,1,1,32988.43,0
BANK13413,566,France,Male,40,1,8638.21,1,1,0,31543.09,0
BANK13414,594,Germany,Female,78,2,6446.29,2,1,0,47753.49,0
BANK13415,635,Spain,Female,61,0,685.41,4,1,0,39527.8,0
BANK13416,734,France,Female,45,0,658.46,2,0,1,36401.2,0
BANK13417,670,United Kingdom,Male,78,5,11299.96,3,1,0,14541.77,0
BANK13418,520,Spain,Male,68,4,8560.43,2,1,1,18467.31,0
BANK13419,596,United Kingdom,Male,55,4,3154.78,3,0,1,45313.69,0
BANK13420,589,United Kingdom,Female,29,1,698.4,3,1,1,24162.98,1
BANK13421,642,United States,Male,41,5,11442.24,3,0,1,47517.17,0
BANK13422,692,France,Female,30,7,1311.37,3,1,0,29228.14,0
BANK13423,691,United States,Male,57,1,180.91,1,1,1,28874.41,0
BANK13424,472,United Kingdom,Female,65,0,12900.89,4,1,0,18722.37,0
BANK13425,756,Spain,Male,19,1,8275.72,3,0,1,34373.78,0
BANK13426,675,Germany,Female,71,0,5912.39,2,0,1,16429.88,0
BANK13427,788,United States,Male,56,6,173.11,1,0,1,23613.62,0
BANK13428,694,Germany,Male,29,1,3758.45,4,1,1,29895.37,0
BANK13429,760,United States,Female,56,2,5301.33,2,0,0,45670.28,0
BANK13430,696,France,Male,68,2,7122.0,1,1,1,39826.03,0
BANK13431,784,Germany,Male,31,2,3184.53,5,1,1,34907.19,1
BANK13432,702,United States,Female,47,0,15325.34,1,1,1,49011.16,0
BANK13433,640,United Kingdom,Male,58,14,1403.74,2,1,1,28060.91,0
BANK13434,850,Spain,Male,67,0,361.43,3,1,1,40287.85,1
BANK13435,738,United Kingdom,Male,60,4,2023.07,5,1,1,23646.4,0
BANK13436,707,France,Female,65,4,5420.66,1,1,1,33758.14,0
BANK13437,522,France,Male,36,0,6681.0,3,1,1,26081.32,0
BANK13438,521,United States,Male,48,8,6706.55,2,0,1,38229.34,1
BANK13439,679,United Kingdom,Female,60,2,586.46,1,1,1,42790.09,0
BANK13440,664,Germany,Female,67,2,10818.01,5,1,0,45879.37,0
BANK13441,588,United States,Male,60,3,1648.31,4,0,0,29106.69,1
BANK13442,664,United States,Male,42,2,1178.05,4,0,1,45784.91,0
BANK13443,808,United Kingdom,Male,21,0,4765.52,4,1,1,39485.65,0
BANK13444,719,Spain,Male,67,4,1190.33,3,1,0,30545.87,1
BANK13445,535,France,Female,68,2,3546.77,2,0,1,32083.22,0
BANK13446,638,Germany,Male,30,0,2613.05,2,0,1,48229.93,1
BANK13447,569,France,Male,53,3,1320.05,3,1,1,39837.07,0
BANK13448,611,United States,Male,79,3,1726.98,3,1,0,30363.29,0
BANK13449,608,Spain,Male,59,2,2787.9,2,0,0,63541.46,0
BANK13450,602,United States,Female,78,0,2124.47,3,1,1,17204.37,0
BANK13451,524,Spain,Female,71,1,2402.9,3,1,0,26774.95,0
BANK13452,637,United Kingdom,Male,54,0,6648.33,5,1,0,25431.05,0
BANK13453,593,France,Male,20,1,921.9,4,1,1,22875.68,0
BANK13454,357,United States,Female,33,7,4939.18,1,1,1,29732.54,0
BANK13455,850,Spain,Male,43,0,5668.47,2,0,1,68343.59,0
BANK13456,758,Spain,Male,57,0,8099.64,3,1,0,23529.85,1
BANK13457,612,United States,Female,73,4,9397.29,1,0,1,41697.72,0
BANK13458,651,France,Male,56,0,863.83,5,1,0,39626.14,0
BANK13459,532,United Kingdom,Female,36,0,744.01,1,1,0,60206.22,0
BANK13460,819,United Kingdom,Male,63,2,4769.59,3,0,1,45221.25,0
BANK13461,839,Germany,Female,32,4,7071.75,5,1,1,50640.66,0
BANK13462,665,Germany,Male,49,4,1589.51,3,0,0,74935.1,0
BANK13463,752,Germany,Male,66,4,3731.13,3,1,0,27314.47,0
BANK13464,667,France,Male,38,1,7397.3,5,1,0,34916.22,0
BANK13465,516,Germany,Female,18,6,7294.39,4,1,1,27697.32,0
BANK13466,608,Germany,Female,23,0,5303.98,5,1,0,16577.46,0
BANK13467,663,France,Male,44,1,410.32,3,1,0,19262.4,0
BANK13468,604,Germany,Female,40,1,259.86,3,1,1,35807.49,0
BANK13469,628,United Kingdom,Male,64,0,2458.75,4,1,1,24015.84,0
BANK13470,640,United States,Female,48,1,135.25,1,0,0,26805.44,0
BANK13471,641,United Kingdom,Male,29,2,11724.56,4,0,1,56899.56,0
BANK13472,655,United Kingdom,Female,38,2,101.75,5,1,1,41510.17,0
BANK13473,543,Spain,Male,69,1,150.3,3,0,0,59774.83,1
BANK13474,578,United States,Female,19,4,903.58,1,1,1,44812.86,0
BANK13475,521,United Kingdom,Female,22,3,4931.09,1,1,1,40883.74,0
BANK13476,747,United States,Female,26,0,3899.57,1,1,0,59038.91,1
BANK13477,439,United Kingdom,Female,37,1,5386.51,2,1,1,35417.93,0
BANK13478,765,France,Male,63,1,11200.64,2,0,0,42224.22,0
BANK13479,788,France,Female,35,0,3034.35,5,1,1,29889.9,0
BANK13480,619,Germany,Female,78,4,224.34,5,1,1,36391.44,0
BANK13481,389,France,Female,39,0,7208.96,2,0,1,30577.22,1
BANK13482,613,United States,Female,25,0,8355.62,4,1,1,40837.86,0
BANK13483,643,Spain,Female,51,0,255.88,3,1,0,21335.43,1
BANK13484,548,Germany,Male,26,5,1390.96,1,1,0,31997.83,1
BANK13485,598,United Kingdom,Female,24,0,7361.37,5,0,1,48390.52,1
BANK13486,803,France,Female,47,3,2359.27,1,1,1,22234.93,0
BANK13487,716,Germany,Female,78,0,3199.47,4,1,1,44369.83,1
BANK13488,557,France,Female,35,4,8662.99,3,0,0,53979.07,1
BANK13489,490,Germany,Male,44,7,497.0,3,1,1,64474.61,1
BANK13490,617,United States,Male,33,2,5654.92,4,0,1,21862.39,0
BANK13491,628,United States,Female,38,4,1210.26,2,1,1,29397.39,0
BANK13492,699,United Kingdom,Male,22,3,323.5,4,1,1,48548.46,0
BANK13493,596,Germany,Female,72,4,5430.92,3,1,1,28733.56,0
BANK13494,701,Spain,Female,46,4,647.2,5,0,0,27336.52,0
BANK13495,843,United States,Female,64,0,6871.97,3,1,1,35725.93,0
BANK13496,731,United Kingdom,Male,54,2,1132.66,2,1,1,30942.91,0
BANK13497,645,Germany,Male,60,9,248.64,4,1,0,43313.17,0
BANK13498,631,United Kingdom,Male,79,1,522.9,2,1,1,26618.09,0
BANK13499,614,United States,Female,39,10,9202.76,4,0,0,31642.0,0
BANK13500,768,United Kingdom,Female,31,2,2317.87,4,1,0,36350.31,0
BANK13501,587,Germany,Male,74,1,1799.59,3,1,0,32309.18,0
BANK13502,654,France,Female,36,3,3378.49,4,1,1,25377.18,0
BANK13503,655,Spain,Female,52,5,5011.05,2,0,1,20983.29,0
BANK13504,599,United States,Male,41,1,189.04,1,1,1,43234.19,0
BANK13505,512,Germany,Male,59,0,11423.16,3,1,1,30080.78,0
BANK13506,682,Germany,Male,77,3,15908.06,4,1,1,37331.12,0
BANK13507,643,United Kingdom,Male,23,9,2700.47,1,1,0,21576.52,0
BANK13508,700,United States,Male,77,2,2660.49,4,1,0,50576.49,1
BANK13509,596,France,Female,75,0,10541.67,3,1,1,35448.55,0
BANK13510,772,France,Female,20,0,2804.56,1,1,1,29941.28,0
BANK13511,562,Spain,Female,51,7,9696.31,2,1,0,69589.26,1
BANK13512,821,Spain,Female,62,0,143.73,1,0,0,27611.06,0
BANK13513,475,United Kingdom,Male,67,2,3363.3,2,0,1,42656.72,0
BANK13514,693,United States,Female,19,0,15227.66,4,0,1,40296.19,0
BANK13515,697,France,Male,32,0,1457.14,1,1,1,28400.45,0
BANK13516,570,United States,Male,54,1,1547.29,2,1,0,34966.97,1
BANK13517,692,United Kingdom,Female,32,0,4972.92,3,1,1,38318.15,0
BANK13518,777,United States,Male,77,4,13031.37,5,1,1,43749.88,0
BANK13519,428,United States,Male,49,1,1107.86,3,1,0,35056.2,0
BANK13520,700,United States,Female,38,1,12732.91,1,1,1,38185.56,0
BANK13521,400,United Kingdom,Male,34,1,5438.42,5,0,1,40648.02,1
BANK13522,553,United Kingdom,Male,51,6,24843.14,2,1,0,14611.31,1
BANK13523,812,United Kingdom,Male,49,3,6667.73,2,1,0,30157.53,1
BANK13524,591,France,Female,67,0,5510.1,1,0,1,37955.95,0
BANK13525,532,Germany,Female,64,0,8434.38,5,1,0,13545.52,1
BANK13526,630,United States,Female,69,2,962.71,3,1,1,38019.96,0
BANK13527,850,Spain,Female,40,6,14592.52,5,0,0,80007.89,0
BANK13528,466,Spain,Male,52,1,905.18,1,0,1,49004.8,0
BANK13529,544,Germany,Female,54,0,130.03,2,0,0,26370.17,1
BANK13530,799,United States,Female,60,4,5984.27,1,1,0,88385.13,0
BANK13531,835,United States,Female,58,2,1020.35,2,0,0,20477.37,0
BANK13532,639,United States,Female,54,2,7109.67,4,1,1,29088.51,0
BANK13533,526,United Kingdom,Male,74,0,7924.68,1,0,0,61581.93,0
BANK13534,850,France,Female,50,0,1350.52,1,1,1,36581.16,0
BANK13535,809,United Kingdom,Female,42,0,453.57,3,0,1,49547.81,1
BANK13536,717,United States,Female,63,0,3473.95,1,1,1,54616.58,0
BANK13537,568,Germany,Female,54,10,11046.32,2,1,1,50307.09,0
BANK13538,645,United States,Female,57,0,9396.11,2,1,1,21258.1,0
BANK13539,633,United States,Female,38,2,622.62,4,1,1,26888.21,0
BANK13540,683,France,Female,63,2,16731.17,1,1,1,33193.02,0
BANK13541,795,United States,Female,77,1,1532.28,4,1,0,44536.96,0
BANK13542,737,United Kingdom,Female,65,6,2149.23,3,1,1,36158.86,0
BANK13543,542,Spain,Male,55,3,807.01,1,0,0,24398.45,1
BANK13544,787,France,Female,57,19,2372.49,1,0,0,29113.37,0
BANK13545,681,France,Male,51,0,5048.08,5,1,0,50476.28,1
BANK13546,718,France,Female,36,0,3526.89,3,1,1,14687.47,0
BANK13547,796,United States,Female,44,0,8787.93,2,0,0,34863.52,0
BANK13548,538,France,Male,26,0,5126.36,1,0,1,52868.28,1
BANK13549,646,France,Female,22,1,1529.53,1,1,1,57227.69,0
BANK13550,596,United Kingdom,Female,22,5,4075.87,3,1,1,17293.29,0
BANK13551,493,Germany,Male,42,1,331.72,2,1,0,26683.06,0
BANK13552,684,United Kingdom,Male,43,7,4346.92,4,1,1,72153.82,0
BANK13553,850,United Kingdom,Male,36,1,2468.73,4,1,0,19837.4,0
BANK13554,465,Germany,Female,47,3,517.91,2,1,1,43268.32,1
BANK13555,646,Germany,Female,53,0,1836.97,1,1,0,53023.85,0
BANK13556,714,France,Female,65,0,11418.18,4,1,0,48172.42,1
BANK13557,662,United Kingdom,Male,65,6,4409.9,3,0,0,44747.9,1
BANK13558,638,United States,Female,33,0,11678.89,5,1,0,36286.21,1
BANK13559,520,Spain,Female,24,4,2644.98,4,0,0,39112.16,1
BANK13560,673,Spain,Female,35,2,19294.45,2,1,1,24743.77,0
BANK13561,574,Spain,Female,73,5,2231.58,2,1,0,37827.17,1
BANK13562,431,United Kingdom,Male,38,3,7069.45,1,1,1,56840.33,1
BANK13563,769,Germany,Male,48,0,1822.12,2,0,1,19263.03,0
BANK13564,745,France,Female,18,2,560.19,3,0,0,31611.76,1
BANK13565,655,France,Female,20,0,8950.5,3,1,0,26467.15,1
BANK13566,672,Spain,Male,48,1,7189.65,2,1,0,56011.98,0
BANK13567,757,France,Male,42,0,8591.5,4,1,0,29417.96,0
BANK13568,672,United States,Male,70,1,1781.19,1,0,1,92563.31,0
BANK13569,740,United States,Male,25,0,6081.27,1,0,1,69355.35,0
BANK13570,620,Germany,Female,18,9,1241.81,2,1,0,24631.8,0
BANK13571,781,France,Female,79,2,56.88,3,1,1,23086.54,1
BANK13572,682,United Kingdom,Female,24,7,10067.85,3,1,0,61515.25,1
BANK13573,669,France,Male,24,0,3706.71,2,0,0,33484.63,0
BANK13574,522,United Kingdom,Female,25,3,20568.66,3,0,1,22985.33,1
BANK13575,678,Spain,Female,36,1,2430.96,1,1,1,22718.56,0
BANK13576,566,United Kingdom,Male,34,1,15718.03,1,0,0,58357.36,1
BANK13577,586,Spain,Female,28,6,4773.3,3,1,1,39990.22,0
BANK13578,568,United States,Female,64,11,3589.3,1,1,0,23488.48,0
BANK13579,543,France,Male,58,0,1803.48,1,1,1,36481.36,1
BANK13580,850,Germany,Male,66,8,8722.75,1,1,1,35462.38,0
BANK13581,783,France,Male,28,3,8824.46,2,1,0,51097.44,1
BANK13582,842,Spain,Female,55,9,2697.24,4,1,0,25651.14,0
BANK13583,527,France,Female,58,2,6496.79,4,0,1,27078.2,0
BANK13584,657,Germany,Female,79,9,2964.14,4,0,0,29630.15,0
BANK13585,520,Spain,Female,67,6,6728.82,1,1,1,42851.3,0
BANK13586,580,Spain,Female,69,0,25741.01,5,1,0,21831.08,1
BANK13587,558,Germany,Male,19,1,1522.42,2,1,1,50090.1,0
BANK13588,773,France,Female,21,0,5026.33,4,1,0,31186.2,0
BANK13589,610,Germany,Male,67,2,2389.19,5,1,1,55509.23,0
BANK13590,756,United Kingdom,Male,45,4,3974.48,2,0,1,23179.41,0
BANK13591,710,United States,Female,50,4,10363.21,1,0,1,33347.54,0
BANK13592,850,Germany,Female,28,3,2135.3,3,1,0,29424.51,0
BANK13593,502,Spain,Male,20,1,375.71,2,1,0,89804.94,1
BANK13594,775,United Kingdom,Male,57,0,8020.69,1,1,1,37435.76,0
BANK13595,764,United States,Female,22,0,4048.68,1,1,0,23569.4,0
BANK13596,552,Germany,Male,69,4,2983.74,3,1,1,17279.82,1
BANK13597,750,United States,Male,38,0,1012.62,1,1,1,41968.7,0
BANK13598,683,France,Female,39,0,487.25,4,1,1,27069.84,0
BANK13599,627,Spain,Male,71,1,1633.75,1,1,1,23797.76,0
BANK13600,567,Germany,Female,54,0,6345.3,2,1,0,47242.81,1
BANK13601,578,Spain,Female,77,0,2653.19,1,0,0,34139.84,1
BANK13602,850,United Kingdom,Female,28,0,4222.5,4,1,1,39091.2,0
BANK13603,650,United Kingdom,Male,61,9,428.04,3,1,1,37301.0,0
BANK13604,728,United States,Male,39,0,657.63,1,1,1,33171.45,1
BANK13605,570,United Kingdom,Male,58,5,56.85,3,1,0,59188.12,1
BANK13606,572,United Kingdom,Female,70,0,5593.33,1,1,1,16892.76,1
BANK13607,758,Germany,Female,30,6,1535.71,4,1,1,18387.91,0
BANK13608,515,Spain,Female,71,2,17045.13,2,1,0,28751.58,1
BANK13609,608,United States,Male,69,5,1844.14,1,1,0,41387.84,1
BANK13610,653,United Kingdom,Male,78,6,2259.78,3,1,0,46543.73,0
BANK13611,661,Spain,Female,20,2,3169.58,1,0,1,19897.6,0
BANK13612,632,France,Female,30,7,1922.0,3,0,0,58208.91,0
BANK13613,689,Germany,Male,45,2,8503.47,3,1,1,85759.2,0
BANK13614,719,United Kingdom,Female,71,3,10445.71,4,1,1,41704.54,0
BANK13615,723,United Kingdom,Female,28,1,55.49,4,1,1,29597.99,0
BANK13616,551,United Kingdom,Female,28,7,5316.15,3,0,0,54111.17,0
BANK13617,621,Spain,Male,38,5,5793.22,2,0,0,57833.0,0
BANK13618,769,Germany,Female,69,0,16275.74,4,0,0,31840.74,0
BANK13619,739,Germany,Female,38,2,2313.35,4,0,0,30496.82,0
BANK13620,512,Spain,Male,24,6,1086.3,4,1,0,35776.49,0
BANK13621,685,United States,Male,34,4,3675.9,5,1,0,51719.91,0
BANK13622,452,Germany,Male,65,9,2967.01,5,0,1,54524.21,0
BANK13623,654,Spain,Female,31,0,7844.64,1,1,0,33206.22,0
BANK13624,839,Spain,Female,50,1,11715.76,1,1,1,51316.1,0
BANK13625,555,United Kingdom,Female,28,2,453.5,2,1,0,29216.67,1
BANK13626,566,Spain,Female,30,0,9372.86,5,0,0,82876.84,1
BANK13627,726,United Kingdom,Male,18,1,11982.88,1,0,1,24408.9,0
BANK13628,495,France,Male,51,2,12894.06,3,1,1,47927.45,1
BANK13629,586,Spain,Female,26,0,7226.19,4,1,0,33187.54,0
BANK13630,709,Germany,Male,30,0,6775.58,5,0,1,33460.18,0
BANK13631,586,United Kingdom,Female,54,0,75.04,3,0,1,32402.45,1
BANK13632,626,France,Male,47,3,12640.63,2,0,1,27986.7,0
BANK13633,724,United States,Female,58,1,2165.51,1,1,0,26287.24,1
BANK13634,692,United States,Female,62,0,209.96,5,1,0,24236.66,1
BANK13635,676,United States,Female,54,2,2663.48,5,1,0,34609.41,0
BANK13636,616,United Kingdom,Female,64,0,6599.77,4,1,0,37426.18,0
BANK13637,687,Spain,Male,79,7,2916.58,5,1,0,29416.82,0
BANK13638,637,United Kingdom,Male,24,1,7094.32,1,1,1,15438.33,1
BANK13639,695,United States,Male,31,6,3560.73,3,0,1,36730.48,0
BANK13640,600,Spain,Male,79,2,1779.28,1,1,1,34041.35,0
BANK13641,631,France,Male,65,5,1133.95,4,1,0,53318.82,0
BANK13642,551,United States,Male,23,0,2733.16,1,1,0,34536.85,1
BANK13643,646,Germany,Female,51,0,182.3,1,0,0,41359.56,0
BANK13644,568,Spain,Male,33,5,2745.61,4,0,1,58414.95,0
BANK13645,538,United Kingdom,Male,68,0,355.44,3,1,1,80297.86,1
BANK13646,675,United Kingdom,Female,54,4,10478.05,5,1,0,35982.76,0
BANK13647,671,Germany,Female,53,1,4283.99,3,1,0,21994.38,0
BANK13648,728,United Kingdom,Female,63,4,5192.9,2,0,1,64169.69,0
BANK13649,606,Germany,Female,76,7,1704.46,2,1,1,9300.27,0
BANK13650,690,United States,Male,23,11,1279.76,5,1,0,23940.98,0
BANK13651,705,United States,Female,25,1,6153.39,3,1,0,26345.2,0
BANK13652,694,United Kingdom,Male,41,1,5567.09,4,0,0,48968.74,0
BANK13653,567,Spain,Male,20,11,654.41,1,1,1,34088.34,0
BANK13654,664,United Kingdom,Female,21,5,1363.25,2,1,0,23104.85,1
BANK13655,686,United States,Female,49,0,14647.46,5,1,1,98710.23,0
BANK13656,650,Spain,Female,18,2,1813.3,1,1,1,31231.26,0
BANK13657,441,Germany,Male,51,0,130.86,2,1,0,23026.22,1
BANK13658,666,United States,Female,62,15,329.53,2,1,0,22258.07,0
BANK13659,850,Germany,Female,26,0,7469.28,3,1,0,22290.72,1
BANK13660,613,France,Male,29,2,7076.67,1,1,0,36920.37,1
BANK13661,577,Spain,Female,27,3,2404.94,3,0,1,29646.38,0
BANK13662,687,United States,Male,27,8,831.46,5,1,0,29516.91,1
BANK13663,681,Germany,Male,67,5,3446.82,1,1,0,38170.15,1
BANK13664,769,Germany,Male,61,0,2016.5,2,1,0,33138.41,0
BANK13665,524,Germany,Female,71,2,2341.77,1,1,0,40800.85,0
BANK13666,723,United Kingdom,Female,79,9,1512.19,2,1,0,32221.07,0
BANK13667,709,United Kingdom,Male,65,3,324.6,2,0,0,31830.68,1
BANK13668,635,France,Female,40,3,7830.92,3,1,1,26444.21,0
BANK13669,683,France,Male,23,4,4814.56,1,0,0,34218.38,0
BANK13670,752,Germany,Female,41,1,8998.0,2,0,0,44925.75,0
BANK13671,737,United Kingdom,Female,74,3,3497.86,3,1,0,53253.89,0
BANK13672,535,Spain,Male,41,0,20994.07,5,1,0,37428.05,1
BANK13673,732,Spain,Female,38,1,16420.39,1,1,1,9327.26,0
BANK13674,643,Germany,Male,73,6,1585.78,3,0,0,68655.99,1
BANK13675,657,United Kingdom,Male,59,0,2446.76,2,0,1,27512.74,0
BANK13676,657,Spain,Male,48,1,6985.96,1,0,1,37359.72,0
BANK13677,634,United Kingdom,Male,64,0,7494.03,3,1,1,46173.49,0
BANK13678,769,France,Female,75,0,12078.72,3,1,1,52893.75,1
BANK13679,641,Germany,Male,58,5,5286.88,3,1,1,105777.36,0
BANK13680,538,Germany,Male,47,3,3222.94,1,1,1,39980.33,1
BANK13681,610,United Kingdom,Male,73,0,2371.28,4,0,0,48547.74,0
BANK13682,667,United Kingdom,Male,51,2,2716.56,1,0,1,39753.37,0
BANK13683,772,United States,Male,35,1,9499.12,1,1,0,54240.31,0
BANK13684,710,Spain,Female,29,0,19562.33,3,1,0,54662.98,0
BANK13685,564,France,Male,52,4,266.52,1,0,1,61132.03,1
BANK13686,850,Spain,Female,24,1,4340.42,1,1,0,23436.59,1
BANK13687,676,United States,Female,58,4,3670.41,2,1,1,33806.86,0
BANK13688,777,United Kingdom,Male,57,0,2359.16,3,1,0,54716.12,0
BANK13689,634,Spain,Male,42,1,9538.43,2,1,0,33320.93,0
BANK13690,703,Germany,Male,23,0,4287.08,3,0,1,43796.59,0
BANK13691,733,Spain,Female,18,0,1877.95,4,1,0,38786.42,0
BANK13692,771,United Kingdom,Male,63,6,2935.87,5,1,0,33160.26,0
BANK13693,755,Spain,Female,33,0,2206.53,1,1,0,17801.97,1
BANK13694,737,United States,Female,77,0,2811.35,3,1,1,28657.32,0
BANK13695,618,France,Male,65,8,369.66,1,1,1,42480.04,0
BANK13696,592,United Kingdom,Male,21,3,593.44,4,1,0,40032.43,0
BANK13697,683,Germany,Female,46,0,4886.73,4,1,0,31107.27,1
BANK13698,743,United States,Male,55,10,5761.15,2,0,1,32979.02,0
BANK13699,627,United Kingdom,Male,64,0,5061.54,3,1,1,83587.62,0
BANK13700,756,Germany,Female,45,4,7200.07,4,1,1,39029.63,0
BANK13701,795,Germany,Male,39,0,14370.58,2,1,1,28432.18,0
BANK13702,558,United Kingdom,Female,25,2,9852.7,3,1,1,22189.68,0
BANK13703,566,United States,Male,49,2,2710.8,4,1,0,55053.0,1
BANK13704,635,Germany,Female,50,0,1226.58,4,1,0,36446.77,1
BANK13705,680,France,Male,30,3,1868.76,2,1,1,25438.61,0
BANK13706,597,United States,Female,44,2,4430.52,5,1,0,17105.08,0
BANK13707,785,Germany,Male,35,4,9696.95,3,1,0,34533.45,0
BANK13708,692,United Kingdom,Female,35,6,6048.68,1,0,0,81628.9,0
BANK13709,653,United Kingdom,Female,30,2,3915.5,3,1,0,58452.21,1
BANK13710,506,United States,Female,39,2,4604.99,1,1,1,29663.55,1
BANK13711,518,Germany,Male,79,2,3756.65,2,1,1,44310.73,1
BANK13712,678,Germany,Male,31,3,17811.68,4,1,1,20438.18,0
BANK13713,436,United States,Female,28,1,8466.58,5,1,0,33445.87,0
BANK13714,751,United States,Male,56,2,7599.75,4,1,1,36663.23,0
BANK13715,634,United States,Male,67,2,3642.1,2,1,1,21003.99,0
BANK13716,850,France,Male,70,13,2015.91,2,1,1,25267.03,0
BANK13717,850,France,Male,39,2,98.54,5,1,1,27460.74,0
BANK13718,631,France,Male,53,0,222.01,5,0,1,42754.4,0
BANK13719,639,United Kingdom,Male,34,2,153.52,5,1,1,40264.61,0
BANK13720,749,France,Male,68,5,19680.75,2,0,0,25161.43,0
BANK13721,820,France,Female,49,5,607.91,4,0,0,46389.38,0
BANK13722,486,France,Female,31,4,766.45,4,1,1,36531.11,1
BANK13723,471,Germany,Female,59,6,3309.7,1,1,0,72640.9,1
BANK13724,587,Spain,Female,74,1,3283.12,1,0,0,21949.49,0
BANK13725,708,France,Male,46,2,12627.0,4,1,1,69384.44,0
BANK13726,699,United States,Male,23,4,381.88,2,1,0,29953.91,0
BANK13727,756,France,Male,67,0,15760.66,1,1,1,68420.08,0
BANK13728,530,Spain,Female,74,1,1219.22,1,1,1,46981.93,1
BANK13729,418,United Kingdom,Female,21,5,17558.49,2,0,1,21156.09,0
BANK13730,735,United Kingdom,Female,28,4,3897.06,1,1,1,38452.77,0
BANK13731,567,France,Male,62,10,5277.95,1,0,1,64875.09,0
BANK13732,448,United States,Female,57,16,1897.0,1,1,0,27081.46,1
BANK13733,664,United States,Male,27,0,4731.48,4,0,1,58398.86,0
BANK13734,729,Germany,Male,72,6,6203.7,1,1,1,58270.06,0
BANK13735,637,United States,Female,45,0,52.12,2,1,0,67742.51,0
