review_id,restaurant_id,user_id,rating,review_text,review_date,useful_count,service_rating,food_rating,ambiance_rating,value_rating,review_length,sentiment,overall_satisfaction
REV101716,REST1181,USER7342,5.0,Absolutely loved everything! From appetizers to dessert.,2023-07-15,2,1,3,5,3,56,Very Positive,3.6
REV101717,REST1006,USER7598,3.8,Amazing flavors and generous portions. Highly recommended!,2023-11-20,2,5,3,3,2,58,Positive,3.7199999999999998
REV101718,REST1199,USER5981,4.5,Overpriced for what you get. Won't be returning.,2023-12-01,1,3,4,5,4,48,Positive,4.1
REV101719,REST1056,USER7193,4.9,Best Thai in town! The Green Curry was incredible.,2023-05-06,1,2,3,2,3,50,Very Positive,3.4600000000000004
REV101720,REST1185,USER7700,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-27,3,4,5,4,1,59,Positive,4.380000000000001
REV101721,REST1070,USER7569,5.0,Average experience. Food was okay but nothing special.,2023-01-12,2,5,4,2,4,54,Very Positive,4.4
REV101722,REST1163,USER5454,5.0,Not worth the hype. There are better options nearby.,2023-08-24,4,5,4,2,4,52,Very Positive,4.4
REV101723,REST1152,USER5580,4.9,Average experience. Food was okay but nothing special.,2023-05-25,5,3,5,2,3,54,Very Positive,4.260000000000001
REV101724,REST1067,USER5316,5.0,Amazing flavors and generous portions. Highly recommended!,2023-09-11,6,3,1,4,3,58,Very Positive,3.3
REV101725,REST1092,USER5412,5.0,Disappointing. Service was slow and food was cold.,2023-09-09,4,3,3,5,5,50,Very Positive,4.0
REV101726,REST1005,USER6992,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-11-17,3,3,3,5,1,59,Positive,3.44
REV101727,REST1019,USER6537,4.5,Disappointing. Service was slow and food was cold.,2023-06-10,2,5,2,5,3,50,Positive,3.9
REV101728,REST1162,USER5736,4.4,Food was good but the wait was too long.,2023-06-02,1,1,1,1,2,40,Positive,2.3600000000000003
REV101729,REST1002,USER5480,5.0,Amazing flavors and generous portions. Highly recommended!,2023-06-25,5,3,3,2,4,58,Very Positive,3.7
REV101730,REST1088,USER5648,3.5,Food was good but the wait was too long.,2023-09-25,3,4,4,1,2,40,Neutral,3.5000000000000004
REV101731,REST1189,USER5789,5.0,Best Mexican in town! The Tacos was incredible.,2023-11-07,2,5,3,3,1,47,Very Positive,4.2
REV101732,REST1007,USER7121,4.4,Absolutely loved everything! From appetizers to dessert.,2023-09-20,2,4,5,2,5,56,Positive,4.260000000000001
REV101733,REST1194,USER6494,4.2,Amazing flavors and generous portions. Highly recommended!,2023-02-28,1,1,4,1,2,58,Positive,3.18
REV101734,REST1055,USER5567,4.0,Great food and excellent service! Will definitely come back.,2023-04-23,4,2,1,4,4,60,Positive,2.7
REV101735,REST1021,USER6120,4.7,Amazing flavors and generous portions. Highly recommended!,2023-09-04,6,3,3,2,5,58,Very Positive,3.5800000000000005
REV101736,REST1051,USER7900,4.7,Average experience. Food was okay but nothing special.,2023-10-10,3,4,2,3,3,54,Very Positive,3.58
REV101737,REST1166,USER7030,4.7,Best Mexican in town! The Quesadilla was incredible.,2023-08-12,2,2,1,5,4,52,Very Positive,3.08
REV101738,REST1131,USER6024,4.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-30,1,4,3,2,4,59,Positive,3.5
REV101739,REST1050,USER5421,4.4,Best Chinese in town! The Hot Pot was incredible.,2023-10-26,2,2,1,2,2,49,Positive,2.66
REV101740,REST1196,USER5678,4.1,Not worth the hype. There are better options nearby.,2023-04-16,4,1,2,3,4,52,Positive,2.74
REV101741,REST1184,USER6827,3.9,Food was good but the wait was too long.,2023-08-05,4,3,4,3,5,40,Positive,3.66
REV101742,REST1152,USER7551,4.6,Best Indian in town! The Naan was incredible.,2023-02-25,2,1,4,2,2,45,Very Positive,3.4400000000000004
REV101743,REST1155,USER5818,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-18,3,1,1,3,4,59,Positive,2.4400000000000004
REV101744,REST1090,USER6840,4.8,Overpriced for what you get. Won't be returning.,2023-03-27,2,4,3,1,1,48,Very Positive,3.72
REV101745,REST1008,USER7403,3.9,Absolutely loved everything! From appetizers to dessert.,2023-07-29,1,5,2,1,3,56,Positive,3.2600000000000002
REV101746,REST1075,USER6631,5.0,Not worth the hype. There are better options nearby.,2023-01-16,1,1,3,3,5,52,Very Positive,3.4000000000000004
REV101747,REST1029,USER6758,4.3,Amazing flavors and generous portions. Highly recommended!,2023-04-06,2,2,2,3,4,58,Positive,3.0199999999999996
REV101748,REST1091,USER5881,5.0,Disappointing. Service was slow and food was cold.,2023-12-03,0,4,5,4,3,50,Very Positive,4.7
REV101749,REST1095,USER6287,4.0,Overpriced for what you get. Won't be returning.,2023-03-04,1,2,1,3,3,48,Positive,2.6000000000000005
REV101750,REST1002,USER7936,4.1,Overpriced for what you get. Won't be returning.,2023-06-18,5,2,3,5,1,48,Positive,3.44
REV101751,REST1054,USER5952,3.6,Food was good but the wait was too long.,2023-10-15,4,5,2,2,4,40,Positive,3.24
REV101752,REST1016,USER7464,2.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-19,3,1,2,2,1,59,Neutral,2.04
REV101753,REST1134,USER7297,5.0,Disappointing. Service was slow and food was cold.,2023-05-23,3,1,1,5,3,50,Very Positive,3.0
REV101754,REST1183,USER7350,3.6,Not worth the hype. There are better options nearby.,2023-11-27,1,5,3,1,2,52,Positive,3.44
REV101755,REST1107,USER6311,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-12,4,4,4,4,4,59,Positive,4.08
REV101756,REST1050,USER7042,4.0,Great food and excellent service! Will definitely come back.,2023-01-24,1,2,1,2,4,60,Positive,2.5000000000000004
REV101757,REST1070,USER5508,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-20,4,1,1,2,1,59,Very Positive,2.7
REV101758,REST1043,USER7421,4.7,Not worth the hype. There are better options nearby.,2023-07-16,2,4,4,2,5,52,Very Positive,4.08
REV101759,REST1060,USER6167,4.2,Not worth the hype. There are better options nearby.,2023-01-10,3,2,1,4,1,52,Positive,2.7800000000000002
REV101760,REST1164,USER6891,4.9,Not worth the hype. There are better options nearby.,2023-05-26,0,1,4,1,3,52,Very Positive,3.4600000000000004
REV101761,REST1033,USER7185,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-09-28,5,2,2,5,4,59,Very Positive,3.5
REV101762,REST1010,USER5284,4.0,Overpriced for what you get. Won't be returning.,2023-08-29,0,1,1,4,3,48,Positive,2.5
REV101763,REST1024,USER6125,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-12,2,2,5,5,1,59,Positive,4.08
REV101764,REST1192,USER5326,2.6,Overpriced for what you get. Won't be returning.,2023-10-12,1,2,5,3,2,48,Neutral,3.24
REV101765,REST1198,USER7508,4.5,Overpriced for what you get. Won't be returning.,2023-01-25,2,5,4,5,5,48,Positive,4.5
REV101766,REST1100,USER7020,3.2,Best Thai in town! The Spring Rolls was incredible.,2023-11-25,2,5,1,3,4,51,Neutral,2.88
REV101767,REST1031,USER5119,4.2,Overpriced for what you get. Won't be returning.,2023-04-25,2,2,2,5,3,48,Positive,3.18
REV101768,REST1012,USER5430,5.0,Great food and excellent service! Will definitely come back.,2023-06-15,0,4,5,2,5,60,Very Positive,4.5
REV101769,REST1176,USER5697,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-15,3,5,1,3,3,59,Very Positive,3.5999999999999996
REV101770,REST1048,USER7819,4.2,Overpriced for what you get. Won't be returning.,2023-01-27,3,3,2,3,2,48,Positive,3.1800000000000006
REV101771,REST1066,USER5196,3.8,Great food and excellent service! Will definitely come back.,2023-06-05,5,4,4,1,2,60,Positive,3.6199999999999997
REV101772,REST1019,USER7817,3.5,Best Italian in town! The Tiramisu was incredible.,2023-11-10,2,2,3,5,5,50,Neutral,3.1999999999999997
REV101773,REST1097,USER5564,3.5,Best Indian in town! The Biryani was incredible.,2023-10-26,6,3,5,2,3,48,Neutral,3.7000000000000006
REV101774,REST1117,USER6307,3.5,Average experience. Food was okay but nothing special.,2023-03-17,0,5,1,1,1,54,Neutral,2.8000000000000003
REV101775,REST1192,USER7608,4.5,Not worth the hype. There are better options nearby.,2023-08-17,3,4,5,3,3,52,Positive,4.3999999999999995
REV101776,REST1171,USER7367,3.5,Average experience. Food was okay but nothing special.,2023-09-02,1,2,1,3,5,54,Neutral,2.4000000000000004
REV101777,REST1169,USER6318,4.9,Food was good but the wait was too long.,2023-09-05,4,2,3,2,2,40,Very Positive,3.4600000000000004
REV101778,REST1057,USER6213,4.4,Average experience. Food was okay but nothing special.,2023-12-31,2,2,5,2,2,54,Positive,3.8600000000000003
REV101779,REST1021,USER7701,4.9,Overpriced for what you get. Won't be returning.,2023-11-28,3,4,1,4,2,48,Very Positive,3.4600000000000004
REV101780,REST1188,USER5307,3.8,Disappointing. Service was slow and food was cold.,2023-09-11,4,4,3,1,4,50,Positive,3.32
REV101781,REST1015,USER7746,5.0,Disappointing. Service was slow and food was cold.,2023-04-21,2,1,3,3,5,50,Very Positive,3.4000000000000004
REV101782,REST1119,USER6997,4.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-23,3,2,1,3,4,59,Very Positive,2.96
REV101783,REST1087,USER6277,3.1,Disappointing. Service was slow and food was cold.,2023-12-29,1,5,5,4,4,50,Neutral,4.140000000000001
REV101784,REST1116,USER5532,3.4,Amazing flavors and generous portions. Highly recommended!,2023-04-23,4,4,4,1,2,58,Neutral,3.4600000000000004
REV101785,REST1093,USER7541,4.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-09-20,4,5,3,3,5,59,Very Positive,4.16
REV101786,REST1051,USER5281,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-23,4,3,1,3,1,59,Very Positive,3.2
REV101787,REST1108,USER7364,4.6,Amazing flavors and generous portions. Highly recommended!,2023-11-28,1,5,3,4,4,58,Very Positive,4.14
REV101788,REST1026,USER5438,4.0,Amazing flavors and generous portions. Highly recommended!,2023-02-26,1,3,2,4,1,58,Positive,3.2
REV101789,REST1061,USER5766,3.6,Great food and excellent service! Will definitely come back.,2023-05-17,4,5,4,3,3,60,Positive,3.9400000000000004
REV101790,REST1007,USER6441,3.9,Food was good but the wait was too long.,2023-05-16,3,4,4,3,2,40,Positive,3.8599999999999994
REV101791,REST1030,USER6451,4.7,Absolutely loved everything! From appetizers to dessert.,2023-08-09,3,1,5,4,3,56,Very Positive,3.98
REV101792,REST1054,USER7056,3.0,Amazing flavors and generous portions. Highly recommended!,2023-08-09,2,5,4,4,5,58,Neutral,3.8000000000000003
REV101793,REST1130,USER6807,4.2,Overpriced for what you get. Won't be returning.,2023-05-20,4,5,1,3,4,48,Positive,3.2800000000000002
REV101794,REST1094,USER7656,2.5,Average experience. Food was okay but nothing special.,2023-07-15,5,5,4,3,2,54,Neutral,3.5
REV101795,REST1187,USER6204,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-07,2,3,3,1,1,59,Positive,3.24
REV101796,REST1103,USER7169,3.9,Amazing flavors and generous portions. Highly recommended!,2023-11-08,2,2,2,3,1,58,Positive,2.8600000000000003
REV101797,REST1126,USER5447,4.3,Absolutely loved everything! From appetizers to dessert.,2023-12-15,3,4,1,3,2,56,Positive,3.12
REV101798,REST1012,USER5899,4.8,Disappointing. Service was slow and food was cold.,2023-02-28,7,5,3,3,5,50,Very Positive,4.12
REV101799,REST1013,USER5977,5.0,Great food and excellent service! Will definitely come back.,2023-02-03,6,3,4,1,2,60,Very Positive,3.9000000000000004
REV101800,REST1136,USER5927,4.1,Average experience. Food was okay but nothing special.,2023-11-14,2,5,1,3,1,54,Positive,3.24
REV101801,REST1179,USER6609,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-21,4,5,1,4,1,59,Positive,3.2600000000000002
REV101802,REST1056,USER5842,3.9,Best Thai in town! The Spring Rolls was incredible.,2023-03-29,2,1,2,1,2,51,Positive,2.4600000000000004
REV101803,REST1052,USER7891,5.0,Overpriced for what you get. Won't be returning.,2023-11-02,4,2,1,2,2,48,Very Positive,2.9
REV101804,REST1073,USER5758,4.2,Great food and excellent service! Will definitely come back.,2023-09-15,2,2,2,1,5,60,Positive,2.7800000000000002
REV101805,REST1179,USER6250,4.7,Not worth the hype. There are better options nearby.,2023-12-19,5,4,3,3,3,52,Very Positive,3.88
REV101806,REST1061,USER7791,5.0,Amazing flavors and generous portions. Highly recommended!,2023-02-05,6,1,3,3,2,58,Very Positive,3.4000000000000004
REV101807,REST1042,USER6864,4.7,Amazing flavors and generous portions. Highly recommended!,2023-03-14,1,4,1,1,1,58,Very Positive,3.0800000000000005
REV101808,REST1003,USER6368,5.0,Food was good but the wait was too long.,2023-01-11,3,2,1,4,5,40,Very Positive,3.0999999999999996
REV101809,REST1045,USER5699,5.0,Best American in town! The Burger was incredible.,2023-12-14,3,1,4,1,2,49,Very Positive,3.5000000000000004
REV101810,REST1194,USER6940,4.3,Great food and excellent service! Will definitely come back.,2023-10-26,2,3,5,3,1,60,Positive,4.12
REV101811,REST1000,USER6935,4.6,Food was good but the wait was too long.,2023-02-26,4,2,2,2,4,40,Very Positive,3.04
REV101812,REST1011,USER5935,5.0,Great food and excellent service! Will definitely come back.,2023-09-26,5,4,1,1,5,60,Very Positive,3.1999999999999997
REV101813,REST1128,USER5384,3.8,Amazing flavors and generous portions. Highly recommended!,2023-02-21,5,4,1,5,5,58,Positive,3.12
REV101814,REST1077,USER7009,4.7,Overpriced for what you get. Won't be returning.,2023-06-29,1,4,4,1,2,48,Very Positive,3.98
REV101815,REST1139,USER6038,4.1,Best Indian in town! The Samosa was incredible.,2023-07-06,2,5,1,5,2,47,Positive,3.44
REV101816,REST1117,USER6233,2.3,Great food and excellent service! Will definitely come back.,2023-12-30,1,1,3,5,3,60,Neutral,2.52
REV101817,REST1085,USER5461,4.8,Absolutely loved everything! From appetizers to dessert.,2023-05-19,2,4,5,1,2,56,Very Positive,4.319999999999999
REV101818,REST1175,USER5605,3.7,Absolutely loved everything! From appetizers to dessert.,2023-07-30,6,1,2,3,4,56,Positive,2.58
REV101819,REST1056,USER7039,4.9,Amazing flavors and generous portions. Highly recommended!,2023-01-16,1,5,5,2,4,58,Very Positive,4.66
REV101820,REST1062,USER6472,4.4,Not worth the hype. There are better options nearby.,2023-04-16,2,1,3,4,4,52,Positive,3.2600000000000002
REV101821,REST1190,USER6547,3.9,Average experience. Food was okay but nothing special.,2023-11-24,3,5,1,5,3,54,Positive,3.3600000000000003
REV101822,REST1027,USER7158,3.4,Best Indian in town! The Samosa was incredible.,2023-03-31,2,5,1,2,3,47,Neutral,2.8600000000000003
REV101823,REST1067,USER6601,3.8,Overpriced for what you get. Won't be returning.,2023-10-29,5,5,2,5,3,48,Positive,3.62
REV101824,REST1106,USER5780,4.1,Best American in town! The BBQ Ribs was incredible.,2023-01-22,8,4,2,1,3,51,Positive,3.14
REV101825,REST1148,USER7508,5.0,Absolutely loved everything! From appetizers to dessert.,2023-03-04,4,2,3,5,5,56,Very Positive,3.8
REV101826,REST1110,USER6181,4.1,Food was good but the wait was too long.,2023-02-26,4,2,2,5,5,40,Positive,3.1399999999999997
REV101827,REST1002,USER6910,5.0,Food was good but the wait was too long.,2023-12-15,2,1,3,1,5,40,Very Positive,3.2
REV101828,REST1038,USER7555,5.0,Absolutely loved everything! From appetizers to dessert.,2023-10-13,3,2,2,4,2,56,Very Positive,3.4
REV101829,REST1170,USER6994,3.8,Amazing flavors and generous portions. Highly recommended!,2023-05-28,1,5,1,2,4,58,Positive,3.0200000000000005
REV101830,REST1016,USER6859,3.3,Best Seafood in town! The Grilled Salmon was incredible.,2023-01-21,2,4,3,1,1,56,Neutral,3.1199999999999997
REV101831,REST1055,USER5217,3.8,Best Japanese in town! The Sushi was incredible.,2023-09-08,2,2,3,4,4,48,Positive,3.2199999999999998
REV101832,REST1078,USER6442,4.3,Great food and excellent service! Will definitely come back.,2023-12-05,5,1,1,3,1,60,Positive,2.5200000000000005
REV101833,REST1000,USER5564,4.7,Great food and excellent service! Will definitely come back.,2023-06-29,2,5,4,1,4,60,Very Positive,4.18
REV101834,REST1072,USER5352,3.6,Absolutely loved everything! From appetizers to dessert.,2024-01-01,4,2,4,5,3,56,Positive,3.54
REV101835,REST1069,USER6769,4.7,Amazing flavors and generous portions. Highly recommended!,2023-10-27,2,5,4,3,2,58,Very Positive,4.38
REV101836,REST1020,USER5131,3.8,Best French in town! The Coq au Vin was incredible.,2023-08-31,2,5,5,5,2,51,Positive,4.52
REV101837,REST1090,USER6730,5.0,Disappointing. Service was slow and food was cold.,2023-07-24,4,4,5,2,5,50,Very Positive,4.5
REV101838,REST1025,USER7445,4.1,Best American in town! The BBQ Ribs was incredible.,2023-06-09,3,3,2,4,2,51,Positive,3.2399999999999998
REV101839,REST1044,USER7780,5.0,Not worth the hype. There are better options nearby.,2023-06-15,0,3,3,2,5,52,Very Positive,3.7
REV101840,REST1148,USER6024,4.4,Amazing flavors and generous portions. Highly recommended!,2023-03-11,2,1,2,1,2,58,Positive,2.6600000000000006
REV101841,REST1106,USER6233,4.4,Absolutely loved everything! From appetizers to dessert.,2023-06-06,2,2,4,2,4,56,Positive,3.56
REV101842,REST1021,USER7235,3.8,Best Indian in town! The Samosa was incredible.,2023-04-04,3,3,5,3,2,47,Positive,3.92
REV101843,REST1096,USER5567,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-09-27,5,1,1,5,5,59,Very Positive,3.0
REV101844,REST1113,USER6918,5.0,Overpriced for what you get. Won't be returning.,2023-07-01,2,5,2,4,4,48,Very Positive,4.0
REV101845,REST1109,USER6680,5.0,Food was good but the wait was too long.,2023-08-25,5,1,1,4,3,40,Very Positive,2.9
REV101846,REST1007,USER6724,5.0,Absolutely loved everything! From appetizers to dessert.,2023-02-15,3,3,2,5,4,56,Very Positive,3.7
REV101847,REST1193,USER5993,5.0,Amazing flavors and generous portions. Highly recommended!,2023-10-25,8,4,4,4,1,58,Very Positive,4.4
REV101848,REST1131,USER7543,4.5,Overpriced for what you get. Won't be returning.,2023-10-06,3,1,5,1,2,48,Positive,3.6
REV101849,REST1144,USER6608,5.0,Best Indian in town! The Butter Chicken was incredible.,2023-03-06,4,5,4,1,4,55,Very Positive,4.3
REV101850,REST1103,USER7121,5.0,Great food and excellent service! Will definitely come back.,2023-08-24,2,2,2,4,4,60,Very Positive,3.4
REV101851,REST1013,USER6106,5.0,Average experience. Food was okay but nothing special.,2023-11-29,3,4,5,4,1,54,Very Positive,4.7
REV101852,REST1027,USER6190,4.9,Overpriced for what you get. Won't be returning.,2023-10-17,4,1,4,4,5,48,Very Positive,3.7600000000000002
REV101853,REST1123,USER5497,3.6,Overpriced for what you get. Won't be returning.,2023-10-27,2,4,4,5,5,48,Positive,3.9400000000000004
REV101854,REST1172,USER7873,5.0,Absolutely loved everything! From appetizers to dessert.,2023-04-15,1,2,3,1,2,56,Very Positive,3.4
