user_id,join_date,location,review_count,helpfulness_score,user_tenure_days,user_activity
USER7470,2020-12-02,City 11,21,4.19,1823,Super Reviewer
USER7471,2021-05-14,City 12,13,2.79,1660,Active
USER7472,2022-11-22,City 13,14,3.01,1103,Active
USER7473,2020-12-23,City 14,14,2.83,1802,Active
USER7474,2023-02-04,City 15,23,2.08,1029,Super Reviewer
USER7475,2020-11-23,City 1,16,3.42,1832,Active
USER7476,2021-11-08,City 2,11,2.7,1482,Active
USER7477,2023-02-20,City 3,10,1.2,1013,Active
USER7478,2022-05-23,City 4,16,3.25,1286,Active
USER7479,2022-08-04,City 5,14,3.39,1213,Active
USER7480,2021-04-19,City 6,16,3.52,1685,Active
USER7481,2022-04-09,City 7,8,3.16,1330,Active
USER7482,2023-07-13,City 8,19,2.51,870,Active
USER7483,2021-01-12,City 9,19,4.19,1782,Active
USER7484,2021-01-16,City 10,10,1.66,1778,Active
USER7485,2023-08-04,City 11,13,1.59,848,Active
USER7486,2023-09-08,City 12,19,4.5,813,Active
USER7487,2022-06-04,City 13,15,4.76,1274,Active
USER7488,2022-03-21,City 14,14,3.78,1349,Active
USER7489,2020-02-29,City 15,10,4.8,2100,Active
USER7490,2023-06-11,City 1,7,3.41,902,Active
USER7491,2021-02-08,City 2,11,2.64,1755,Active
USER7492,2022-07-09,City 3,13,3.39,1239,Active
USER7493,2023-04-27,City 4,19,2.93,947,Active
USER7494,2022-05-29,City 5,15,4.94,1280,Active
USER7495,2022-03-07,City 6,17,4.29,1363,Active
USER7496,2020-01-10,City 7,17,2.41,2150,Active
USER7497,2023-12-14,City 8,7,3.87,716,Active
USER7498,2021-03-15,City 9,11,2.87,1720,Active
USER7499,2021-02-25,City 10,13,3.49,1738,Active
USER7500,2021-07-24,City 11,10,1.82,1589,Active
USER7501,2023-12-12,City 12,19,3.63,718,Active
USER7502,2020-05-08,City 13,15,2.82,2031,Active
USER7503,2023-03-28,City 14,17,4.0,977,Active
USER7504,2020-07-27,City 15,12,1.13,1951,Active
USER7505,2023-01-04,City 1,16,4.24,1060,Active
USER7506,2021-01-17,City 2,12,0.75,1777,Active
USER7507,2022-01-19,City 3,10,1.47,1410,Active
USER7508,2021-10-29,City 4,14,2.5,1492,Active
USER7509,2021-02-07,City 5,20,3.97,1756,Active
USER7510,2022-07-26,City 6,15,4.24,1222,Active
USER7511,2020-08-21,City 7,17,2.73,1926,Active
USER7512,2021-06-21,City 8,9,1.93,1622,Active
USER7513,2023-10-05,City 9,17,2.39,786,Active
USER7514,2022-09-29,City 10,11,4.49,1157,Active
USER7515,2022-12-16,City 11,23,4.62,1079,Super Reviewer
USER7516,2023-08-01,City 12,18,1.27,851,Active
USER7517,2021-10-03,City 13,16,2.63,1518,Active
USER7518,2023-05-07,City 14,12,1.19,937,Active
USER7519,2022-03-06,City 15,15,2.67,1364,Active
USER7520,2023-06-05,City 1,13,1.43,908,Active
USER7521,2022-03-14,City 2,13,4.51,1356,Active
USER7522,2023-04-17,City 3,21,2.77,957,Super Reviewer
USER7523,2020-08-21,City 4,14,2.98,1926,Active
USER7524,2021-12-13,City 5,16,2.19,1447,Active
USER7525,2021-12-21,City 6,22,2.88,1439,Super Reviewer
USER7526,2022-07-26,City 7,24,1.38,1222,Super Reviewer
USER7527,2023-06-18,City 8,16,4.04,895,Active
USER7528,2020-12-19,City 9,21,2.91,1806,Super Reviewer
USER7529,2023-10-11,City 10,17,3.45,780,Active
USER7530,2023-12-16,City 11,10,3.36,714,Active
USER7531,2021-09-01,City 12,20,3.39,1550,Active
USER7532,2023-06-12,City 13,10,1.79,901,Active
USER7533,2023-04-23,City 14,16,3.98,951,Active
USER7534,2020-06-22,City 15,12,3.81,1986,Active
USER7535,2023-10-08,City 1,14,3.2,783,Active
USER7536,2020-10-01,City 2,15,1.07,1885,Active
USER7537,2021-10-03,City 3,18,3.42,1518,Active
USER7538,2020-08-29,City 4,11,2.05,1918,Active
USER7539,2021-05-03,City 5,17,1.56,1671,Active
USER7540,2021-09-17,City 6,14,2.11,1534,Active
USER7541,2020-08-27,City 7,19,4.55,1920,Active
USER7542,2021-01-09,City 8,17,3.63,1785,Active
USER7543,2022-02-03,City 9,12,3.36,1395,Active
USER7544,2023-11-21,City 10,9,3.15,739,Active
USER7545,2020-10-16,City 11,11,3.25,1870,Active
USER7546,2022-11-12,City 12,21,1.64,1113,Super Reviewer
USER7547,2022-03-06,City 13,18,2.63,1364,Active
USER7548,2022-05-06,City 14,16,3.57,1303,Active
USER7549,2023-05-06,City 15,18,4.34,938,Active
USER7550,2020-10-09,City 1,17,1.49,1877,Active
USER7551,2023-03-23,City 2,19,2.67,982,Active
USER7552,2022-02-24,City 3,17,3.44,1374,Active
USER7553,2022-05-16,City 4,17,3.1,1293,Active
USER7554,2021-01-15,City 5,15,3.74,1779,Active
USER7555,2022-09-23,City 6,14,3.51,1163,Active
USER7556,2023-07-25,City 7,15,4.5,858,Active
USER7557,2023-01-05,City 8,19,3.96,1059,Active
USER7558,2023-11-21,City 9,12,3.43,739,Active
USER7559,2023-08-14,City 10,19,4.17,838,Active
USER7560,2020-12-20,City 11,15,4.59,1805,Active
USER7561,2023-02-10,City 12,13,2.54,1023,Active
USER7562,2020-12-07,City 13,12,3.79,1818,Active
USER7563,2022-09-29,City 14,19,1.29,1157,Active
USER7564,2021-08-14,City 15,12,2.26,1568,Active
USER7565,2020-10-14,City 1,14,4.3,1872,Active
USER7566,2021-01-18,City 2,17,4.3,1776,Active
USER7567,2021-10-06,City 3,20,1.51,1515,Active
USER7568,2022-07-12,City 4,10,3.49,1236,Active
USER7569,2023-06-22,City 5,19,4.68,891,Active
USER7570,2020-04-19,City 6,13,3.64,2050,Active
USER7571,2022-01-05,City 7,15,1.67,1424,Active
USER7572,2020-01-20,City 8,16,3.33,2140,Active
USER7573,2022-09-19,City 9,23,1.98,1167,Super Reviewer
USER7574,2020-10-06,City 10,26,3.12,1880,Super Reviewer
USER7575,2021-02-03,City 11,15,2.51,1760,Active
USER7576,2022-02-25,City 12,14,1.71,1373,Active
USER7577,2023-02-24,City 13,14,2.09,1009,Active
USER7578,2022-11-01,City 14,18,3.21,1124,Active
USER7579,2023-08-30,City 15,19,3.7,822,Active
USER7580,2022-10-10,City 1,16,3.6,1146,Active
USER7581,2022-04-17,City 2,13,4.05,1322,Active
USER7582,2023-11-03,City 3,13,3.56,757,Active
USER7583,2022-10-04,City 4,11,3.97,1152,Active
USER7584,2022-05-01,City 5,17,0.88,1308,Active
USER7585,2023-12-25,City 6,20,3.03,705,Active
USER7586,2022-06-28,City 7,15,2.02,1250,Active
USER7587,2022-09-27,City 8,8,3.32,1159,Active
USER7588,2020-12-08,City 9,14,1.79,1817,Active
USER7589,2020-06-18,City 10,14,3.16,1990,Active
USER7590,2023-03-03,City 11,19,4.37,1002,Active
USER7591,2020-03-04,City 12,11,1.57,2096,Active
USER7592,2021-03-27,City 13,15,3.44,1708,Active
USER7593,2021-08-21,City 14,14,4.54,1561,Active
USER7594,2020-03-07,City 15,18,3.38,2093,Active
USER7595,2021-07-16,City 1,11,1.28,1597,Active
USER7596,2021-04-05,City 2,12,3.43,1699,Active
USER7597,2023-01-06,City 3,12,2.55,1058,Active
USER7598,2021-08-14,City 4,20,3.65,1568,Active
USER7599,2020-12-10,City 5,18,2.85,1815,Active
USER7600,2022-07-25,City 6,17,3.5,1223,Active
USER7601,2023-03-04,City 7,14,3.74,1001,Active
USER7602,2022-10-11,City 8,15,3.39,1145,Active
USER7603,2023-01-30,City 9,10,2.38,1034,Active
USER7604,2022-11-12,City 10,17,2.13,1113,Active
USER7605,2020-08-19,City 11,24,1.45,1928,Super Reviewer
USER7606,2023-03-18,City 12,13,1.06,987,Active
USER7607,2020-08-21,City 13,13,2.8,1926,Active
USER7608,2021-07-02,City 14,15,3.99,1611,Active
USER7609,2023-01-17,City 15,19,3.5,1047,Active
USER7610,2022-01-21,City 1,18,4.29,1408,Active
USER7611,2023-01-15,City 2,14,3.17,1049,Active
USER7612,2020-03-26,City 3,25,1.05,2074,Super Reviewer
USER7613,2022-06-22,City 4,14,3.45,1256,Active
USER7614,2023-01-23,City 5,13,3.37,1041,Active
USER7615,2021-03-23,City 6,7,3.52,1712,Active
USER7616,2022-05-20,City 7,14,4.55,1289,Active
USER7617,2020-07-28,City 8,15,2.72,1950,Active
USER7618,2023-08-31,City 9,17,3.78,821,Active
USER7619,2021-05-21,City 10,12,4.22,1653,Active
USER7620,2021-09-01,City 11,5,3.01,1550,Casual
USER7621,2020-03-07,City 12,12,1.93,2093,Active
USER7622,2022-07-10,City 13,15,2.94,1238,Active
USER7623,2021-06-22,City 14,20,2.0,1621,Active
USER7624,2021-12-14,City 15,13,3.56,1446,Active
USER7625,2020-06-27,City 1,13,3.66,1981,Active
USER7626,2022-06-18,City 2,17,1.45,1260,Active
USER7627,2020-08-28,City 3,16,3.28,1919,Active
USER7628,2021-04-30,City 4,11,3.58,1674,Active
USER7629,2021-03-05,City 5,22,4.73,1730,Super Reviewer
USER7630,2023-04-19,City 6,17,4.53,955,Active
USER7631,2023-11-12,City 7,10,4.49,748,Active
USER7632,2021-12-19,City 8,13,3.85,1441,Active
USER7633,2023-12-26,City 9,11,3.09,704,Active
USER7634,2023-06-03,City 10,14,4.08,910,Active
USER7635,2023-07-19,City 11,16,1.47,864,Active
USER7636,2022-05-26,City 12,12,1.08,1283,Active
USER7637,2020-12-05,City 13,20,1.3,1820,Active
USER7638,2023-06-15,City 14,13,1.77,898,Active
USER7639,2020-10-12,City 15,13,4.01,1874,Active
USER7640,2021-02-27,City 1,16,2.29,1736,Active
USER7641,2021-02-27,City 2,11,2.18,1736,Active
USER7642,2020-05-01,City 3,19,2.11,2038,Active
USER7643,2023-03-13,City 4,9,3.09,992,Active
USER7644,2021-12-19,City 5,17,3.85,1441,Active
USER7645,2022-12-26,City 6,16,3.13,1069,Active
USER7646,2021-07-29,City 7,17,4.34,1584,Active
USER7647,2023-05-07,City 8,13,3.74,937,Active
USER7648,2023-01-08,City 9,11,1.82,1056,Active
USER7649,2020-12-10,City 10,21,4.41,1815,Super Reviewer
USER7650,2021-10-24,City 11,14,2.16,1497,Active
USER7651,2023-12-12,City 12,16,4.58,718,Active
USER7652,2021-08-22,City 13,8,4.24,1560,Active
USER7653,2021-08-15,City 14,18,1.75,1567,Active
USER7654,2023-03-18,City 15,19,2.4,987,Active
USER7655,2021-07-01,City 1,17,2.56,1612,Active
USER7656,2022-11-19,City 2,16,2.9,1106,Active
USER7657,2023-10-23,City 3,13,2.45,768,Active
USER7658,2020-07-14,City 4,8,2.24,1964,Active
USER7659,2020-10-04,City 5,15,4.55,1882,Active
USER7660,2022-04-22,City 6,15,3.48,1317,Active
USER7661,2020-05-01,City 7,14,1.14,2038,Active
USER7662,2021-07-21,City 8,20,3.01,1592,Active
USER7663,2023-09-05,City 9,16,3.62,816,Active
USER7664,2020-09-16,City 10,14,3.84,1900,Active
USER7665,2023-12-07,City 11,8,3.03,723,Active
USER7666,2020-09-28,City 12,8,3.36,1888,Active
USER7667,2021-05-26,City 13,16,1.88,1648,Active
USER7668,2020-10-26,City 14,19,1.43,1860,Active
USER7669,2023-12-27,City 15,17,2.75,703,Active
USER7670,2021-10-21,City 1,5,3.71,1500,Casual
USER7671,2021-05-21,City 2,11,3.29,1653,Active
USER7672,2023-10-16,City 3,14,3.21,775,Active
USER7673,2022-03-15,City 4,15,3.06,1355,Active
USER7674,2022-09-29,City 5,14,4.27,1157,Active
USER7675,2020-10-18,City 6,20,1.04,1868,Active
USER7676,2023-03-28,City 7,10,3.02,977,Active
USER7677,2023-07-19,City 8,11,1.02,864,Active
USER7678,2021-07-04,City 9,10,4.07,1609,Active
USER7679,2023-07-09,City 10,20,3.79,874,Active
USER7680,2022-04-28,City 11,18,4.69,1311,Active
USER7681,2022-02-07,City 12,19,3.37,1391,Active
USER7682,2022-07-14,City 13,19,2.69,1234,Active
USER7683,2020-06-03,City 14,23,0.82,2005,Super Reviewer
USER7684,2023-07-21,City 15,14,3.19,862,Active
USER7685,2020-07-09,City 1,19,3.53,1969,Active
USER7686,2022-04-05,City 2,11,2.65,1334,Active
USER7687,2022-11-21,City 3,19,2.1,1104,Active
USER7688,2021-07-23,City 4,15,4.11,1590,Active
USER7689,2023-11-23,City 5,19,1.58,737,Active
USER7690,2022-01-25,City 6,20,3.64,1404,Active
USER7691,2022-07-20,City 7,11,3.04,1228,Active
USER7692,2022-09-26,City 8,12,4.57,1160,Active
USER7693,2021-11-01,City 9,7,3.77,1489,Active
USER7694,2023-04-06,City 10,19,2.63,968,Active
USER7695,2020-01-06,City 11,12,3.13,2154,Active
USER7696,2020-07-09,City 12,15,4.24,1969,Active
USER7697,2022-07-27,City 13,14,2.24,1221,Active
USER7698,2023-07-24,City 14,16,2.55,859,Active
USER7699,2023-09-22,City 15,10,2.47,799,Active
USER7700,2023-11-29,City 1,14,4.48,731,Active
USER7701,2022-01-03,City 2,16,2.13,1426,Active
USER7702,2020-05-09,City 3,11,4.08,2030,Active
USER7703,2022-12-30,City 4,16,2.98,1065,Active
USER7704,2022-03-25,City 5,15,2.57,1345,Active
USER7705,2021-03-22,City 6,12,2.92,1713,Active
USER7706,2022-05-29,City 7,16,0.74,1280,Active
USER7707,2021-03-09,City 8,16,3.48,1726,Active
USER7708,2022-10-10,City 9,16,0.73,1146,Active
USER7709,2021-07-03,City 10,16,4.16,1610,Active
USER7710,2021-10-23,City 11,14,3.68,1498,Active
USER7711,2021-08-03,City 12,15,3.43,1579,Active
USER7712,2021-11-22,City 13,13,4.72,1468,Active
USER7713,2023-01-25,City 14,10,3.49,1039,Active
USER7714,2023-03-29,City 15,18,2.67,976,Active
USER7715,2020-09-24,City 1,18,1.72,1892,Active
USER7716,2023-03-05,City 2,16,2.96,1000,Active
USER7717,2022-09-20,City 3,12,2.03,1166,Active
USER7718,2021-12-04,City 4,10,1.59,1456,Active
USER7719,2023-10-29,City 5,13,2.9,762,Active
USER7720,2020-04-09,City 6,11,1.81,2060,Active
USER7721,2020-04-04,City 7,25,3.28,2065,Super Reviewer
USER7722,2020-07-22,City 8,14,4.48,1956,Active
USER7723,2023-07-06,City 9,17,2.65,877,Active
USER7724,2022-07-30,City 10,12,4.74,1218,Active
USER7725,2020-02-03,City 11,17,2.84,2126,Active
USER7726,2020-09-11,City 12,11,3.71,1905,Active
USER7727,2020-11-19,City 13,16,2.2,1836,Active
USER7728,2022-06-22,City 14,17,1.67,1256,Active
USER7729,2022-07-23,City 15,17,4.72,1225,Active
USER7730,2020-01-02,City 1,23,3.63,2158,Super Reviewer
USER7731,2022-05-26,City 2,17,3.22,1283,Active
USER7732,2021-02-18,City 3,24,1.92,1745,Super Reviewer
USER7733,2023-11-11,City 4,12,1.96,749,Active
USER7734,2020-09-27,City 5,14,2.55,1889,Active
USER7735,2023-08-24,City 6,12,4.3,828,Active
USER7736,2021-09-10,City 7,11,1.78,1541,Active
USER7737,2020-11-21,City 8,14,1.56,1834,Active
USER7738,2021-07-15,City 9,20,2.83,1598,Active
USER7739,2020-07-10,City 10,9,4.31,1968,Active
USER7740,2023-09-02,City 11,12,3.88,819,Active
USER7741,2022-01-08,City 12,19,4.18,1421,Active
USER7742,2021-05-27,City 13,11,1.91,1647,Active
USER7743,2020-06-17,City 14,14,3.22,1991,Active
USER7744,2022-01-31,City 15,10,2.6,1398,Active
USER7745,2023-09-22,City 1,21,3.91,799,Super Reviewer
USER7746,2023-08-21,City 2,11,4.32,831,Active
USER7747,2020-12-04,City 3,18,3.75,1821,Active
USER7748,2020-04-16,City 4,13,3.99,2053,Active
USER7749,2022-03-22,City 5,14,4.23,1348,Active
USER7750,2023-07-05,City 6,14,2.27,878,Active
USER7751,2021-09-17,City 7,10,3.55,1534,Active
USER7752,2023-12-03,City 8,15,2.25,727,Active
USER7753,2021-04-24,City 9,14,3.15,1680,Active
USER7754,2022-05-29,City 10,17,3.54,1280,Active
USER7755,2023-09-04,City 11,21,2.91,817,Super Reviewer
USER7756,2020-07-05,City 12,16,3.59,1973,Active
USER7757,2023-12-12,City 13,15,2.44,718,Active
USER7758,2020-07-13,City 14,15,2.97,1965,Active
USER7759,2020-01-03,City 15,16,2.13,2157,Active
USER7760,2021-03-13,City 1,19,2.59,1722,Active
USER7761,2022-09-03,City 2,14,1.5,1183,Active
USER7762,2020-06-08,City 3,19,2.73,2000,Active
USER7763,2020-09-28,City 4,14,3.18,1888,Active
USER7764,2023-04-30,City 5,21,1.12,944,Super Reviewer
USER7765,2021-04-08,City 6,17,4.29,1696,Active
USER7766,2022-11-29,City 7,14,4.02,1096,Active
USER7767,2023-10-24,City 8,8,4.3,767,Active
USER7768,2022-06-30,City 9,11,4.24,1248,Active
USER7769,2020-01-20,City 10,15,2.45,2140,Active
USER7770,2020-01-17,City 11,14,2.44,2143,Active
USER7771,2023-11-25,City 12,14,2.16,735,Active
USER7772,2021-12-04,City 13,12,3.64,1456,Active
USER7773,2020-09-03,City 14,20,4.26,1913,Active
USER7774,2022-05-14,City 15,17,1.79,1295,Active
USER7775,2023-11-22,City 1,13,3.78,738,Active
USER7776,2020-09-27,City 2,12,3.46,1889,Active
USER7777,2022-09-05,City 3,20,2.98,1181,Active
USER7778,2020-05-25,City 4,15,2.2,2014,Active
USER7779,2021-04-13,City 5,20,2.86,1691,Active
USER7780,2022-02-23,City 6,15,2.37,1375,Active
USER7781,2020-07-01,City 7,20,3.48,1977,Active
USER7782,2020-07-28,City 8,14,3.52,1950,Active
USER7783,2020-07-30,City 9,18,4.03,1948,Active
USER7784,2021-10-03,City 10,15,3.28,1518,Active
USER7785,2022-01-22,City 11,15,1.0,1407,Active
USER7786,2021-09-04,City 12,14,3.95,1547,Active
USER7787,2020-10-07,City 13,20,2.46,1879,Active
USER7788,2022-02-22,City 14,14,3.9,1376,Active
USER7789,2020-09-29,City 15,17,2.74,1887,Active
USER7790,2023-08-06,City 1,14,4.14,846,Active
USER7791,2023-10-18,City 2,24,3.76,773,Super Reviewer
USER7792,2020-10-19,City 3,15,3.36,1867,Active
USER7793,2020-05-20,City 4,12,2.01,2019,Active
USER7794,2022-12-22,City 5,12,2.42,1073,Active
USER7795,2023-02-27,City 6,17,3.54,1006,Active
USER7796,2020-01-18,City 7,12,3.58,2142,Active
USER7797,2023-06-03,City 8,19,3.48,910,Active
USER7798,2023-08-24,City 9,16,2.52,828,Active
USER7799,2020-12-02,City 10,19,4.5,1823,Active
USER7800,2022-06-20,City 11,12,0.91,1258,Active
USER7801,2021-12-20,City 12,15,1.34,1440,Active
USER7802,2021-03-12,City 13,14,3.36,1723,Active
USER7803,2023-07-10,City 14,18,4.68,873,Active
USER7804,2020-11-06,City 15,11,4.13,1849,Active
USER7805,2022-04-23,City 1,12,4.3,1316,Active
USER7806,2023-06-15,City 2,13,4.27,898,Active
USER7807,2023-11-07,City 3,15,4.85,753,Active
USER7808,2022-06-25,City 4,14,4.06,1253,Active
USER7809,2021-03-20,City 5,16,2.66,1715,Active
USER7810,2020-06-26,City 6,17,4.22,1982,Active
USER7811,2020-07-24,City 7,12,1.3,1954,Active
USER7812,2020-10-13,City 8,23,1.47,1873,Super Reviewer
USER7813,2020-09-09,City 9,15,3.23,1907,Active
USER7814,2023-04-22,City 10,7,2.44,952,Active
USER7815,2022-02-25,City 11,10,1.99,1373,Active
USER7816,2021-12-20,City 12,15,4.58,1440,Active
USER7817,2022-05-29,City 13,11,3.5,1280,Active
USER7818,2021-10-06,City 14,13,2.08,1515,Active
USER7819,2020-10-13,City 15,13,1.98,1873,Active
USER7820,2021-05-22,City 1,11,2.9,1652,Active
USER7821,2021-07-21,City 2,14,1.92,1592,Active
USER7822,2023-08-13,City 3,12,3.3,839,Active
USER7823,2020-06-21,City 4,15,3.14,1987,Active
USER7824,2021-05-23,City 5,25,3.57,1651,Super Reviewer
USER7825,2023-02-07,City 6,15,3.99,1026,Active
USER7826,2023-05-15,City 7,13,1.75,929,Active
USER7827,2023-05-13,City 8,12,2.82,931,Active
USER7828,2023-05-29,City 9,18,2.41,915,Active
USER7829,2021-08-06,City 10,8,0.57,1576,Active
USER7830,2023-11-15,City 11,19,2.4,745,Active
USER7831,2020-02-24,City 12,17,3.38,2105,Active
USER7832,2023-09-10,City 13,15,3.44,811,Active
USER7833,2021-09-09,City 14,20,3.03,1542,Active
USER7834,2021-02-24,City 15,13,4.11,1739,Active
USER7835,2022-11-26,City 1,11,4.41,1099,Active
USER7836,2023-05-27,City 2,20,3.85,917,Active
USER7837,2022-11-09,City 3,14,1.62,1116,Active
USER7838,2021-01-21,City 4,13,1.55,1773,Active
USER7839,2022-03-13,City 5,11,4.26,1357,Active
USER7840,2021-08-28,City 6,12,3.38,1554,Active
USER7841,2023-08-16,City 7,14,2.32,836,Active
USER7842,2020-04-21,City 8,9,4.48,2048,Active
USER7843,2021-05-05,City 9,16,4.68,1669,Active
USER7844,2022-10-10,City 10,14,2.49,1146,Active
USER7845,2022-03-01,City 11,15,2.6,1369,Active
USER7846,2020-08-18,City 12,10,0.97,1929,Active
USER7847,2021-05-08,City 13,10,4.14,1666,Active
USER7848,2022-10-20,City 14,16,2.65,1136,Active
USER7849,2023-07-30,City 15,12,4.04,853,Active
USER7850,2023-05-01,City 1,12,2.4,943,Active
USER7851,2020-05-25,City 2,11,1.14,2014,Active
USER7852,2022-12-17,City 3,15,3.8,1078,Active
USER7853,2020-01-25,City 4,19,1.87,2135,Active
USER7854,2022-01-09,City 5,14,3.53,1420,Active
USER7855,2021-10-10,City 6,12,2.32,1511,Active
USER7856,2020-09-27,City 7,16,3.38,1889,Active
USER7857,2022-03-03,City 8,23,2.2,1367,Super Reviewer
USER7858,2023-03-10,City 9,27,2.74,995,Super Reviewer
USER7859,2022-05-11,City 10,18,3.66,1298,Active
USER7860,2022-01-18,City 11,13,4.68,1411,Active
USER7861,2023-01-23,City 12,16,3.04,1041,Active
USER7862,2023-10-30,City 13,15,2.46,761,Active
USER7863,2020-12-19,City 14,9,3.15,1806,Active
USER7864,2022-08-22,City 15,21,1.58,1195,Super Reviewer
USER7865,2020-05-29,City 1,10,2.9,2010,Active
USER7866,2020-02-04,City 2,14,2.75,2125,Active
USER7867,2023-04-17,City 3,10,2.99,957,Active
USER7868,2020-05-18,City 4,10,2.81,2021,Active
USER7869,2020-01-29,City 5,18,3.11,2131,Active
USER7870,2021-06-20,City 6,17,2.95,1623,Active
USER7871,2021-03-17,City 7,14,4.22,1718,Active
USER7872,2020-03-22,City 8,5,3.34,2078,Casual
USER7873,2020-05-03,City 9,11,3.13,2036,Active
USER7874,2022-03-26,City 10,20,3.84,1344,Active
USER7875,2022-11-03,City 11,17,3.2,1122,Active
USER7876,2021-08-09,City 12,16,4.29,1573,Active
USER7877,2023-07-11,City 13,16,2.1,872,Active
USER7878,2023-12-30,City 14,10,2.11,700,Active
USER7879,2022-10-23,City 15,20,1.98,1133,Active
USER7880,2022-04-30,City 1,17,1.94,1309,Active
USER7881,2022-05-17,City 2,14,3.37,1292,Active
USER7882,2023-12-08,City 3,13,3.73,722,Active
USER7883,2022-04-03,City 4,18,2.04,1336,Active
USER7884,2020-06-17,City 5,23,2.86,1991,Super Reviewer
USER7885,2023-08-04,City 6,15,3.21,848,Active
USER7886,2023-01-03,City 7,22,4.27,1061,Super Reviewer
USER7887,2023-01-06,City 8,16,4.44,1058,Active
USER7888,2023-06-15,City 9,12,4.22,898,Active
USER7889,2020-11-08,City 10,22,0.95,1847,Super Reviewer
USER7890,2021-07-22,City 11,14,3.59,1591,Active
USER7891,2020-06-20,City 12,22,4.02,1988,Super Reviewer
USER7892,2021-09-26,City 13,15,3.83,1525,Active
USER7893,2020-06-10,City 14,11,4.19,1998,Active
USER7894,2022-11-13,City 15,16,4.23,1112,Active
USER7895,2021-02-20,City 1,15,3.78,1743,Active
USER7896,2020-11-14,City 2,20,3.32,1841,Active
USER7897,2023-01-03,City 3,14,1.29,1061,Active
USER7898,2021-10-31,City 4,17,3.26,1490,Active
USER7899,2022-03-11,City 5,21,3.86,1359,Super Reviewer
USER7900,2023-04-16,City 6,17,1.79,958,Active
USER7901,2023-07-23,City 7,22,2.63,860,Super Reviewer
USER7902,2023-08-23,City 8,9,0.89,829,Active
USER7903,2023-10-26,City 9,13,3.29,765,Active
USER7904,2023-08-10,City 10,16,3.77,842,Active
USER7905,2020-05-15,City 11,19,3.96,2024,Active
USER7906,2021-09-27,City 12,18,2.68,1524,Active
USER7907,2023-12-01,City 13,13,0.97,729,Active
USER7908,2022-06-14,City 14,12,2.85,1264,Active
USER7909,2021-05-03,City 15,13,3.92,1671,Active
USER7910,2020-04-28,City 1,13,4.12,2041,Active
USER7911,2021-05-15,City 2,18,3.28,1659,Active
USER7912,2020-06-25,City 3,16,0.59,1983,Active
USER7913,2022-06-08,City 4,17,4.45,1270,Active
USER7914,2020-08-25,City 5,20,3.6,1922,Active
USER7915,2022-07-17,City 6,8,2.21,1231,Active
USER7916,2023-06-07,City 7,15,2.63,906,Active
USER7917,2023-05-31,City 8,14,3.57,913,Active
USER7918,2020-04-22,City 9,15,2.79,2047,Active
USER7919,2021-09-25,City 10,16,4.83,1526,Active
USER7920,2023-09-26,City 11,10,3.18,795,Active
USER7921,2023-09-09,City 12,16,3.19,812,Active
USER7922,2020-12-25,City 13,14,4.77,1800,Active
USER7923,2020-09-01,City 14,11,4.43,1915,Active
USER7924,2020-01-26,City 15,16,3.38,2134,Active
USER7925,2023-12-20,City 1,9,4.09,710,Active
USER7926,2020-10-08,City 2,14,3.52,1878,Active
USER7927,2023-12-07,City 3,14,2.65,723,Active
USER7928,2020-01-24,City 4,13,1.05,2136,Active
USER7929,2020-12-01,City 5,12,4.08,1824,Active
USER7930,2022-10-13,City 6,12,3.08,1143,Active
USER7931,2021-12-11,City 7,13,3.3,1449,Active
USER7932,2022-12-07,City 8,16,2.9,1088,Active
USER7933,2022-11-25,City 9,12,0.99,1100,Active
USER7934,2021-06-14,City 10,14,1.57,1629,Active
USER7935,2020-12-07,City 11,16,3.11,1818,Active
USER7936,2022-01-31,City 12,16,2.02,1398,Active
USER7937,2020-09-16,City 13,16,2.52,1900,Active
USER7938,2021-07-04,City 14,9,4.01,1609,Active
USER7939,2020-08-29,City 15,12,3.57,1918,Active
USER7940,2020-03-01,City 1,14,3.7,2099,Active
USER7941,2021-11-17,City 2,13,4.48,1473,Active
USER7942,2022-05-29,City 3,17,4.81,1280,Active
USER7943,2021-07-11,City 4,18,4.13,1602,Active
USER7944,2022-12-08,City 5,17,2.33,1087,Active
USER7945,2020-05-10,City 6,19,2.69,2029,Active
USER7946,2021-06-22,City 7,12,3.04,1621,Active
USER7947,2023-12-29,City 8,13,2.27,701,Active
USER7948,2023-03-26,City 9,12,4.26,979,Active
USER7949,2023-07-09,City 10,21,2.51,874,Super Reviewer
USER7950,2020-06-06,City 11,18,3.87,2002,Active
USER7951,2022-10-13,City 12,16,3.69,1143,Active
USER7952,2022-07-21,City 13,13,0.87,1227,Active
USER7953,2022-11-12,City 14,15,3.05,1113,Active
USER7954,2022-01-07,City 15,12,3.65,1422,Active
USER7955,2020-04-23,City 1,8,3.74,2046,Active
USER7956,2022-10-20,City 2,12,3.93,1136,Active
USER7957,2023-03-06,City 3,12,3.02,999,Active
USER7958,2020-12-07,City 4,15,3.01,1818,Active
USER7959,2022-01-23,City 5,15,2.72,1406,Active
USER7960,2020-11-18,City 6,16,3.13,1837,Active
USER7961,2021-06-06,City 7,13,2.74,1637,Active
USER7962,2020-07-29,City 8,13,3.32,1949,Active
USER7963,2023-03-21,City 9,14,3.74,984,Active
USER7964,2023-10-12,City 10,18,3.85,779,Active
USER7965,2020-08-24,City 11,10,1.25,1923,Active
